scenario,run,algorithm,objective,delay_mean_s,delay_p95_s,energy_mean_j,success_rate,violation_rate,violation_mean,reliability_mean,link_failure_rate,attempts_mean,jain,utility_p05,utility_min,utility_cv,offload_rate,runtime_s,evaluations,feasible,t_hat,e_hat,r_hat,v_hat,fairness_loss,episode,slot,load_state,active_users,assignment_changes
S6-dynamic,32,Cold-RFOTO,0.24684590325790026,0.393891840249185,1.302786513540549,0.05984165617371416,0.84,0.16,0.10252378479245937,0.9966702966927642,0.003329703307235776,1.042346777549255,0.9782208160053674,0.6205574131194892,0.35530519266446037,0.14921151910468447,0.78,0.28444540000054985,110,1,0.5223246785084059,0.5316459926112301,0.003329703307235776,0.1303400659138889,0.021779183994632634,0,32,low,50,0
S6-dynamic,32,Warm-RFOTO,0.2450199253567431,0.3847236221925132,1.302786513540549,0.060604498789181144,0.86,0.14,0.09762273666994867,0.9966764080517528,0.003323591948247162,1.0410278613770356,0.9787496778344718,0.6205574131194892,0.35530519266446037,0.14734891531925895,0.8,0.27200639992952347,110,1,0.5020925518364905,0.5633399263105634,0.003323591948247162,0.12457412694622924,0.021250322165528246,0,32,low,50,5
S6-dynamic,32,Standard-ABC,0.24684590325790026,0.393891840249185,1.302786513540549,0.05984165617371416,0.84,0.16,0.10252378479245937,0.9966702966927642,0.003329703307235776,1.042346777549255,0.9782208160053674,0.6205574131194892,0.35530519266446037,0.14921151910468447,0.78,0.25764939992222935,110,1,0.5223246785084059,0.5316459926112301,0.003329703307235776,0.1303400659138889,0.021779183994632634,0,32,low,50,0
S6-dynamic,32,Delay-Greedy,0.24702754101668573,0.3904009243541537,1.302786513540549,0.06065609533842784,0.84,0.16,0.0984232940769198,0.9965686481813988,0.0034313518186011426,1.0406194572439655,0.9787821913532015,0.6205574131194892,0.35530519266446037,0.14723370293503651,0.82,0.00329220003914088,1,1,0.5069711150868428,0.567697065448272,0.0034313518186011426,0.12504504306797695,0.021217808646798453,0,32,low,50,0
S6-dynamic,32,Max-SINR,0.20238233356137625,0.30401946943026753,1.1251420284504132,0.039526811090621436,0.88,0.12,0.07620137255110918,0.9975266882055195,0.002473311794480559,1.029788414604628,0.9839776171018354,0.6736451606979115,0.35530519266446037,0.1276059553572691,0.84,0.00173510005697608,1,1,0.4517105475152201,0.4190585310215624,0.002473311794480559,0.09479158894286423,0.0160223828981646,0,32,low,50,0
S6-dynamic,33,Cold-RFOTO,0.19542031190975068,0.3566629964444872,1.2189513140331307,0.03937015756796178,0.8461538461538461,0.15384615384615385,0.1016097362613386,0.9983466458640956,0.0016533541359042858,1.0460845631677225,0.9781955105221976,0.6095675754153369,0.34277159586089023,0.14930011035139967,0.8653846153846154,0.2610265000257641,110,1,0.4119969883511938,0.47427087435140447,0.0016533541359042858,0.07071635768156122,0.021804489477802447,0,33,low,52,0
S6-dynamic,33,Warm-RFOTO,0.19435574688682128,0.35328140150882253,1.2189513140331307,0.0390412616599954,0.8653846153846154,0.1346153846153846,0.09619993805918153,0.9977202171757669,0.002279782824233038,1.0477418250738013,0.9790858318237744,0.6095675754153369,0.34277159586089023,0.14615373386402405,0.8653846153846154,0.2605852000415325,110,1,0.41095330399847735,0.4749031308856544,0.002279782824233038,0.06715547785229328,0.0209141681762256,0,33,low,52,3
S6-dynamic,33,Standard-ABC,0.19309981999901504,0.3526249100942324,1.2189513140331307,0.03873046479652506,0.8461538461538461,0.15384615384615385,0.09767445390676849,0.9979939912372537,0.0020060087627461285,1.0471996750341075,0.9789620680727236,0.6095675754153369,0.34277159586089023,0.14659480850745654,0.8653846153846154,0.22203730000182986,110,1,0.40818352748550896,0.4697702351639111,0.0020060087627461285,0.06812604524564167,0.021037931927276432,0,33,low,52,0
S6-dynamic,33,Delay-Greedy,0.1975894070211961,0.3595597456451967,1.2189513140331307,0.039326864869547694,0.8461538461538461,0.15384615384615385,0.10452133638544195,0.9982554376865047,0.0017445623134954397,1.0452855171939275,0.9774141930658671,0.6095675754153369,0.34277159586089023,0.15201221426279793,0.8653846153846154,0.0031518000178039074,1,1,0.4176134033750414,0.4752737278878096,0.0017445623134954397,0.07263285396578115,0.022585806934132924,0,33,low,52,0
S6-dynamic,33,Max-SINR,0.19542952125903598,0.34125684589158706,1.2189513140331307,0.035900713817466096,0.8461538461538461,0.15384615384615385,0.10685893397477177,0.9962788874990112,0.003721112500988901,1.0441744507037076,0.9769701779036617,0.6095675754153369,0.34277159586089023,0.1535340259267631,0.8653846153846154,0.0014013000763952732,1,1,0.440385988037219,0.4055828999985986,0.003721112500988901,0.08118757374117155,0.023029822096338304,0,33,low,52,0
S6-dynamic,34,Cold-RFOTO,0.23463425777924257,0.4408693878852849,1.7104444070679163,0.05082869235408704,0.9038461538461539,0.09615384615384616,0.07387861370768047,0.9958639516287321,0.004136048371267804,1.0547029445179275,0.9827290521441595,0.584818563409806,0.48557818142546716,0.13256875842147345,0.9038461538461539,0.28905750007834285,110,1,0.5102079440022447,0.4978517398831,0.004136048371267804,0.11594663577434715,0.01727094785584049,0,34,low,52,0
S6-dynamic,34,Warm-RFOTO,0.22605451433375753,0.41179658935388397,1.383181649177638,0.04771729895270859,0.9230769230769231,0.07692307692307693,0.05895198506057068,0.9944836013106824,0.0055163986893176494,1.0668170505207737,0.9861260209871722,0.6785753790557889,0.48557818142546716,0.11861355084385823,0.9230769230769231,0.26640259998384863,110,1,0.49494875952720313,0.4840171305468713,0.0055163986893176494,0.10612151312055336,0.01387397901282783,0,34,low,52,3
S6-dynamic,34,Standard-ABC,0.23465274420731777,0.44105314414954455,1.7104444070679163,0.05091544676619293,0.9038461538461539,0.09615384615384616,0.07387861370768047,0.9955981666754531,0.004401833324546928,1.0568470070836775,0.9827237998024292,0.584818563409806,0.48557818142546716,0.13258926923685285,0.9038461538461539,0.2379814999876544,110,1,0.5110181597563752,0.496264990867281,0.004401833324546928,0.11594663577434715,0.017276200197570812,0,34,low,52,0
S6-dynamic,34,Delay-Greedy,0.22361576844918954,0.4278874674375298,1.383181649177638,0.04619537943660823,0.9230769230769231,0.07692307692307693,0.05895198506057068,0.9969443587491299,0.0030556412508699294,1.0391913569595923,0.9861337161620056,0.6785753790557889,0.48557818142546716,0.1185801892307256,0.9038461538461539,0.0036957000847905874,1,1,0.5072045618476501,0.45062119254177024,0.0030556412508699294,0.10612151312055336,0.013866283837994375,0,34,low,52,0
S6-dynamic,34,Max-SINR,0.21952526079467588,0.42102768120450257,1.383181649177638,0.04706226718100056,0.9038461538461539,0.09615384615384616,0.06675800845126977,0.9958113501065922,0.0041886498934078425,1.0412165087204337,0.9846583905693815,0.6624046904785721,0.48557818142546716,0.12482244008160052,0.9038461538461539,0.001341200084425509,1,1,0.5187100153439215,0.3926258119374057,0.0041886498934078425,0.11125965509924136,0.015341609430618464,0,34,low,52,0
S6-dynamic,35,Cold-RFOTO,0.2725456676984877,0.4572121084559271,1.2558971744767442,0.056237630549942526,0.8823529411764706,0.11764705882352941,0.10469477286350656,0.9981279786261148,0.0018720213738851433,1.0296974868383206,0.9778357609945623,0.6656083843855048,0.31039225399497467,0.15055440065317538,0.8627450980392157,0.26090320001821965,110,1,0.5094703888345328,0.7351321510258461,0.0018720213738851433,0.12483683084153968,0.022164239005437736,0,35,low,51,0
S6-dynamic,35,Warm-RFOTO,0.2725456676984877,0.4572121084559271,1.2558971744767442,0.056237630549942526,0.8823529411764706,0.11764705882352941,0.10469477286350656,0.9981279786261148,0.0018720213738851433,1.0296974868383206,0.9778357609945623,0.6656083843855048,0.31039225399497467,0.15055440065317538,0.8627450980392157,0.2970500999363139,110,1,0.5094703888345328,0.7351321510258461,0.0018720213738851433,0.12483683084153968,0.022164239005437736,0,35,low,51,3
S6-dynamic,35,Standard-ABC,0.2707321378629718,0.453102681574436,1.2558971744767442,0.05680636828612821,0.8823529411764706,0.11764705882352941,0.10469477286350656,0.9981276494228546,0.0018723505771454075,1.0304095801982265,0.9778357794272302,0.6656083843855048,0.31039225399497467,0.1505543366306202,0.8431372549019608,0.2323832999682054,110,1,0.505917936501407,0.728962285505937,0.0018723505771454075,0.12483683084153968,0.02216422057276979,0,35,low,51,0
S6-dynamic,35,Delay-Greedy,0.2875125556253246,0.470655003785641,1.2558971744767442,0.05827083947732,0.8823529411764706,0.11764705882352941,0.10469477286350656,0.9982186280614114,0.0017813719385886251,1.027242732125436,0.9778344315088712,0.6656083843855048,0.31039225399497467,0.1505590183170375,0.8627450980392157,0.0026207000482827425,1,1,0.5288242542760218,0.8027744978969807,0.0017813719385886251,0.12483683084153968,0.02216556849112883,0,35,low,51,0
S6-dynamic,35,Max-SINR,0.2362363827193609,0.4267663595277068,1.2558971744767442,0.04898231526403834,0.8823529411764706,0.11764705882352941,0.10469477286350656,0.9980559754581451,0.0019440245418547925,1.0315341974912424,0.9778476128461937,0.6656083843855048,0.31039225399497467,0.15051323025710678,0.8627450980392157,0.0019523999653756618,1,1,0.5255527457575754,0.46618217058760153,0.0019440245418547925,0.12483683084153968,0.022152387153806297,0,35,low,51,0
S6-dynamic,36,Cold-RFOTO,0.2439550468507929,0.48257786395817187,0.7110801950858116,0.04037945001870836,0.9310344827586207,0.06896551724137931,0.12945803581708218,0.9959082267041489,0.004091773295851117,1.0424836201400494,0.9761862480880389,0.6823658924028558,0.21186501312071696,0.1561879662081024,0.9310344827586207,0.2715244999853894,110,1,0.47167471275898576,0.5969115451040122,0.004091773295851117,0.12843687779792085,0.023813751911961112,0,36,low,58,0
S6-dynamic,36,Warm-RFOTO,0.2439550468507929,0.48257786395817187,0.7110801950858116,0.04037945001870836,0.9310344827586207,0.06896551724137931,0.12945803581708218,0.9959082267041489,0.004091773295851117,1.0424836201400494,0.9761862480880389,0.6823658924028558,0.21186501312071696,0.1561879662081024,0.9310344827586207,0.2827237999299541,110,1,0.47167471275898576,0.5969115451040122,0.004091773295851117,0.12843687779792085,0.023813751911961112,0,36,low,58,8
S6-dynamic,36,Standard-ABC,0.24266777702245707,0.48489196463123546,0.707518198767871,0.04027765611362195,0.9310344827586207,0.06896551724137931,0.12945803581708218,0.9960508532999072,0.0039491467000928645,1.0427426271903546,0.9761880451258207,0.6823658924028558,0.21186501312071696,0.15618192919850923,0.9310344827586207,0.26416639995295554,110,1,0.4735284547397133,0.5854321421126871,0.0039491467000928645,0.12843687779792085,0.02381195487417931,0,36,low,58,0
S6-dynamic,36,Delay-Greedy,0.25429227557231115,0.5014909151929287,0.7838287263190334,0.04230099432343123,0.9310344827586207,0.06896551724137931,0.12504558058868007,0.9950664229201509,0.00493357707984917,1.0440318233023032,0.9773251338085617,0.8065050261649519,0.21186501312071696,0.1523185625705935,0.9310344827586207,0.0032595000229775906,1,1,0.48793454940912484,0.6437612425106104,0.00493357707984917,0.12542602599501118,0.022674866191438325,0,36,low,58,0
S6-dynamic,36,Max-SINR,0.2205012178520403,0.45312028088313255,0.86843780055891,0.035337231044191356,0.9310344827586207,0.06896551724137931,0.1400015518371551,0.9953890840251133,0.004610915974886736,1.0415320520042732,0.9734932508860279,0.6229605615960937,0.21186501312071696,0.16501056877994227,0.9310344827586207,0.0024449999909847975,1,1,0.47902056742159255,0.4129337412895284,0.004610915974886736,0.13563127696455884,0.026506749113972106,0,36,low,58,0
S6-dynamic,37,Cold-RFOTO,0.26232230891558245,0.5327512452042722,1.753016247957435,0.05859741962148516,0.8695652173913043,0.13043478260869565,0.12092078285618242,0.9959529492073026,0.004047050792697126,1.0317925158362662,0.9745222142273472,0.5130043054773283,0.24381983920064945,0.16169067316421698,0.8840579710144928,0.29917860007844865,110,1,0.5467936090529244,0.6070970874912376,0.004047050792697126,0.11971306201691355,0.025477785772652806,0,37,low,69,0
S6-dynamic,37,Warm-RFOTO,0.2777016764532369,0.5512126606004822,1.753016247957435,0.0577491931492782,0.8405797101449275,0.15942028985507245,0.16853550496868305,0.9964572651882854,0.0035427348117145177,1.0251933901286,0.9647280307965214,0.4382255070743165,0.24381983920064945,0.1912107938720587,0.8405797101449275,0.29422969999723136,110,1,0.601776279989037,0.5187290354852373,0.0035427348117145177,0.17379563516130941,0.03527196920347864,0,37,low,69,9
S6-dynamic,37,Standard-ABC,0.27960493825115157,0.5473205046840717,1.753016247957435,0.05828904136216733,0.8405797101449275,0.15942028985507245,0.16109226642733893,0.99664931016657,0.0033506898334297085,1.0266876971770724,0.9664271179853892,0.4382255070743165,0.24381983920064945,0.18638448508709982,0.8405797101449275,0.2732708000112325,110,1,0.5990366780401964,0.54558120888159,0.0033506898334297085,0.16921006855994564,0.03357288201461084,0,37,low,69,0
S6-dynamic,37,Delay-Greedy,0.2878056385963197,0.5654836308793606,1.753016247957435,0.06308082669569247,0.8405797101449275,0.15942028985507245,0.1649709608681206,0.9966062308150262,0.003393769184973974,1.0239327169382197,0.9656964834118605,0.4382255070743165,0.24381983920064945,0.18847293636515933,0.8840579710144928,0.0040759999537840486,1,1,0.6083838485859496,0.5799032651889938,0.003393769184973974,0.17159962138507007,0.03430351658813946,0,37,low,69,0
S6-dynamic,37,Max-SINR,0.241676851203559,0.5190834032066025,1.753016247957435,0.05541603089484627,0.8695652173913043,0.13043478260869565,0.1315064912254267,0.9971733135566706,0.0028266864433292706,1.0278762615860357,0.972194314480012,0.5130043054773283,0.24381983920064945,0.1691181677737338,0.8840579710144928,0.0015930000226944685,1,1,0.5585076350763348,0.43836732462808453,0.0028266864433292706,0.12623461449439438,0.027805685519987966,0,37,low,69,0
S6-dynamic,38,Cold-RFOTO,0.21744512113329934,0.3953571721637472,0.8449699457825463,0.04596549912680627,0.92,0.08,0.09952836948094072,0.9945551935016157,0.005444806498384342,1.0233950709784159,0.9775768953950743,0.5741648069205002,0.29958363036880153,0.15145109133291537,0.9,0.28618400008417666,110,1,0.44446225619344903,0.4859237871731802,0.005444806498384342,0.11595424807417726,0.022423104604925692,0,38,low,50,0
S6-dynamic,38,Warm-RFOTO,0.21747506576920594,0.3962034391290694,0.8632734515963932,0.04602549519432806,0.92,0.08,0.09952836948094072,0.9946105018640787,0.005389498135921231,1.0226987526930782,0.9775753824390261,0.5741648069205002,0.29958363036880153,0.15145631788436892,0.9,0.30410050007048994,110,1,0.44440769192806767,0.48628659004876246,0.005389498135921231,0.11595424807417726,0.022424617560973914,0,38,low,50,3
S6-dynamic,38,Standard-ABC,0.2155909707288377,0.4005625941929787,0.8802677658099063,0.04518486265681146,0.9,0.1,0.09995945034132775,0.9946113445307154,0.005388655469284707,1.0224517450934345,0.9775883747770161,0.5741648069205002,0.29958363036880153,0.15141143011784725,0.88,0.23710569995455444,110,1,0.4478706124070015,0.4674764367694587,0.005388655469284707,0.11624950893745604,0.0224116252229839,0,38,low,50,0
S6-dynamic,38,Delay-Greedy,0.21828240905733015,0.4040585912803876,0.8759452184902796,0.047412314668014155,0.92,0.08,0.09952836948094072,0.9948189574232025,0.00518104257679747,1.020572296153879,0.9775667628505146,0.5741648069205002,0.29958363036880153,0.15148609137642563,0.9,0.005494400043971837,1,1,0.4492086527346683,0.4839365984489096,0.00518104257679747,0.11595424807417726,0.02243323714948542,0,38,low,50,0
S6-dynamic,38,Max-SINR,0.20606656671941823,0.37460295840198754,0.921340668128647,0.042326432981418555,0.92,0.08,0.09952836948094072,0.995497652064493,0.004502347935506876,1.0162562704129205,0.9775511719245297,0.5741648069205002,0.29958363036880153,0.15153993150099634,0.9,0.0013162000104784966,1,1,0.44541775186663063,0.4097051529052955,0.004502347935506876,0.11595424807417726,0.02244882807547033,0,38,low,50,0
S6-dynamic,39,Cold-RFOTO,0.31565846457695557,0.5070355928468168,2.2901779462514398,0.06306591993255332,0.84,0.16,0.22094301838254057,0.9966930330704171,0.0033069669295827373,1.0435580634660462,0.9506623038149744,0.38742596131428064,0.31643904087422675,0.2278118424573471,0.8,0.2600119999842718,110,1,0.6380916419103881,0.566668902943065,0.0033069669295827373,0.25229268337691346,0.04933769618502559,0,39,low,50,0
S6-dynamic,39,Warm-RFOTO,0.31565846457695557,0.5070355928468168,2.2901779462514398,0.06306591993255332,0.84,0.16,0.22094301838254057,0.9966930330704171,0.0033069669295827373,1.0435580634660462,0.9506623038149744,0.38742596131428064,0.31643904087422675,0.2278118424573471,0.8,0.2564381000120193,110,1,0.6380916419103881,0.566668902943065,0.0033069669295827373,0.25229268337691346,0.04933769618502559,0,39,low,50,7
S6-dynamic,39,Standard-ABC,0.31565846457695557,0.5070355928468168,2.2901779462514398,0.06306591993255332,0.84,0.16,0.22094301838254057,0.9966930330704171,0.0033069669295827373,1.0435580634660462,0.9506623038149744,0.38742596131428064,0.31643904087422675,0.2278118424573471,0.8,0.24563819996546954,110,1,0.6380916419103881,0.566668902943065,0.0033069669295827373,0.25229268337691346,0.04933769618502559,0,39,low,50,0
S6-dynamic,39,Delay-Greedy,0.31729288293116015,0.5100944791207696,2.2901779462514398,0.06335455331748777,0.84,0.16,0.22094301838254057,0.9967024882285079,0.0032975117714920386,1.0431198749445856,0.9506614536994072,0.38742596131428064,0.31643904087422675,0.22781390697000858,0.8,0.0031633999897167087,1,1,0.6406982410899238,0.5732324501004235,0.0032975117714920386,0.25229268337691346,0.049338546300592756,0,39,low,50,0
S6-dynamic,39,Max-SINR,0.320086100354559,0.5478266380902509,2.2901779462514398,0.05952165742496308,0.8,0.2,0.2779520774361293,0.9981413855149942,0.0018586144850057606,1.0223110190665874,0.9383574187583947,0.3589612374572981,0.31643904087422675,0.2563045182243563,0.76,0.0016697000246495008,1,1,0.6833162740251509,0.45250230384844053,0.0018586144850057606,0.287054304751053,0.061642581241605265,0,39,low,50,0
S6-dynamic,40,Cold-RFOTO,0.22898204373935288,0.4711100510431492,0.8641805400941832,0.05822449148395141,0.9538461538461539,0.046153846153846156,0.07791493927624754,0.9953799348246293,0.004620065175370822,1.0535516806561944,0.9842182791466072,0.9209459541240157,0.2469470344562974,0.1266285008661484,0.9230769230769231,0.2822185999248177,110,1,0.4554522468727063,0.5896806747310575,0.004620065175370822,0.09350243859373839,0.0157817208533928,0,40,low,65,0
S6-dynamic,40,Warm-RFOTO,0.2242218710300558,0.47477628504054126,0.8641805400941832,0.05258167841245856,0.9538461538461539,0.046153846153846156,0.0820039558662497,0.9959552481712056,0.004044751828794359,1.0470089120965673,0.9832860640197677,0.9209459541240157,0.2469470344562974,0.13037653214760442,0.9076923076923077,0.28444849990773946,110,1,0.45661146846338885,0.5516699969640487,0.004044751828794359,0.09600985442723027,0.016713935980232297,0,40,low,65,6
S6-dynamic,40,Standard-ABC,0.22744978753571304,0.4721654541915804,0.8641805400941832,0.05797824896879009,0.9538461538461539,0.046153846153846156,0.07791493927624754,0.9953381935201303,0.0046618064798695505,1.053748648400035,0.9842182767235063,0.9209459541240157,0.2469470344562974,0.12662851074319612,0.9230769230769231,0.24365179997403175,110,1,0.45871742035574825,0.5739680200726226,0.0046618064798695505,0.09350243859373839,0.015781723276493742,0,40,low,65,0
S6-dynamic,40,Delay-Greedy,0.2410381583061764,0.5306276662604325,1.4203074828155853,0.06435906432038521,0.9230769230769231,0.07692307692307693,0.0963567186476345,0.9963256134830201,0.0036743865169797927,1.043721100609161,0.9799405458424402,0.8384030651338609,0.2469470344562974,0.14307366159188842,0.9076923076923077,0.00542409997433424,1,1,0.48053563360322793,0.6063845683764074,0.0036743865169797927,0.10481107688751341,0.02005945415755983,0,40,low,65,0
S6-dynamic,40,Max-SINR,0.22478352198867285,0.5269134754200594,1.7739533912077905,0.055621222436300646,0.9384615384615385,0.06153846153846154,0.10037977037417085,0.9987744764126668,0.0012255235873329798,1.0249110402171175,0.9789472174830042,0.7348284355971025,0.2469470344562974,0.14664765202322108,0.8923076923076924,0.0014723999192938209,1,1,0.5039325017742033,0.4571857587192405,0.0012255235873329798,0.10727804256888004,0.021052782516995827,0,40,low,65,0
S6-dynamic,41,Cold-RFOTO,0.2160417113433976,0.3582577471588363,0.9487105506178479,0.04239282782210954,0.9148936170212766,0.0851063829787234,0.056933693534041596,0.9962417875554834,0.00375821244451655,1.0213741401684604,0.98679106120586,0.6849679982632724,0.4988331848800459,0.11569680354807699,0.8723404255319149,0.25172490009572357,110,1,0.4913420341073177,0.41255653813997695,0.00375821244451655,0.11435895515018948,0.01320893879413998,0,41,low,47,0
S6-dynamic,41,Warm-RFOTO,0.21613275420777484,0.359316641910656,0.9487105506178479,0.042451397545687324,0.9148936170212766,0.0851063829787234,0.056933693534041596,0.9962398765668211,0.003760123433178966,1.0213865096337194,0.9867911209989305,0.6849679982632724,0.4988331848800459,0.1156965381794628,0.8723404255319149,0.2740851000417024,110,1,0.49171993086056565,0.41253117445526566,0.003760123433178966,0.11435895515018948,0.013208879001069485,0,41,low,47,9
S6-dynamic,41,Standard-ABC,0.21613275420777484,0.359316641910656,0.9487105506178479,0.042451397545687324,0.9148936170212766,0.0851063829787234,0.056933693534041596,0.9962398765668211,0.003760123433178966,1.0213865096337194,0.9867911209989305,0.6849679982632724,0.4988331848800459,0.1156965381794628,0.8723404255319149,0.23093079996760935,110,1,0.49171993086056565,0.41253117445526566,0.003760123433178966,0.11435895515018948,0.013208879001069485,0,41,low,47,0
S6-dynamic,41,Delay-Greedy,0.21857550904566955,0.36299617764797903,0.9487105506178479,0.043846027703930014,0.9148936170212766,0.0851063829787234,0.056933693534041596,0.9951960512820831,0.004803948717916999,1.0368886778613835,0.9867894195502802,0.6849679982632724,0.4988331848800459,0.11570408918167167,0.8723404255319149,0.0025388000067323446,1,1,0.49276357213673205,0.42568333608598535,0.004803948717916999,0.11435895515018948,0.013210580449719789,0,41,low,47,0
S6-dynamic,41,Max-SINR,0.188433068875399,0.31968781573818894,0.9487105506178479,0.037964304007240164,0.9148936170212766,0.0851063829787234,0.04193936084912588,0.9960868392199969,0.00391316078000296,1.025273878021648,0.9908434175737239,0.8538470931628326,0.4988331848800459,0.09613116163852671,0.8723404255319149,0.0013277999823912978,1,1,0.44394316762649105,0.3819755623669075,0.00391316078000296,0.07197929237519249,0.00915658242627615,0,41,low,47,0
S6-dynamic,42,Cold-RFOTO,0.2142089407017899,0.4185418477159069,1.439457703705742,0.050098927999195846,0.8666666666666667,0.13333333333333333,0.07483041222358558,0.9986273813893923,0.001372618610607751,1.041565122862119,0.9842801883309201,0.6801480414637638,0.37754967448343013,0.1263759104792206,0.8833333333333333,0.25888039998244494,110,1,0.47988283812375726,0.4565501334742979,0.001372618610607751,0.09249286270888951,0.015719811669079875,0,42,low,60,0
S6-dynamic,42,Warm-RFOTO,0.2141610242150046,0.4179249434799255,1.439457703705742,0.050144309681172845,0.8666666666666667,0.13333333333333333,0.07483041222358558,0.9987197978844269,0.0012802021155732368,1.0404825349040674,0.9842766464281233,0.6801480414637638,0.37754967448343013,0.12639037425127547,0.8833333333333333,0.2525023000780493,110,1,0.4796308441314006,0.45677036030690604,0.0012802021155732368,0.09249286270888951,0.015723353571876708,0,42,low,60,6
S6-dynamic,42,Standard-ABC,0.21445690819673388,0.4193197697009061,1.439457703705742,0.050213201811111594,0.8666666666666667,0.13333333333333333,0.07483041222358558,0.9986310631657088,0.0013689368342912549,1.0414233867349827,0.9842799750322584,0.6801480414637638,0.37754967448343013,0.1263767815530135,0.8833333333333333,0.23841019999235868,110,1,0.4804279357647182,0.45729944977541626,0.0013689368342912549,0.09249286270888951,0.015720024967741608,0,42,low,60,0
S6-dynamic,42,Delay-Greedy,0.2199792544876522,0.4301009525606757,1.4123170156222524,0.05101673732350085,0.8833333333333333,0.11666666666666667,0.0730597770515738,0.9978670210779256,0.002132978922074478,1.044218980406948,0.9843792828344247,0.6801480414637638,0.37754967448343013,0.12597061568378523,0.8833333333333333,0.0028330000350251794,1,1,0.4949200096023418,0.4709461291243974,0.002132978922074478,0.09135051743662384,0.015620717165575337,0,42,low,60,0
S6-dynamic,42,Max-SINR,0.2377765484629942,0.4515108843794493,1.4453856388093338,0.05691215531116191,0.85,0.15,0.10606521518710173,0.9984797807780607,0.0015202192219393544,1.030657676559219,0.9768146787452744,0.5804456086570753,0.37754967448343013,0.15406375201854663,0.8833333333333333,0.001366000040434301,1,1,0.5388300725245875,0.4647901890857438,0.0015202192219393544,0.11827463974555624,0.02318532125472561,0,42,low,60,0
S6-dynamic,43,Cold-RFOTO,0.30592598633578705,0.7897941598514566,2.195928072862981,0.09789208939441478,0.8068965517241379,0.19310344827586207,0.11409147386786338,0.9966977995067184,0.0033022004932816984,1.0343614853126044,0.9756358479488418,0.547090478476399,0.3105911811690751,0.15802717482084772,0.7655172413793103,0.35999429994262755,110,1,0.7009372349939127,0.62524710547698,0.0033022004932816984,0.13035819543772736,0.02436415205115816,0,43,high,145,0
S6-dynamic,43,Warm-RFOTO,0.31565637938619046,0.8083000987486628,2.2780980050297126,0.09856528368138395,0.8,0.2,0.127815649011535,0.996533548301638,0.0034664516983620524,1.034875144443725,0.9732862902173354,0.5495230647949214,0.2776980862530092,0.16567111639051166,0.7586206896551724,0.3640978999901563,110,1,0.7196140557656661,0.6213201158430653,0.0034664516983620524,0.15141800504496816,0.02671370978266463,0,43,high,145,17
S6-dynamic,43,Standard-ABC,0.3164294084019276,0.8124390929958291,2.2780980050297126,0.09808495596536715,0.8,0.2,0.13426016343610397,0.9968452252992444,0.00315477470075573,1.0306074985361429,0.9717197545822271,0.5227851158832079,0.2776980862530092,0.17059687484315564,0.7517241379310344,0.31418829993344843,110,1,0.7225774682032506,0.6132395073268363,0.00315477470075573,0.15570449399708974,0.028280245417772854,0,43,high,145,0
S6-dynamic,43,Delay-Greedy,0.36071425701549115,0.8728653148029374,2.3341608962150664,0.10721481524268177,0.7931034482758621,0.20689655172413793,0.1385795315397307,0.995953435231018,0.004046564768982137,1.0351749331155247,0.9701159809735364,0.504238797837047,0.2776980862530092,0.17551234655911327,0.903448275862069,0.0072839000495150685,1,1,0.7619202106182973,0.8353194766969118,0.004046564768982137,0.15857746819445617,0.02988401902646365,0,43,high,145,0
S6-dynamic,43,Max-SINR,0.31152525206039805,0.7795362287538548,1.9562606076702442,0.09781406263871252,0.8413793103448276,0.15862068965517243,0.09920534031112861,0.995768943692724,0.004231056307276086,1.0376258059992527,0.9783365043683523,0.5586251259881286,0.3105911811690751,0.14880589582346895,0.8896551724137931,0.00229049997869879,1,1,0.7253740027695457,0.6532342895046137,0.004231056307276086,0.11240348934446873,0.02166349563164771,0,43,high,145,0
S6-dynamic,44,Cold-RFOTO,0.3409919689881858,0.8748611766454507,2.2060299467521296,0.0987198977968541,0.7985611510791367,0.2014388489208633,0.16403934248582042,0.9963403123284391,0.0036596876715608165,1.0358472988327991,0.968256879648767,0.5400939174130914,0.1783986857889751,0.18106291674336703,0.7985611510791367,0.3775606999406591,110,1,0.7428900424225431,0.6953461374219095,0.0036596876715608165,0.18189652872906598,0.031743120351232945,0,44,high,139,0
S6-dynamic,44,Warm-RFOTO,0.34237920565215263,0.8769520349386095,2.3000810951152486,0.09878854912055593,0.8057553956834532,0.19424460431654678,0.16970519861601263,0.9964482905222235,0.003551709477776391,1.0358761546075153,0.9666098289458367,0.4575333376732029,0.1783986857889751,0.18585905236070133,0.7985611510791367,0.36105090007185936,110,1,0.7436595955539111,0.6963847878839154,0.003551709477776391,0.18515088410963093,0.03339017105416331,0,44,high,139,46
S6-dynamic,44,Standard-ABC,0.3422069266499889,0.8801526716227923,2.3000810951152486,0.0977366984760885,0.7985611510791367,0.2014388489208633,0.1724302865368098,0.9969740722550758,0.0030259277449240923,1.0338763047124742,0.9661903305800639,0.4575333376732029,0.1783986857889751,0.18706352711036978,0.7913669064748201,0.3505081000039354,110,1,0.7443121169293687,0.6918215421044668,0.0030259277449240923,0.18671612056000617,0.03380966941993613,0,44,high,139,0
