scenario,run,algorithm,objective,delay_mean_s,delay_p95_s,energy_mean_j,success_rate,violation_rate,violation_mean,reliability_mean,link_failure_rate,attempts_mean,jain,utility_p05,utility_min,utility_cv,offload_rate,runtime_s,evaluations,feasible,t_hat,e_hat,r_hat,v_hat,fairness_loss,ood_case
S5,8,Standard-ABC,0.741258868717039,1.566031700765291,4.603331202166662,0.16139630045379205,0.3333333333333333,0.6666666666666666,0.724638373469851,0.997502611685807,0.0024973883141929418,1.0836552727256896,0.8788144582974915,0.28641249722830825,0.12718754821333839,0.37134433893786306,0.28,1.049849900067784,350,1,1.538168714781083,1.114917365216052,0.0024973883141929418,0.6832071052845823,0.1211855417025085,strong_server_heterogeneity
S5,8,Delay-Greedy,0.43239541559955996,0.984229048388741,1.9916787776132718,0.10023673443441274,0.4866666666666667,0.5133333333333333,0.2544276548645919,0.9988558281394305,0.0011441718605694747,1.0225887765934039,0.9543754067371778,0.4819258052209933,0.3358037021919281,0.21864516757872218,0.94,0.006884300033561885,1,1,0.9074405573239979,1.0309875219954083,0.0011441718605694747,0.17525849843084798,0.0456245932628222,strong_server_heterogeneity
S5,9,RFOTO-ABC,0.3888789606067495,1.0248198764778929,2.2786601668461723,0.11450074541607234,0.58,0.42,0.19615972726094463,0.999073309071005,0.0009266909289949732,1.013760551904112,0.9645501845983417,0.4604949420152492,0.2981797237185587,0.19170991505913645,0.6266666666666667,1.0926198000088334,350,1,0.8627483128928126,0.8256052409389568,0.0009266909289949732,0.17539314298662004,0.03544981540165826,strong_server_heterogeneity
S5,9,Standard-ABC,0.7994795965831649,1.839816804697975,4.5402470068883805,0.21441722640198335,0.30666666666666664,0.6933333333333334,0.7611794649400082,0.9981569445341764,0.0018430554658236324,1.0739281543047903,0.8692277008169423,0.3171154171670694,0.20940548928764524,0.3878743855825634,0.24,1.1462759000714868,350,1,1.6680315783674393,1.1237548586106831,0.0018430554658236324,0.7756960689163168,0.13077229918305766,strong_server_heterogeneity
S5,9,Delay-Greedy,0.5128924502716696,1.2349666490233835,2.7683752782132753,0.13144237157942612,0.4666666666666667,0.5333333333333333,0.3272347004062414,0.9982265389574624,0.001773461042537734,1.0203200181993384,0.9406825466459467,0.4391090836961129,0.2779689982741638,0.25111329435360513,0.9133333333333333,0.005675200023688376,1,1,1.0111643274190258,1.241163174929398,0.001773461042537734,0.25869832786355207,0.05931745335405325,strong_server_heterogeneity
S5,10,RFOTO-ABC,0.32488948371052934,0.8472682242878694,1.6449599458191133,0.08608906357537029,0.6133333333333333,0.38666666666666666,0.09666248853890665,0.9988756412442421,0.001124358755757926,1.0152821999078063,0.9837453044536257,0.6560188126539762,0.3287928634774456,0.12854289701593677,0.6666666666666666,1.0538304999936372,350,1,0.7699501085440457,0.7397648588785375,0.001124358755757926,0.07509660663851844,0.016254695546374265,strong_server_heterogeneity
S5,10,Standard-ABC,0.8235260028905843,1.670363795830806,4.96584326683269,0.19447382660852233,0.31333333333333335,0.6866666666666666,0.7695265662883549,0.9982322968973225,0.0017677031026774833,1.0601349960358764,0.8718809390600203,0.26618410516368196,0.1378247670987295,0.3833348304356557,0.28,1.046310200006701,350,1,1.6947930596373773,1.1387303992354316,0.0017677031026774833,0.8377871133375715,0.1281190609399797,strong_server_heterogeneity
S5,10,Delay-Greedy,0.44638887163396784,1.0132150551067836,2.078294399484771,0.10483165422746356,0.4066666666666667,0.5933333333333334,0.2237897992728965,0.9975859987345613,0.0024140012654386184,1.019973912562338,0.9657507346388823,0.5709919007533238,0.3287928634774456,0.18831855218910754,0.9733333333333334,0.005637899972498417,1,1,0.8958343870597234,1.1802442423883186,0.0024140012654386184,0.1590937938141353,0.03424926536111772,strong_server_heterogeneity
S5,11,RFOTO-ABC,0.3363903181821453,0.8975258716930277,2.156066809407589,0.09386495948994673,0.66,0.34,0.15475482309857877,0.9989824919263777,0.0010175080736222826,1.0149084043449048,0.9718443742896812,0.6154586117188299,0.2472180281979805,0.17020966976488652,0.6866666666666666,1.0151334999827668,350,1,0.7849830195203185,0.7105889488762387,0.0010175080736222826,0.11651750199743041,0.02815562571031882,strong_server_heterogeneity
S5,11,Standard-ABC,0.7649427241885987,1.739473507705688,4.594441695117516,0.19122378680686167,0.35333333333333333,0.6466666666666666,0.7984813312409226,0.9986048717239654,0.0013951282760346917,1.0637164237318766,0.8600297784065724,0.27996547214811607,0.19566821385367938,0.40342339572073216,0.21333333333333335,1.1504512000828981,350,1,1.6069951778626428,1.013234202420833,0.0013951282760346917,0.7597369618623679,0.13997022159342765,strong_server_heterogeneity
S5,11,Delay-Greedy,0.4315219352007464,1.039394178094872,2.5110249261293545,0.10078909293419146,0.5466666666666666,0.4533333333333333,0.2415208386242503,0.9982170410577634,0.0017829589422366232,1.016115819456806,0.955272953131776,0.479768615984754,0.2964903137483322,0.2163821199924939,0.9466666666666667,0.005836899974383414,1,1,0.9094750320131808,1.0260427384865527,0.0017829589422366232,0.1727244704231494,0.04472704686822404,strong_server_heterogeneity
S5,12,RFOTO-ABC,0.34789710649265354,0.9062539361102696,2.0645303137997812,0.08639770227960293,0.68,0.32,0.16442988209348278,0.9988510160249643,0.0011489839750357838,1.0181011803454691,0.9688005653920602,0.5126416623289414,0.2597426821315201,0.17945525078819566,0.6733333333333333,1.1756354999961331,350,1,0.7990888838532906,0.720079069386782,0.0011489839750357838,0.14081325254046162,0.031199434607939835,strong_server_heterogeneity
S5,12,Standard-ABC,0.7248101852684535,1.609819437427011,4.333603416706286,0.16470369746629634,0.31333333333333335,0.6866666666666666,0.727469679296601,0.997078999382562,0.002921000617437944,1.106630365814776,0.8787129527360699,0.283712573721023,0.19708883143446176,0.37152128274018137,0.26666666666666666,1.0874036999884993,350,1,1.5424979594420645,0.9960698836887775,0.002921000617437944,0.6839918225661745,0.12128704726393014,strong_server_heterogeneity
S5,12,Delay-Greedy,0.39458505115516473,0.9881265853255669,2.2483566029392597,0.08874786919357515,0.58,0.42,0.20113255307471253,0.9987178244749059,0.001282175525094058,1.014352137025871,0.9631955055817129,0.49175066387814087,0.2597426821315201,0.19547589236306465,0.9133333333333333,0.00635899999178946,1,1,0.8435578884686648,0.9219077367493727,0.001282175525094058,0.15852923703132313,0.03680449441828715,strong_server_heterogeneity
S5,13,RFOTO-ABC,0.31327390994267185,0.812119679338453,1.8041744718332715,0.0965084674346877,0.6733333333333333,0.32666666666666666,0.08534753675938096,0.9987696996386732,0.0012303003613265884,1.0172180198788943,0.98518260320959,0.662864950679151,0.4344299220115917,0.12263871413542823,0.7133333333333334,1.0338074000319466,350,1,0.718993006268341,0.7678490774458991,0.0012303003613265884,0.06351850867149979,0.014817396790410053,strong_server_heterogeneity
S5,13,Standard-ABC,0.6301250781439599,1.4561706550397295,3.8770884421025142,0.17262359353047632,0.32666666666666666,0.6733333333333333,0.5883953220524474,0.9983732584231081,0.0016267415768919605,1.0814073701099425,0.8972896259732469,0.33105271510441064,0.2513936982383381,0.33833025184861687,0.24666666666666667,1.0328536999877542,350,1,1.3779574118546725,0.9353278295517615,0.0016267415768919605,0.5184185853125451,0.10271037402675309,strong_server_heterogeneity
S5,13,Delay-Greedy,0.35378653971745594,0.8587358744812663,1.7532299990781552,0.09622311228609338,0.6466666666666666,0.35333333333333333,0.11246874881884528,0.9983446903386134,0.0016553096613868487,1.0141637629353821,0.9796390110008489,0.6487735799408297,0.4079891159035856,0.14416717852936028,0.9133333333333333,0.005916900001466274,1,1,0.781665656419996,0.8702853509716556,0.0016553096613868487,0.09776845073823424,0.020360988999151064,strong_server_heterogeneity
S5,14,RFOTO-ABC,0.30462893714229616,0.7482214648677219,1.580327888286201,0.07890610843030459,0.7266666666666667,0.2733333333333333,0.0855834982913471,0.9973186656056608,0.0026813343943392787,1.0294398026619591,0.9831754927352394,0.6564758122353178,0.3659872297213276,0.1308144304690027,0.74,1.0018624999793246,350,1,0.7214579703661977,0.6769904651720771,0.0026813343943392787,0.07862372722541261,0.01682450726476059,strong_server_heterogeneity
S5,14,Standard-ABC,0.7677442730629319,1.5492543420045632,4.31630456314437,0.16202650887001965,0.3,0.7,0.720437044294037,0.9969540834346954,0.003045916565304789,1.1108336494645275,0.8760461952049727,0.2931931513626889,0.16379237110403888,0.37615464329422665,0.26666666666666666,1.1054952000267804,350,1,1.6342994835082258,0.9932248857244285,0.003045916565304789,0.7639336611795846,0.12395380479502727,strong_server_heterogeneity
S5,14,Delay-Greedy,0.3251774085594981,0.7989464081379329,1.7412580540231144,0.0760861136076891,0.64,0.36,0.09656782207500668,0.996858804266861,0.0031411957331387522,1.0278021674302409,0.9831828828540238,0.6923156530549498,0.4068876941484463,0.13078520584517184,0.94,0.006151199922896922,1,1,0.7572095241968855,0.7405845431042718,0.0031411957331387522,0.08654615730444737,0.016817117145976224,strong_server_heterogeneity
S4,0,RFOTO-ABC,0.5076293284233717,1.0323661854866961,3.384365559165434,0.10891169424648933,0.73,0.27,0.3534816002485386,0.9852183288478913,0.014781671152108777,1.2651669976296491,0.9282887978450446,0.35049344512780983,0.1776763576129295,0.27794057183067716,0.62,1.1144554000347853,350,1,1.096960834356278,0.7488779117995863,0.014781671152108777,0.42937767404279714,0.07171120215495541,channel_estimation_shift
S4,0,Standard-ABC,0.7424438730606034,1.720082311336818,4.149658250135806,0.18103948955812246,0.34,0.66,0.7690233117006545,0.9938046063845545,0.006195393615445607,1.2749393667341573,0.8692943524057163,0.29143475504988753,0.1776763576129295,0.38776066144146526,0.23,0.8864071000134572,350,1,1.6023707875010025,0.8845031790756341,0.006195393615445607,0.7533230938471036,0.1307056475942837,channel_estimation_shift
S4,0,Delay-Greedy,0.5149453074260852,1.043328838390155,3.384365559165434,0.10841343516765618,0.71,0.29,0.36728519698936724,0.9860838976769187,0.01391610232308134,1.2480323159534386,0.9263094347812795,0.35049344512780983,0.1776763576129295,0.28205116640716377,0.63,0.006477200076915324,1,1,1.112123811471035,0.7554660972451422,0.01391610232308134,0.4390305388965235,0.07369056521872053,channel_estimation_shift
S4,1,RFOTO-ABC,0.5168967992166881,1.0032771281576252,3.1192728741343076,0.11809978236353873,0.66,0.34,0.34115605409501204,0.9858344223660533,0.014165577633946592,1.2484706670661383,0.9314233116483315,0.3833551929534825,0.26557869594348776,0.27134055109715594,0.6,0.9086644999915734,350,1,1.0637847226415689,0.8937666548640066,0.014165577633946592,0.4150640061886212,0.06857668835166852,channel_estimation_shift
S4,1,Standard-ABC,0.8050244628652133,1.661047688532136,4.519664080439388,0.16214847649185907,0.3,0.7,0.7778880904730338,0.9959062696505319,0.004093730349468091,1.2616643134532142,0.8735195218539522,0.2922094482340825,0.1733239565339647,0.38051820704402156,0.16,0.9369327001040801,350,1,1.7243394352077326,0.941595654170249,0.004093730349468091,0.8516377525837682,0.1264804781460478,channel_estimation_shift
S4,1,Delay-Greedy,0.552893423439625,1.0372189514718826,3.1192728741343076,0.1270720966170087,0.64,0.36,0.34593539051387673,0.9836557738427569,0.016344226157242972,1.2530656905315622,0.9309907495481053,0.3833551929534825,0.26557869594348776,0.2722582021013736,0.66,0.004605500027537346,1,1,1.0849547426330144,1.089848150472886,0.016344226157242972,0.4182291296448229,0.06900925045189465,channel_estimation_shift
S4,2,RFOTO-ABC,0.519598523284826,0.9587367151522518,2.9519640515358754,0.09909911528905507,0.63,0.37,0.38146858730544636,0.9874964086798886,0.01250359132011154,1.249638017124922,0.9239174908158244,0.3401130704530699,0.24087235472130764,0.2869629439482636,0.58,0.8815767000196502,350,1,1.1177514990243667,0.7249453806043163,0.01250359132011154,0.4700229871857529,0.07608250918417558,channel_estimation_shift
S4,2,Standard-ABC,0.7824324231847766,1.5573241113761125,3.812139871811711,0.15349627110474903,0.28,0.72,0.740781006165468,0.9967759640674458,0.0032240359325541755,1.2911336207369146,0.8783113471584683,0.30813562985963777,0.21456591654007942,0.3722209342569748,0.17,0.9044164000079036,350,1,1.693510624025142,0.9004454691702842,0.0032240359325541755,0.8203593667608313,0.12168865284153174,channel_estimation_shift
S4,2,Delay-Greedy,0.5324906171447014,0.9833581625319481,2.9519640515358754,0.1080874192989436,0.62,0.38,0.3951055844475485,0.9852110988626848,0.014788901137315392,1.253375143676128,0.9215243965430673,0.3401130704530699,0.24087235472130764,0.2918192341506189,0.63,0.004773300024680793,1,1,1.1320141667941521,0.7674761806684579,0.014788901137315392,0.47854611039956674,0.07847560345693272,channel_estimation_shift
S4,3,RFOTO-ABC,0.4663182083982287,0.926935929592113,4.00606436170572,0.0976855199753433,0.7,0.3,0.3272777863654887,0.9847241116429122,0.015275888357087753,1.238187169484546,0.937779708750752,0.31295343084922395,0.19763194491486086,0.257582055252716,0.6,1.0117425000062212,350,1,0.985018612650221,0.7678091869953668,0.015275888357087753,0.37001582331025484,0.062220291249247994,channel_estimation_shift
S4,3,Standard-ABC,0.7176543360893534,1.523155611818181,4.534803221640821,0.153365259776153,0.31,0.69,0.6694212564065944,0.9943304399658511,0.005669560034148872,1.2549883685006955,0.8857297505244673,0.2925585802030267,0.19763194491486086,0.3591831638609191,0.23,0.9402518999995664,350,1,1.5567441075016049,0.9090234175234778,0.005669560034148872,0.6953613886290831,0.11427024947553266,channel_estimation_shift
S4,3,Delay-Greedy,0.500944308582509,1.0020002723322239,4.00606436170572,0.10555348601201647,0.7,0.3,0.34069476106424146,0.9835032135763542,0.016496786423645823,1.2370766530645596,0.9346647726631356,0.31295343084922395,0.19763194491486086,0.2643904512225582,0.67,0.007424799958243966,1,1,1.0490620391704193,0.8512956983543102,0.016496786423645823,0.39153921060599517,0.06533522733686437,channel_estimation_shift
S4,4,RFOTO-ABC,0.40678098040859567,0.7971636254518404,2.8475752077533967,0.09601526974368943,0.7,0.3,0.2450775368925126,0.9858551761296992,0.014144823870300909,1.2390578695916057,0.949738328613443,0.3968645218606663,0.3184229329430944,0.23004695048221438,0.64,0.8899462000699714,350,1,0.9268962335450099,0.5667902760520108,0.014144823870300909,0.31868066052999133,0.050261671386557016,channel_estimation_shift
S4,4,Standard-ABC,0.6741928412223199,1.5014259947147734,3.8233539600919157,0.17710982063310293,0.33,0.67,0.5970893446574076,0.9941124911112182,0.005887508888781883,1.2984244529531377,0.898724808337166,0.35643816758870467,0.21526984536571456,0.3356898204886529,0.21,0.8877881000516936,350,1,1.4814470145544651,0.8747737295303196,0.005887508888781883,0.6249849905078971,0.10127519166283405,channel_estimation_shift
S4,4,Delay-Greedy,0.40125835302141266,0.7981617488791385,2.8475752077533967,0.0941291564682928,0.73,0.27,0.23777558537740595,0.9845760787147156,0.015423921285284225,1.2458463243760416,0.950843604923531,0.3968645218606663,0.3184229329430944,0.22737120743267328,0.67,0.005041599972173572,1,1,0.917045540235071,0.5611733287789611,0.015423921285284225,0.3094509005090943,0.04915639507646896,channel_estimation_shift
S4,5,RFOTO-ABC,0.5810791747314803,1.2388317584984236,4.3245518313779,0.13460553088281807,0.59,0.41,0.48837210690033883,0.9856161973347198,0.01438380266528017,1.2449050842412324,0.9085126154462178,0.32507097637383414,0.15900548831334596,0.31733291778688344,0.54,0.9581338999560103,350,1,1.2217609826787152,0.7997941707347092,0.01438380266528017,0.556279740941887,0.09148738455378225,channel_estimation_shift
S4,5,Standard-ABC,0.8398784747407795,1.934177658842201,4.660784108907124,0.1850365309354095,0.24,0.76,0.9246795806022527,0.9962135915166387,0.0037864084833612375,1.3236295914782774,0.8558734287195566,0.27869672390681666,0.15900548831334596,0.41036211145076856,0.12,0.9178391000023112,350,1,1.7881164906979057,0.9791280644808595,0.0037864084833612375,0.8944155000217411,0.14412657128044337,channel_estimation_shift
S4,5,Delay-Greedy,0.5869364706648205,1.2705444671815678,4.634703637558442,0.1309778398350522,0.59,0.41,0.5079971912163603,0.9848157930126075,0.015184206987392273,1.243695217895844,0.9050291862746677,0.3136109208551378,0.15900548831334596,0.3239394101534701,0.57,0.005100300069898367,1,1,1.2310421574862236,0.8037976054392161,0.015184206987392273,0.5652953080844154,0.09497081372533234,channel_estimation_shift
S4,6,RFOTO-ABC,0.4497310391078377,0.7901185093675761,2.4999953660816416,0.09984139094090162,0.7,0.3,0.25402374649508297,0.9884607413891388,0.011539258610861278,1.2466556174015635,0.948843989506009,0.3709208539796552,0.2649345938002648,0.23219396539415751,0.56,0.8901389999082312,350,1,0.974929698225972,0.8041185886623297,0.011539258610861278,0.30159829182289755,0.05115601049399099,channel_estimation_shift
S4,6,Standard-ABC,0.6542228306718569,1.273773073733792,3.369463664518427,0.1363661302447268,0.34,0.66,0.5560847195227132,0.9949173201801035,0.005082679819896541,1.2781947972925802,0.9033384901382498,0.32879926019281325,0.2649345938002648,0.3271158061282861,0.17,0.8804348999401554,350,1,1.4183022522635813,0.9927178414757748,0.005082679819896541,0.5408953157654144,0.09666150986175015,channel_estimation_shift
S4,6,Delay-Greedy,0.5135747259845113,0.8237444844481641,2.9478512296423283,0.10550731559787926,0.69,0.31,0.27144460608415777,0.9860748772507506,0.013925122749249503,1.2438165484712385,0.9452949707322986,0.3709208539796552,0.2649345938002648,0.2405636218279228,0.65,0.00485540006775409,1,1,1.0131199199182552,1.1194799101132276,0.013925122749249503,0.32552792219183246,0.05470502926770138,channel_estimation_shift
S4,7,RFOTO-ABC,0.4541148544535297,0.8860263746406083,2.585775377261207,0.10074616742296127,0.71,0.29,0.24728520583702363,0.9847215266222258,0.015278473377774162,1.2557007592221405,0.950178510180085,0.4062633751888522,0.26923670853620973,0.22898432455911463,0.62,0.845458299969323,350,1,0.9599786586121773,0.8324359736995274,0.015278473377774162,0.3149035023880568,0.049821489819914966,channel_estimation_shift
S4,7,Standard-ABC,0.6871588217086493,1.5624278932995914,4.879104645662826,0.15311564047474382,0.35,0.65,0.7016916854364261,0.9954351729623593,0.00456482703764072,1.2719165459842952,0.8829602291220364,0.28614252045622407,0.20338561535438618,0.36407944489875577,0.2,0.8912963999900967,350,1,1.493485575381147,0.8610203958013055,0.00456482703764072,0.6646617498157756,0.11703977087796358,channel_estimation_shift
S4,7,Delay-Greedy,0.4569608132680836,0.9013597283117974,2.585775377261207,0.10040926399157818,0.71,0.29,0.24980708590056355,0.985542428680397,0.01445757131960296,1.243481777518019,0.9496909046727288,0.4062633751888522,0.26923670853620973,0.23016120071365415,0.63,0.0059022000059485435,1,1,0.9703260750563744,0.8322978375249201,0.01445757131960296,0.3163869612489627,0.050309095327271236,channel_estimation_shift
S4,8,RFOTO-ABC,0.4417599300370305,0.8651850791833643,2.6388769117222,0.09586260399955414,0.7,0.3,0.2886736796811425,0.9862515632297328,0.01374843677026726,1.244819348815841,0.9450879765895139,0.37653676681170567,0.19705614626525006,0.24104470977867343,0.58,0.8815309000201523,350,1,0.9341043282948266,0.7913767700334233,0.01374843677026726,0.3141633663707359,0.054912023410486066,channel_estimation_shift
S4,8,Standard-ABC,0.6821667969518606,1.4666675691290596,4.324428126999882,0.14209084209845874,0.34,0.66,0.6552997542470077,0.9926656140391533,0.007334385960846646,1.2892493307053443,0.890816582977796,0.300108939515677,0.19705614626525006,0.3500936184380169,0.23,0.9151271999580786,350,1,1.4522029239512442,0.9386249468200586,0.007334385960846646,0.6419117367821631,0.10918341702220402,channel_estimation_shift
S4,8,Delay-Greedy,0.47370904713440143,0.8995269629159947,2.6388769117222,0.10316703903745522,0.71,0.29,0.29256046986446305,0.9846111747391768,0.015388825260823304,1.2454852589784713,0.9439193726689394,0.37653676681170567,0.19705614626525006,0.24374683310387574,0.63,0.005387599929235876,1,1,0.9692329224318034,0.9384186987719936,0.015388825260823304,0.3165926102353112,0.05608062733106056,channel_estimation_shift
S4,9,RFOTO-ABC,0.5304651034754195,1.1336876234918847,4.034630848890128,0.12922599571224672,0.68,0.32,0.395461556593505,0.9872521657959197,0.01274783420408022,1.244247130403436,0.9227613444103632,0.2865668416198466,0.2325636935561062,0.28931613613127655,0.6,0.9150690000969917,350,1,1.1247490065706391,0.7593632723431452,0.01274783420408022,0.48495198320810595,0.07723865558963683,channel_estimation_shift
S4,9,Standard-ABC,0.8000727863352546,1.8602940929439,5.581583498529442,0.18382358099391435,0.32,0.68,0.796430872483393,0.9947658582292682,0.005234141770731852,1.2774332492180682,0.8655398859158733,0.27037144527036966,0.2325636935561062,0.39414243449202774,0.2,0.9831089000217617,350,1,1.6905714093473292,1.018748186451509,0.005234141770731852,0.8136074422557226,0.13446011408412673,channel_estimation_shift
S4,9,Delay-Greedy,0.5458385378890721,1.143512405168292,4.034630848890128,0.13210619462081047,0.67,0.33,0.3985807996267872,0.9862621089310566,0.013737891068943332,1.2476662215189085,0.922707969452132,0.2865668416198466,0.2325636935561062,0.28942445395871597,0.62,0.009811600088141859,1,1,1.1324563143473876,0.8445576948001101,0.013737891068943332,0.48679768914495936,0.07729203054786804,channel_estimation_shift
S4,10,RFOTO-ABC,0.4697916930300096,1.0005932223529748,3.6096831797456352,0.09887403062453867,0.72,0.28,0.3317927207134306,0.9841804603119324,0.01581953968806764,1.2477688212800602,0.935606743682643,0.3482591758362414,0.19630857559370987,0.26234544134153964,0.66,1.1232312999200076,350,1,0.9690415742858024,0.8026614316875151,0.01581953968806764,0.37723675328085865,0.06439325631735704,channel_estimation_shift
S4,10,Standard-ABC,0.7033531760263962,1.622760990118195,4.2227640217129805,0.15207810603692618,0.36,0.64,0.6900356891285787,0.9948941065152488,0.005105893484751308,1.2896219030393625,0.881498710837559,0.30204768782841157,0.19630857559370987,0.36664916202902464,0.14,0.9882771000266075,350,1,1.5287592955424103,0.9049219522682677,0.005105893484751308,0.6665147489169485,0.11850128916244096,channel_estimation_shift
S4,10,Delay-Greedy,0.5036017643989347,1.00643141791473,3.6096831797456352,0.10202977800234693,0.71,0.29,0.3358182759670159,0.9839961999127973,0.016003800087202792,1.2462067336609863,0.9353946734439998,0.3482591758362414,0.19630857559370987,0.2628068717447718,0.7,0.007981600007042289,1,1,0.9807000369263168,1.003700546471351,0.016003800087202792,0.37992045678324887,0.06460532655600015,channel_estimation_shift
S4,11,RFOTO-ABC,0.5297748691441563,1.0614691289569316,4.0547347302509085,0.10937003696162068,0.69,0.31,0.38740844922287876,0.9872818743646361,0.012718125635363895,1.234007107176301,0.922392526957903,0.3273448535367668,0.2630524558246521,0.2900640346402863,0.55,0.9315536000067368,350,1,1.1265321671780395,0.7210567476217181,0.012718125635363895,0.5031942764920053,0.07760747304209703,channel_estimation_shift
S4,11,Standard-ABC,0.7729124804325811,1.6156859750502082,4.1654675281737585,0.17006766021669148,0.33,0.67,0.713939303117807,0.994665967842472,0.0053340321575279905,1.2705355336332216,0.8765448432034109,0.3207269755283562,0.2630524558246521,0.3752904803038615,0.18,0.9643262999597937,350,1,1.6556692007398137,0.9044561495408757,0.0053340321575279905,0.8149667114620092,0.12345515679658914,channel_estimation_shift
S4,11,Delay-Greedy,0.5413039504637139,1.0841259011804436,4.0547347302509085,0.11083518845144447,0.68,0.32,0.38578755096464734,0.9843487754212102,0.015651224578789678,1.2363263617123637,0.9229008735811987,0.3273448535367668,0.2630524558246521,0.2890328465599562,0.62,0.004430099972523749,1,1,1.1429438424184684,0.7716509677014355,0.015651224578789678,0.5005009233012134,0.07709912641880134,channel_estimation_shift
S4,12,RFOTO-ABC,0.473874110674128,0.9813328829604245,3.329681311489243,0.12494581125841414,0.65,0.35,0.32062272217567844,0.9870988475987617,0.012901152401238508,1.2476071341862665,0.934810689416103,0.3637495687922536,0.3227591402198652,0.26407443492787996,0.62,0.9326658999780193,350,1,0.9998506709697715,0.7993975232341267,0.012901152401238508,0.36657274951493535,0.06518931058389699,channel_estimation_shift
S4,12,Standard-ABC,0.7692245081771284,1.6981185834349797,4.0490279637507545,0.18673280994001926,0.29,0.71,0.7500551950046374,0.9924305536711151,0.007569446328884947,1.3216989478564574,0.8799940122152876,0.3282225129966614,0.24677862807505543,0.36928494225497405,0.25,0.9264094999525696,350,1,1.6337407364068397,0.9528705101969318,0.007569446328884947,0.7933758404495795,0.12000598778471239,channel_estimation_shift
S4,12,Delay-Greedy,0.5025165807000055,1.027962459961563,3.333259349385872,0.13219298325585785,0.64,0.36,0.34323586090030467,0.9858717113221719,0.014128288677828121,1.2552491048349461,0.9304571836014354,0.35657204934800146,0.2898457983584952,0.2733870513896611,0.65,0.005246999906376004,1,1,1.0477822174532734,0.8696312986185772,0.014128288677828121,0.38747700539420066,0.06954281639856463,channel_estimation_shift
S4,13,RFOTO-ABC,0.4720755163639145,0.8366648797177034,2.676366655040759,0.10670551347632505,0.71,0.29,0.24479943381594146,0.9828999547605273,0.017100045239472825,1.2382753163226357,0.9504543009559694,0.40702687779683505,0.2736170464529012,0.22831653245892178,0.62,0.9539947001030669,350,1,1.036624782393888,0.7424778422926016,0.017100045239472825,0.3627831220682125,0.04954569904403061,channel_estimation_shift
S4,13,Standard-ABC,0.6974835220206641,1.3992683442345961,4.0227790634180325,0.16573845354909722,0.32,0.68,0.5933436539951292,0.9935329762018822,0.0064670237981178606,1.277091138491755,0.9026242256299049,0.3223069265359647,0.22955663826866904,0.3284520444495371,0.21,0.9310982000315562,350,1,1.488387730981286,1.0173194006810218,0.0064670237981178606,0.6275556330322057,0.09737577437009515,channel_estimation_shift
S4,13,Delay-Greedy,0.5089157805785345,0.8617066296168067,2.676366655040759,0.11306721796937566,0.69,0.31,0.24805374885468232,0.9803616218821269,0.01963837811787307,1.246765922901431,0.9504986864301983,0.40702687779683505,0.2736170464529012,0.22820891242744684,0.67,0.006720799952745438,1,1,1.0540337314112966,0.9524374434229297,0.01963837811787307,0.36475543421290396,0.0495013135698017,channel_estimation_shift
S4,14,RFOTO-ABC,0.505148055274889,0.9165775534446204,3.442327955900549,0.1101554671475459,0.72,0.28,0.3747221373676878,0.9874049908015291,0.01259500919847107,1.2385230022135123,0.9253292093515411,0.3321775325669473,0.16511964570339618,0.28407122178797467,0.58,1.038366699940525,350,1,1.055490453414125,0.7734965305753968,0.01259500919847107,0.44612536759234067,0.07467079064845894,channel_estimation_shift
S4,14,Standard-ABC,0.6624661930455759,1.3387887879712046,3.7992076777868524,0.14619144589931277,0.42,0.58,0.5404640480322014,0.9938494656984096,0.006150534301590432,1.2713958779407413,0.9010326598480296,0.3321775325669473,0.2745132712151695,0.3314176874284467,0.24,0.9401717000873759,350,1,1.445718387993624,0.8853581786701636,0.006150534301590432,0.6086306454541268,0.0989673401519704,channel_estimation_shift
S4,14,Delay-Greedy,0.5017483867221754,0.932238869460828,3.442327955900549,0.1058553212787967,0.72,0.28,0.3256347136894843,0.9841245641162053,0.01587543588379498,1.2488978982333494,0.9322767944540653,0.34778395141061796,0.2745132712151695,0.2695233004075993,0.65,0.005027299979701638,1,1,1.0678473230775394,0.7626797337220552,0.01587543588379498,0.42820411154333204,0.0677232055459347,channel_estimation_shift
