scenario,run,algorithm,objective,delay_mean_s,delay_p95_s,energy_mean_j,success_rate,violation_rate,violation_mean,reliability_mean,link_failure_rate,attempts_mean,jain,utility_p05,utility_min,utility_cv,offload_rate,runtime_s,evaluations,feasible,t_hat,e_hat,r_hat,v_hat,fairness_loss,n_users,n_servers,candidate_limit
S2,1,Standard-ABC,0.41639497005794857,0.9741262030310852,2.4442302326336587,0.15208972329995676,0.58,0.42,0.2510243337391455,0.9992229390936646,0.0007770609063353517,1.0241445224717185,0.9518569312083011,0.47105739089181864,0.32045448891724443,0.22489564557718356,0.46,0.567341500078328,320,1,0.9451718831392583,0.742585143864474,0.0007770609063353517,0.2453494207737641,0.04814306879169894,50,5,4
S2,1,Delay-Greedy,0.1825602741094584,0.4951194068771603,1.2385749619049542,0.04935867208691132,0.94,0.06,0.03410097362499843,0.9986240179963726,0.0013759820036274451,1.0152381462718922,0.9922684552815106,0.9055203216944125,0.5207675628131259,0.08827110099123883,0.96,0.0022738000843673944,1,1,0.43386129054418476,0.4319141639674301,0.0013759820036274451,0.031491595079195356,0.007731544718489358,50,5,4
S2,2,RFOTO-ABC,0.15448668703612048,0.42005968546895284,0.7879205637172704,0.04527310389759045,1.0,0.0,0.0,0.9998882449928346,0.00011175500716550158,1.0070587048481416,0.9999998311733698,0.9994835587215866,0.9976649325217573,0.00041088521304045317,0.92,0.5171735000330955,320,1,0.3713155417587711,0.4109028351400005,0.00011175500716550158,0.0,1.6882663023132238e-07,50,5,4
S2,2,Standard-ABC,0.44917396778995106,1.0853392059746365,3.295096227484885,0.12420582231424943,0.62,0.38,0.3301558009105124,0.9976198715971359,0.002380128402863995,1.0465091183292023,0.9313838090147197,0.40887315197062485,0.324526137785138,0.2714244465515793,0.58,0.5425351000158116,320,1,0.9613695695538362,0.8092708347290152,0.002380128402863995,0.30668998345509924,0.06861619098528027,50,5,4
S2,2,Delay-Greedy,0.16153374817538643,0.44809292185895366,0.82106909970841,0.04231203432236806,1.0,0.0,0.0,0.9996567545029206,0.0003432454970794674,1.012085623295416,0.9999969054791492,0.9987705644155848,0.9875702335545894,0.0017591277459595347,0.96,0.00376029999461025,1,1,0.3952926662511449,0.4176097889003778,0.0003432454970794674,0.0,3.094520850788207e-06,50,5,4
S2,3,RFOTO-ABC,0.269518413649688,0.5351564620466198,1.2833528632674915,0.05681969146030745,0.9,0.1,0.07544470419208223,0.9987728573576976,0.001227142642302339,1.0192836547696769,0.9841517586245853,0.8581092794582595,0.31236803198958973,0.1268993805425489,0.9,0.5877332000527531,320,1,0.5501467650833302,0.6996686407675896,0.001227142642302339,0.09763504611577753,0.01584824137541474,50,5,4
S2,3,Standard-ABC,0.6544422532190415,1.4321346942226354,4.013565813377564,0.11628503578843277,0.5,0.5,0.6220375495335033,0.9979335483534872,0.0020664516465128523,1.0441663717068874,0.8935145010469251,0.2846798756000629,0.1275148803483295,0.3452187951680605,0.62,0.5553162000142038,320,1,1.371328884435524,0.9555006140827933,0.0020664516465128523,0.6075952993019107,0.10648549895307491,50,5,4
S2,3,Delay-Greedy,0.293785878308435,0.5741468306788026,1.437584414618588,0.06026793117469438,0.9,0.1,0.07322903340231413,0.9996910288167649,0.00030897118323509166,1.0084264117806285,0.9844126711372919,0.8739932023257757,0.31236803198958973,0.1258337825187417,0.92,0.002539200009778142,1,1,0.5921578800713623,0.795347818222584,0.00030897118323509166,0.09617736796461429,0.015587328862708083,50,5,4
S2,4,RFOTO-ABC,0.20225880858562448,0.44755654131692757,1.0863714598684726,0.05097307423490369,0.94,0.06,0.0230600348855026,0.998869574996769,0.0011304250032310593,1.0148278755981142,0.9948437607570273,0.952292489896139,0.5059813456574264,0.07199280411640127,0.96,0.5624270999105647,320,1,0.49612021967572945,0.46292453635611125,0.0011304250032310593,0.031162209304733242,0.005156239242972704,50,5,4
S2,4,Standard-ABC,0.5392134868357138,0.9967440007790033,2.9166378147558545,0.15695739632967073,0.5,0.5,0.3403020994861884,0.9987445810112819,0.0012554189887179735,1.0476806809872956,0.9350693420663346,0.4256602847444176,0.38070845215950705,0.2635135748502747,0.6,0.49373450002167374,320,1,1.1355596252311364,1.046388934404079,0.0012554189887179735,0.35349823151809784,0.06493065793366537,50,5,4
S2,4,Delay-Greedy,0.2340928026251457,0.5200729786533769,1.2578028964082413,0.060823264427913595,0.96,0.04,0.0441845262387121,0.9985329845378562,0.0014670154621436481,1.018736710602693,0.9891219737686126,0.9718291027210024,0.4478543344984795,0.10486972420613952,0.96,0.0027482999721542,1,1,0.5592954555008239,0.5161108460828477,0.0014670154621436481,0.05970881924150284,0.01087802623138745,50,5,4
