scenario,run,algorithm,objective,delay_mean_s,delay_p95_s,energy_mean_j,success_rate,violation_rate,violation_mean,reliability_mean,link_failure_rate,attempts_mean,jain,utility_p05,utility_min,utility_cv,offload_rate,runtime_s,evaluations,feasible,t_hat,e_hat,r_hat,v_hat,fairness_loss,perturbation,budget,episode,slot,load_state,active_users,load_scale,overlap_fraction,assignment_changes
S6-dynamic-budget,6,Warm-RFOTO,0.29194993202779246,0.6256468198157291,2.1942406072167486,0.08691906702052347,0.8409090909090909,0.1590909090909091,0.11596369759775277,0.9969737431243314,0.003026256875668641,1.0359040306304872,0.9736879592947989,0.4985641791426102,0.32085736189303127,0.16438696085549792,0.8295454545454546,0.11855349999677856,40,1,0.6374082293356708,0.5991127445192835,0.003026256875668641,0.15271562214027312,0.0263120407052011,mild,40,1,6,mild,88,1.0491283033412055,0.9318181818181818,32
S6-dynamic-budget,7,Cold-RFOTO,0.25164494360614886,0.6162885744169065,1.9502073853651574,0.0787343968725999,0.8636363636363636,0.13636363636363635,0.07952345562704821,0.9973220027361173,0.0026779972638827504,1.02531814980867,0.9827910565338437,0.6532718561198773,0.37609672705487124,0.13232640261944795,0.8409090909090909,0.13248150000436,40,1,0.5497803624166158,0.58833119522589,0.0026779972638827504,0.09133293098164572,0.017208943466156312,mild,40,1,7,mild,88,1.0693702042318727,0.8863636363636364,0
S6-dynamic-budget,7,Warm-RFOTO,0.25164494360614886,0.6162885744169065,1.9502073853651574,0.0787343968725999,0.8636363636363636,0.13636363636363635,0.07952345562704821,0.9973220027361173,0.0026779972638827504,1.02531814980867,0.9827910565338437,0.6532718561198773,0.37609672705487124,0.13232640261944795,0.8409090909090909,0.10802999999577878,40,1,0.5497803624166158,0.58833119522589,0.0026779972638827504,0.09133293098164572,0.017208943466156312,mild,40,1,7,mild,88,1.0693702042318727,0.8863636363636364,33
S6-dynamic-budget,8,Cold-RFOTO,0.25100151345356825,0.5752986656298641,1.1840740457385306,0.05496015477545126,0.8735632183908046,0.12643678160919541,0.11537210954605079,0.9988014032019088,0.0011985967980913561,1.0187102705026938,0.9784330639856597,0.7114916837753408,0.23723654512910108,0.1484665664332227,0.8620689655172413,0.10600809999596095,40,1,0.5202053082891832,0.616044748172595,0.0011985967980913561,0.10027485757445548,0.021566936014340343,mild,40,1,8,mild,87,0.9324039633725538,0.8850574712643678,0
S6-dynamic-budget,8,Warm-RFOTO,0.25100151345356825,0.5752986656298641,1.1840740457385306,0.05496015477545126,0.8735632183908046,0.12643678160919541,0.11537210954605079,0.9988014032019088,0.0011985967980913561,1.0187102705026938,0.9784330639856597,0.7114916837753408,0.23723654512910108,0.1484665664332227,0.8620689655172413,0.1199579999956768,40,1,0.5202053082891832,0.616044748172595,0.0011985967980913561,0.10027485757445548,0.021566936014340343,mild,40,1,8,mild,87,0.9324039633725538,0.8850574712643678,23
S6-dynamic-budget,9,Cold-RFOTO,0.22072279898080013,0.5139154114768436,1.371332253934202,0.06125554713890315,0.9166666666666666,0.08333333333333333,0.07779292647922877,0.9970702880292587,0.002929711970741408,1.0272943329100321,0.9838279028368452,0.8955752795569079,0.2575662305232948,0.12821050274062118,0.8928571428571429,0.13157639999553794,40,1,0.4749703607225777,0.5564306110446411,0.002929711970741408,0.0620154406993522,0.01617209716315482,mild,40,1,9,mild,84,0.9529611234477032,0.8928571428571429,0
S6-dynamic-budget,9,Warm-RFOTO,0.22072279898080013,0.5139154114768436,1.371332253934202,0.06125554713890315,0.9166666666666666,0.08333333333333333,0.07779292647922877,0.9970702880292587,0.002929711970741408,1.0272943329100321,0.9838279028368452,0.8955752795569079,0.2575662305232948,0.12821050274062118,0.8928571428571429,0.12494280000100844,40,1,0.4749703607225777,0.5564306110446411,0.002929711970741408,0.0620154406993522,0.01617209716315482,mild,40,1,9,mild,84,0.9529611234477032,0.8928571428571429,25
S6-dynamic-budget,10,Cold-RFOTO,0.22938341486201164,0.5379646243790739,1.9392944639306644,0.05601866192850133,0.8795180722891566,0.12048192771084337,0.09246060449415577,0.9969499568780164,0.0030500431219835245,1.0319262114953236,0.9783112511426434,0.5679234295288167,0.43749278384336654,0.14889452405967754,0.8313253012048193,0.11173070000222651,40,1,0.5290167855418403,0.46973118273163766,0.0030500431219835245,0.09122488045522295,0.02168874885735661,mild,40,1,10,mild,83,0.9695464400448957,0.8674698795180723,0
S6-dynamic-budget,10,Warm-RFOTO,0.23000452946756245,0.5394269534066735,1.9392944639306644,0.056222136219730524,0.8795180722891566,0.12048192771084337,0.09219156300656578,0.9969501911063857,0.003049808893614128,1.0319317813446103,0.978370854603262,0.5679234295288167,0.44188134428397075,0.14868526344739838,0.8313253012048193,0.10975100000359816,40,1,0.5299568788472269,0.4726427821923134,0.003049808893614128,0.09105823535470078,0.021629145396737992,mild,40,1,10,mild,83,0.9695464400448957,0.8674698795180723,24
S6-dynamic-budget,11,Cold-RFOTO,0.2919865138796994,0.6189867086233812,1.4993519684984429,0.08098319014809391,0.9024390243902439,0.0975609756097561,0.12392265058552701,0.9973069378783153,0.0026930621216848527,1.0360485072357086,0.9748050522429572,0.5948311518705363,0.22734001319155922,0.1607673471249204,0.8902439024390244,0.10592180000094231,40,1,0.59603779102859,0.6768953279148936,0.0026930621216848527,0.14849964938969817,0.025194947757042785,mild,40,1,11,mild,82,1.0309764383538569,0.8658536585365854,0
S6-dynamic-budget,11,Warm-RFOTO,0.2887600687958467,0.6194656714589114,1.4993519684984429,0.0798461785322565,0.9024390243902439,0.0975609756097561,0.1267803900747397,0.9973397443981991,0.0026602556018008737,1.0343556968528524,0.9740482738251439,0.5915752296765564,0.22734001319155922,0.16322733296038597,0.8780487804878049,0.11935219999577384,40,1,0.5963848393599795,0.6511796338187821,0.0026602556018008737,0.15024841534578354,0.025951726174856082,mild,40,1,11,mild,82,1.0309764383538569,0.8658536585365854,30
S6-dynamic-budget,12,Cold-RFOTO,0.2652619006188426,0.6196176345132575,2.379687473395169,0.05756946163972149,0.8705882352941177,0.12941176470588237,0.13839553566623924,0.9967968288264766,0.003203171173523455,1.0270508428868275,0.9698030707871507,0.41294475113475293,0.2872505314446391,0.17645729319622036,0.8235294117647058,0.10450380000111181,40,1,0.5721953570560467,0.5223940250873016,0.003203171173523455,0.15473513590041416,0.030196929212849333,mild,40,1,12,mild,85,1.0295772376117498,0.8588235294117647,0
