scenario,run,algorithm,objective,delay_mean_s,delay_p95_s,energy_mean_j,success_rate,violation_rate,violation_mean,reliability_mean,link_failure_rate,attempts_mean,jain,utility_p05,utility_min,utility_cv,offload_rate,runtime_s,evaluations,feasible,t_hat,e_hat,r_hat,v_hat,fairness_loss
S4,5,RFOTO-ABC-DG,0.5815499003879872,1.1525000902209488,3.728388578057275,0.13787698797530315,0.48,0.52,0.46190540504356553,0.9977383238103212,0.002261676189678743,1.0746776533893858,0.9140024573196762,0.3775402981966994,0.2280296098109461,0.3067392414169026,0.37,0.7841557000065222,400,1,1.2626832025671995,0.8254394090483685,0.002261676189678743,0.5148448869957908,0.08599754268032378
S4,6,RFOTO-ABC,0.23005946648390954,0.5476823751483556,0.9940916453871937,0.07214423426797549,0.94,0.06,0.043826067427600306,0.9989908919313301,0.0010091080686698561,1.0151180993772007,0.9897748081377438,0.8476176778707015,0.45738626412789246,0.1016406736783176,0.84,1.017698899959214,400,1,0.49410155327075844,0.6340017126343978,0.0010091080686698561,0.03879288351195143,0.010225191862256233
S4,6,RFOTO-ABC-R,0.22819957701339177,0.5508352015665045,1.0873497003024977,0.0711453476340769,0.94,0.06,0.043826067427600306,0.9988984357785742,0.0011015642214257503,1.014344225004751,0.9897723540445873,0.8476176778707015,0.45738626412789246,0.10165299608318018,0.84,0.8890219000168145,400,1,0.4960661641504701,0.618202369067929,0.0011015642214257503,0.03879288351195143,0.0102276459554127
S4,6,RFOTO-ABC-F,0.2688537502406718,0.5476823751483556,0.9940916453871937,0.07214423426797549,0.94,0.06,0.043826067427600306,0.9989908919313301,0.0010091080686698561,1.0151180993772007,0.9897748081377438,0.8476176778707015,0.45738626412789246,0.1016406736783176,0.84,1.044272700091824,400,1,0.49410155327075844,0.6340017126343978,0.0010091080686698561,0.03879288351195143,0.010225191862256233
S4,6,RFOTO-ABC-D,0.20775461435796969,0.4873035502267132,0.994825627491032,0.06435561331570402,0.94,0.06,0.037869709232454744,0.9989154651591344,0.0010845348408655509,1.013610031579746,0.9911772367158153,0.9589234265911207,0.45738626412789246,0.09434668687023942,0.84,0.6721945999888703,400,1,0.4801686978922314,0.5350154588734493,0.0010845348408655509,0.023679198372374546,0.008822763284184743
S4,6,RFOTO-ABC-G,0.5665724196029903,1.2233939240383664,3.128989686758194,0.15160246221811036,0.42,0.58,0.4424503172379612,0.9977379195220564,0.0022620804779434935,1.0971569399429812,0.9196301471116048,0.3854132207537469,0.23709459222083312,0.29562420270944306,0.28,1.1383560999529436,400,1,1.2423207120738047,0.9301266792607216,0.0022620804779434935,0.415861382666332,0.08036985288839515
S4,6,RFOTO-ABC-S,0.23005946648390954,0.5476823751483556,0.9940916453871937,0.07214423426797549,0.94,0.06,0.043826067427600306,0.9989908919313301,0.0010091080686698561,1.0151180993772007,0.9897748081377438,0.8476176778707015,0.45738626412789246,0.1016406736783176,0.84,1.030349100008607,400,1,0.49410155327075844,0.6340017126343978,0.0010091080686698561,0.03879288351195143,0.010225191862256233
S4,6,RFOTO-ABC-RF,0.2676720036767477,0.55365541901691,1.0233688702949268,0.07174639259519934,0.93,0.07,0.043862191892425156,0.9990396829755328,0.0009603170244672666,1.0134036833387028,0.9897745175911109,0.8476176778707015,0.45738626412789246,0.1016421326354635,0.84,0.875219100038521,400,1,0.4979989432277411,0.6208371576431404,0.0009603170244672666,0.03881532106774327,0.010225482408889097
S4,6,RFOTO-ABC-DG,0.4512101646729291,1.0135684930230546,2.767965752353919,0.1342655509789716,0.56,0.44,0.30169226560049417,0.9953831289076251,0.004616871092374903,1.113759666213927,0.9401655076969399,0.4403539491976933,0.3081658638204025,0.25227467084694144,0.4,0.819091200013645,400,1,0.9858952282730198,0.8556488594509136,0.004616871092374903,0.2659619224924125,0.05983449230306015
S4,7,RFOTO-ABC,0.25268867590807986,0.5603654955527684,1.2159043032967465,0.07193687912470603,0.93,0.07,0.024404372203317367,0.9989232838587436,0.001076716141256241,1.024946919242145,0.9950827819890654,0.8568481047086098,0.5735909014696632,0.07029592111205768,0.86,0.9986592999193817,400,1,0.5341649033194115,0.7595201700759462,0.001076716141256241,0.017065994547774386,0.0049172180109345875
