scenario,run,algorithm,objective,delay_mean_s,delay_p95_s,energy_mean_j,success_rate,violation_rate,violation_mean,reliability_mean,link_failure_rate,attempts_mean,jain,utility_p05,utility_min,utility_cv,offload_rate,runtime_s,evaluations,feasible,t_hat,e_hat,r_hat,v_hat,fairness_loss,bandwidth_scale,cpu_scale
S3,5,RFOTO-ABC,0.3888082808476978,0.7221941343027694,1.697886713436181,0.08177645695203102,0.75,0.25,0.1335311102493114,0.9977255074756988,0.0022744925243010274,1.0417776784120718,0.9715875154355744,0.5053900156361367,0.3994447916842757,0.1710069036927799,0.61,0.6036105999955907,280,1,0.8909753564152458,0.7320399921926015,0.0022744925243010274,0.2061666869018886,0.028412484564425577,1.25,0.75
S3,6,RFOTO-ABC,0.3278831400594169,0.8952135212738032,1.8375825160629526,0.09879472637587983,0.67,0.33,0.10934199875114484,0.9987496890691676,0.0012503109308323167,1.0156560421295833,0.9796893869968746,0.5994901647641362,0.44687135909747,0.14398502095581822,0.68,0.5555000000167638,280,1,0.7903732966384485,0.672306765666568,0.0012503109308323167,0.10458858765273726,0.02031061300312542,1.25,0.75
S3,7,RFOTO-ABC,0.30732992366865913,0.9343959949044506,1.758296983762925,0.08527311135210143,0.66,0.34,0.1251361766571281,0.9992544322934465,0.0007455677065535338,1.0105420547541621,0.9764118767753381,0.6462207002942358,0.2959343269603696,0.15542832516161115,0.72,0.630359899951145,280,1,0.7668585941164369,0.5794640789649417,0.0007455677065535338,0.10003332507919475,0.02358812322466186,1.25,0.75
S3,0,RFOTO-ABC,0.36933324440408666,0.9254687044262232,1.7820727926046176,0.11804529444828461,0.61,0.39,0.17874240747659695,0.9985247162041786,0.0014752837958214205,1.0148571028047553,0.9664751201608494,0.5505247808106102,0.31111056854480124,0.1862465667248386,0.79,0.5339970000786707,280,1,0.7938816170042663,0.8520558484791735,0.0014752837958214205,0.15092269658442867,0.033524879839150645,1.25,1.0
S3,1,RFOTO-ABC,0.3355973327659296,0.7033575686591833,1.4296401240237904,0.0890929314978573,0.84,0.16,0.09173571728996097,0.9994368247247953,0.0005631752752046893,1.0104493131455383,0.9805831011084052,0.6184480355480367,0.33041936331128824,0.14071737735834763,0.72,0.5555768000194803,280,1,0.7460968932754217,0.7834795962704529,0.0005631752752046893,0.11410400047090452,0.019416898891594814,1.25,1.0
S3,2,RFOTO-ABC,0.37613939531010265,0.8425885334025784,2.1893016698249186,0.09633633938122058,0.71,0.29,0.16648101489514613,0.9983523858087527,0.0016476141912472654,1.0195115297706137,0.964445613009775,0.4772018897369082,0.2960964668047695,0.1920028727219108,0.66,0.584649300086312,280,1,0.7922227966758729,0.8781999725356019,0.0016476141912472654,0.16276407749604377,0.03555438699022495,1.25,1.0
S3,3,RFOTO-ABC,0.30893130601100904,0.6502865615647504,1.2720988339257722,0.07678154602240755,0.87,0.13,0.07142769805028161,0.998268490083643,0.0017315099163569558,1.010690147790292,0.9850129314467506,0.7929856496872351,0.3146223577246927,0.12334949644861952,0.74,0.5467033999739215,280,1,0.732090148042731,0.6541102628407327,0.0017315099163569558,0.10079146923183029,0.014987068553249383,1.25,1.0
S3,4,RFOTO-ABC,0.3116200819020501,0.7925081556988077,1.8346251383603993,0.09130204178827984,0.78,0.22,0.0850191311201306,0.9981524962344398,0.0018475037655602466,1.0168991603678768,0.9833505999819439,0.6465848983057546,0.3235932275063516,0.1301203133140034,0.73,0.529820799943991,280,1,0.7008835962407829,0.7313814728413884,0.0018475037655602466,0.09530020463930251,0.01664940001805615,1.25,1.0
S3,5,RFOTO-ABC,0.34632675949767155,0.6578261578603268,1.554078204537367,0.08065493381168366,0.79,0.21,0.10578652442608946,0.9985641146788405,0.0014358853211594936,1.0285984945502797,0.9773956975786168,0.5247024966034766,0.45710898461521765,0.1520758816890034,0.65,0.5495452999603003,280,1,0.7853818704076359,0.718021564489547,0.0014358853211594936,0.1544009391795645,0.022604302421383227,1.25,1.0
S3,6,RFOTO-ABC,0.29140726831896985,0.8051778659159987,1.5097015866076737,0.10118121113001083,0.79,0.21,0.07301035832170326,0.999444973468089,0.000555026531911077,1.0189735846028607,0.9857765446957473,0.6280174427773059,0.44687135909747,0.12011944473567474,0.7,0.5269156999420375,280,1,0.6945478432258853,0.6691938164308638,0.000555026531911077,0.06058684578339532,0.01422345530425273,1.25,1.0
S3,7,RFOTO-ABC,0.28299905616143795,0.8357562274870703,1.6855831474834806,0.08540910768463932,0.8,0.2,0.10681113646173818,0.9994032616796423,0.0005967383203577725,1.0102989570185807,0.9789621343340714,0.6562360988581978,0.2959343269603696,0.14659457268765722,0.75,0.606575999991037,280,1,0.6920373878830796,0.5649791160520024,0.0005967383203577725,0.08787125707562758,0.02103786566592858,1.25,1.0
S3,0,RFOTO-ABC,0.348829901858646,0.8456082426954901,1.6091986646567773,0.11509117166554844,0.68,0.32,0.1403935978299798,0.9984689997395981,0.0015310002604017913,1.0156888698147626,0.9731838045882116,0.617186528214337,0.31111056854480124,0.16599734595419074,0.82,0.5720233999891207,280,1,0.7351697495436876,0.85777986170127,0.0015310002604017913,0.12816742341473958,0.02681619541178837,1.25,1.25
S3,1,RFOTO-ABC,0.32348258907380995,0.659702745136745,1.4296401240237904,0.08801661593472797,0.84,0.16,0.09672358088344511,0.999438121856012,0.0005618781439881593,1.010220161716629,0.9793088049566451,0.5867786112113748,0.33041936331128824,0.14535599811883104,0.73,0.5123598999343812,280,1,0.7093266273563643,0.7572566995342135,0.0005618781439881593,0.1173854896771441,0.020691195043354926,1.25,1.25
S3,2,RFOTO-ABC,0.3663996502225305,0.7829262745924527,2.1351888549799236,0.09140007379021517,0.75,0.25,0.15459287416305625,0.9984134538732435,0.001586546126756523,1.0190939578283431,0.9667331788606001,0.5121809338907842,0.2960964668047695,0.18550359885728804,0.67,0.6196913999738172,280,1,0.750850955178508,0.8964548096258151,0.001586546126756523,0.1556454303510798,0.03326682113939994,1.25,1.25
S3,3,RFOTO-ABC,0.2961990872740898,0.5994236204234347,1.1366007452463296,0.07614106967825916,0.89,0.11,0.07024918896346924,0.9982434270562911,0.0017565729437088685,1.0099190260246946,0.9851120157994133,0.7929856496872351,0.3146223577246927,0.12293488560555182,0.75,0.5117784000467509,280,1,0.6884414932694122,0.6432775640055455,0.0017565729437088685,0.10005026854830051,0.01488798420058668,1.25,1.25
S3,4,RFOTO-ABC,0.29809331229695357,0.7292011852229424,1.6570651894570885,0.08894247656538695,0.8,0.2,0.08311191343628196,0.998467355898915,0.0015326441010851467,1.0147135345070921,0.9830354002935087,0.6182546432751109,0.3235932275063516,0.1313672865608996,0.73,0.5461594999069348,280,1,0.6584905014913885,0.7138326011792757,0.0015326441010851467,0.09417831188409742,0.016964599706491335,1.25,1.25
S3,5,RFOTO-ABC,0.3344535384992643,0.6192311344375967,1.4503688608278495,0.07983919106962561,0.81,0.19,0.10212000951002594,0.9987147296697795,0.001285270330220456,1.0282295094280354,0.9777909552963934,0.5247024966034766,0.45710898461521765,0.15070995192661826,0.69,0.59469940001145,280,1,0.7419979051179141,0.715711933512455,0.001285270330220456,0.15203544568532995,0.02220904470360663,1.25,1.25
S3,6,RFOTO-ABC,0.2966467385833281,0.7611207917504312,2.013047229885115,0.0963241311990865,0.8,0.2,0.08843622719859132,0.9990916620408418,0.0009083379591582407,1.014860710629044,0.9818830789420254,0.6059207675897262,0.44687135909747,0.13583519423053916,0.71,0.5271584999281913,280,1,0.690404635579419,0.6439252828847919,0.0009083379591582407,0.09823032602090706,0.018116921057974578,1.25,1.25
S3,7,RFOTO-ABC,0.2642398460334882,0.7605671021337862,1.6332603395274106,0.07876749119415892,0.85,0.15,0.08220989571350996,0.9990284859576165,0.000971514042383338,1.012457613865743,0.9834081977994246,0.7400401158198537,0.2959343269603696,0.12989124175730046,0.8,0.600841399980709,280,1,0.6361827371008265,0.5634081093798504,0.000971514042383338,0.07199948885096422,0.016591802200575434,1.25,1.25
S3,0,RFOTO-ABC,0.3374286334442521,0.7966819375696612,1.5594969330071977,0.1185407031869202,0.72,0.28,0.12617838512724963,0.9985162191908684,0.001483780809131615,1.0147475897643943,0.9761595813139455,0.6415332662284401,0.31111056854480124,0.1562775263787757,0.83,0.5420267999870703,280,1,0.6944539626666775,0.8665842293476813,0.001483780809131615,0.11981875764278437,0.023840418686054465,1.25,1.5
S3,1,RFOTO-ABC,0.3137075811243993,0.618584228445526,1.2791828981739957,0.08550320210876373,0.85,0.15,0.09163467246307125,0.9994758370487936,0.0005241629512062829,1.0083645245621695,0.980153812401529,0.5867786112113748,0.33041936331128824,0.1422955862888926,0.74,0.5294148999964818,280,1,0.6776627032827945,0.7513384244727441,0.0005241629512062829,0.11403752361110867,0.01984618759847101,1.25,1.5
S3,2,RFOTO-ABC,0.35133002551252496,0.7495270411180219,2.051147118877503,0.10042525025314103,0.78,0.22,0.13711630083907603,0.9973218602908044,0.002678139709195766,1.0238550909691215,0.9705268086353637,0.5370454233046832,0.2960964668047695,0.1742648568216943,0.7,0.5872372000012547,280,1,0.6971176048425376,0.9310347416517011,0.002678139709195766,0.12975522563040337,0.02947319136463633,1.25,1.5
S3,3,RFOTO-ABC,0.28907556313600746,0.5664872209747276,1.0349793268967704,0.07617710176493991,0.91,0.09,0.0677174683168928,0.9982860277905811,0.001713972209418978,1.0100481217648924,0.9854005013628144,0.7929856496872351,0.3146223577246927,0.12172017875883465,0.77,0.5433970999438316,280,1,0.6581829547581082,0.6492173823733105,0.001713972209418978,0.09845799141208891,0.01459949863718557,1.25,1.5
S3,4,RFOTO-ABC,0.288184665693664,0.6880041678072053,1.577434555727966,0.08902043703084594,0.86,0.14,0.07234355102596617,0.9982674311474773,0.0017325688525226147,1.0151298522668488,0.9847448237706078,0.6465848983057546,0.3235932275063516,0.12446486178721147,0.76,0.5056894000153989,280,1,0.620055526438823,0.7238333241027994,0.0017325688525226147,0.08784398105449989,0.015255176229392209,1.25,1.5
S3,5,RFOTO-ABC,0.3551354769850963,0.6033408848335509,1.697886713436181,0.08256970334083608,0.8,0.2,0.11558142831665241,0.9983250002218506,0.0016749997781495651,1.033014503170543,0.9749724754473907,0.5053900156361367,0.3994447916842757,0.1602185401971771,0.67,0.5864823000738397,280,1,0.7705195743901745,0.7397434554515472,0.0016749997781495651,0.1898197457251972,0.02502752455260926,1.25,1.5
S3,6,RFOTO-ABC,0.2894114390175887,0.71816047201085,1.46373622293707,0.09225281571556625,0.81,0.19,0.08544009910737121,0.9990917976458319,0.000908202354168125,1.0146308956746888,0.9823074453893116,0.6059207675897262,0.44687135909747,0.13420588320937166,0.73,0.5176683999598026,280,1,0.6674920374888024,0.6315280763686721,0.000908202354168125,0.09989477811060166,0.017692554610688416,1.25,1.5
S3,7,RFOTO-ABC,0.2595374720641577,0.7262069862862438,1.505390453501288,0.07849804982044337,0.86,0.14,0.09955103370464777,0.9989431237418686,0.0010568762581315062,1.0106621679797778,0.9795773826954347,0.7094387719597286,0.2959343269603696,0.14438973689267778,0.8,0.6157131999498233,280,1,0.610008106123316,0.5530923182184699,0.0010568762581315062,0.08318731981298862,0.020422617304565294,1.25,1.5
S3,0,RFOTO-ABC,0.4437150992083258,1.223410140481401,2.3436216918815562,0.11787759658414881,0.43,0.57,0.3650385126941049,0.9984510629915426,0.0015489370084573128,1.0209620950058138,0.9361384204377744,0.473756990338872,0.31111056854480124,0.26118593923553685,0.68,0.5612428999738768,280,1,1.0121772504573423,0.7696436863032219,0.0015489370084573128,0.2613408372499267,0.0638615795622256,1.5,0.5
S3,1,RFOTO-ABC,0.3863481270567966,0.9069911909739937,1.7395914976521423,0.09804351828556519,0.56,0.44,0.14349620762840978,0.9982972230122682,0.0017027769877318356,1.0134798195376205,0.9746216507452505,0.5439311461605594,0.33041936331128824,0.16136660334858388,0.63,0.5376513000810519,280,1,0.9294364002771652,0.7245429223515727,0.0017027769877318356,0.16464112339604242,0.025378349254749466,1.5,0.5
S3,2,RFOTO-ABC,0.41769165871134406,1.0400887410408572,2.250186579247732,0.08874975313064383,0.54,0.46,0.2435814780117594,0.9969006166232517,0.0030993833767483017,1.025159119158158,0.9535890647044132,0.4616436596754175,0.2960964668047695,0.22061220187802333,0.6,0.5823447000002488,280,1,0.9444330146751863,0.8091065622368896,0.0030993833767483017,0.21054361494930535,0.04641093529558682,1.5,0.5
S3,3,RFOTO-ABC,0.3624772710605876,0.8611434137317537,1.8337328007773823,0.0857728324559739,0.58,0.42,0.1386651109901687,0.9979493935342408,0.0020506064657591417,1.0178021457030328,0.9764625215777097,0.6628913862190849,0.3146223577246927,0.15525735315280503,0.66,0.527195900096558,280,1,0.9053922718101066,0.6375534259177882,0.0020506064657591417,0.14622178465558955,0.02353747842229026,1.5,0.5
S3,4,RFOTO-ABC,0.37351205554931655,1.0369427181654374,2.2797864535217296,0.08716424534525487,0.51,0.49,0.20511398056016236,0.9989925047748224,0.001007495225177565,1.0161904883461734,0.96654590461701,0.5995105999450246,0.3235932275063516,0.18604302950583532,0.65,0.555313799995929,280,1,0.9005397296078878,0.6591874097464809,0.001007495225177565,0.17711759333155372,0.033454095382990046,1.5,0.5
S3,5,RFOTO-ABC,0.40979761346734217,0.8238561608521607,1.9161215245646093,0.08112447617511512,0.59,0.41,0.15659293818787948,0.9979009505401158,0.002099049459884239,1.0386601739301,0.9695637891457015,0.4874285917288203,0.3994447916842757,0.1771768998767627,0.56,0.6079969999846071,280,1,0.9665991972139846,0.7143228184914234,0.002099049459884239,0.22405659948004353,0.030436210854298484,1.5,0.5
S3,6,RFOTO-ABC,0.36266341099851057,1.026469817065911,2.146863180035174,0.10244982604274451,0.57,0.43,0.17144244387358262,0.9991730930984474,0.0008269069015525576,1.0180455715686865,0.9693051689408881,0.591868411257978,0.44687135909747,0.17795178937824255,0.61,0.5610435999697074,280,1,0.896779780697757,0.6362687182896125,0.0008269069015525576,0.15303420816580846,0.03069483105911186,1.5,0.5
S3,7,RFOTO-ABC,0.3812980890827905,1.151225071969068,2.552891428710463,0.08472711820522184,0.5,0.5,0.26611070299147827,0.9997755041434874,0.00022449585651244665,1.0121405675282051,0.9549402246898572,0.5019733559157928,0.20470903351937272,0.2172233050512152,0.65,0.6373600999359041,280,1,0.9452674724150185,0.5616664155225394,0.00022449585651244665,0.21570957273132435,0.045059775310142824,1.5,0.5
S3,0,RFOTO-ABC,0.38005618339208885,1.0185879567675944,2.0170838722954407,0.10792364324949753,0.48,0.52,0.22789077288135962,0.9984794353135591,0.0015205646864407596,1.0170744601184818,0.9602033163056011,0.49770025837511134,0.31111056854480124,0.20358315517008704,0.79,0.5654470999725163,280,1,0.857113847095144,0.7640016184302287,0.0015205646864407596,0.17961545344928226,0.03979668369439893,1.5,0.75
S3,1,RFOTO-ABC,0.3680338622864919,0.7803681831418122,1.8168448746164,0.08822590808487572,0.78,0.22,0.12149997099517916,0.9985479411896298,0.0014520588103701204,1.0159703680729872,0.9741171745080606,0.5251805669202321,0.33041936331128824,0.16300474319841568,0.68,0.5823639999143779,280,1,0.862971369147593,0.6893542725549066,0.0014520588103701204,0.17886017412197106,0.025882825491939432,1.5,0.75
S3,2,RFOTO-ABC,0.3820960316164947,0.9063999254127332,2.250186579247732,0.09750457500204876,0.65,0.35,0.18159618328003002,0.9969295605100528,0.0030704394899472953,1.0242183432241498,0.9630773367729826,0.4772018897369082,0.2960964668047695,0.1958014609800465,0.66,0.584819299983792,280,1,0.8212148414068922,0.8742630904816094,0.0030704394899472953,0.1580014812419528,0.03692266322701743,1.5,0.75
S3,3,RFOTO-ABC,0.3171076894604281,0.7167115602710818,1.456866630092908,0.07149365131697799,0.79,0.21,0.08459205889285255,0.9981193930461869,0.0018806069538131742,1.0115432807185392,0.9831469416971214,0.7143607507876185,0.3146223577246927,0.1309272799304139,0.72,0.5326370000839233,280,1,0.7847238663935184,0.6050327157392569,0.0018806069538131742,0.10907094145986233,0.016853058302878643,1.5,0.75
S3,4,RFOTO-ABC,0.32500495333110124,0.8714756953948662,2.0065353914790873,0.08131504204767853,0.68,0.32,0.1192963920212352,0.9986185761801584,0.001381423819841645,1.014123253166794,0.9773129575022997,0.5995105999450246,0.3235932275063516,0.1523604034077719,0.71,0.49848859990015626,280,1,0.7740830171324374,0.6438440157738212,0.001381423819841645,0.12491302217318112,0.02268704249770026,1.5,0.75
S3,5,RFOTO-ABC,0.3582917525845115,0.7333828935077509,1.5894796211350766,0.07666005844962334,0.71,0.29,0.11750604982741841,0.9980690418156977,0.0019309581843023349,1.035793811018875,0.9763300604562104,0.5611326234124258,0.45710898461521765,0.15570416999282619,0.63,0.6308596999151632,280,1,0.8561692637681639,0.6635049154367927,0.0019309581843023349,0.16314806703409077,0.023669939543789598,1.5,0.75
S3,6,RFOTO-ABC,0.3189955262433546,0.8665950695374525,1.754983163458059,0.09178015763790935,0.71,0.29,0.10455581410566069,0.9986242260983326,0.001375773901667322,1.0163477230372318,0.9800115757011792,0.5994901647641362,0.44687135909747,0.1428149516251539,0.67,0.5173063999973238,280,1,0.7784374858681414,0.6267805006008109,0.001375773901667322,0.10838264504416419,0.01998842429882075,1.5,0.75
S3,7,RFOTO-ABC,0.32515550416394623,0.9738730480196724,2.02812659272198,0.0806199398108546,0.7,0.3,0.17611454851738068,0.9992757700179964,0.0007242299820037068,1.0133946454056557,0.9678053707025545,0.5868794596588224,0.20470903351937272,0.18238860451299024,0.71,0.6179773000767455,280,1,0.8039564683208713,0.5318697486401637,0.0007242299820037068,0.15764753758674524,0.03219462929744554,1.5,0.75
S3,0,RFOTO-ABC,0.3459010459737939,0.8930526580278478,1.7410035292552792,0.10698660121230608,0.63,0.37,0.15728582069488092,0.9987854119421685,0.0012145880578315093,1.0170665872106588,0.9705169534923718,0.5958289744677611,0.31111056854480124,0.17429487435875113,0.81,0.5603207000531256,280,1,0.7656552232160757,0.7688294772602792,0.0012145880578315093,0.13798977597209025,0.02948304650762823,1.5,1.0
S3,1,RFOTO-ABC,0.3198610302307087,0.6923589731983446,1.4296401240237904,0.08250080412852866,0.83,0.17,0.09555000346210273,0.9992591113462074,0.0007408886537928195,1.0129168192163787,0.9797696013973803,0.5867786112113748,0.33041936331128824,0.14369453109121985,0.71,0.5479661000426859,280,1,0.7328085357407135,0.6954853930485819,0.0007408886537928195,0.11661339926836622,0.02023039860261966,1.5,1.0
S3,2,RFOTO-ABC,0.36431100407604605,0.825311705575144,2.2436926765978074,0.09252331841006606,0.75,0.25,0.1513482006906329,0.9983717061358136,0.0016282938641863987,1.016443935636721,0.9671107804216683,0.5143025752007631,0.2960964668047695,0.1844117851573688,0.68,0.586716299992986,280,1,0.7700275088942337,0.8514437216670281,0.0016282938641863987,0.1553141075713853,0.032889219578331685,1.5,1.0
S3,3,RFOTO-ABC,0.29485152931631053,0.6337441616075536,1.2890696950933527,0.07229199612878426,0.87,0.13,0.06538861092133856,0.9984154533941514,0.0015845466058486092,1.01214637111303,0.9866011924120879,0.7929856496872351,0.3146223577246927,0.11653657692952042,0.77,0.5209517000475898,280,1,0.7112925186519884,0.6030222925827032,0.0015845466058486092,0.09699330122620572,0.01339880758791212,1.5,1.0
S3,4,RFOTO-ABC,0.3022814844008057,0.7750003293433789,1.9688383962823333,0.08082297312046798,0.79,0.21,0.09275910181957209,0.9986328870732251,0.0013671129267749272,1.014301843414871,0.9810330422939303,0.6182546432751109,0.3235932275063516,0.1390455263106279,0.73,0.5467233000090346,280,1,0.7004504018238261,0.6455913476845105,0.0013671129267749272,0.10884686220362877,0.01896695770606971,1.5,1.0
S3,5,RFOTO-ABC,0.3536035633545502,0.6445763198273552,1.697886713436181,0.07603356819560086,0.82,0.18,0.11077458244866652,0.9976171741632953,0.0023828258367047696,1.0402529723540315,0.9755597463655025,0.5053900156361367,0.3994447916842757,0.1582799550421862,0.69,0.5617513000033796,280,1,0.7998373746954862,0.685479851716711,0.0023828258367047696,0.18671855484262564,0.024440253634497533,1.5,1.0
S3,6,RFOTO-ABC,0.2863093107487081,0.777458087892247,1.4393987711140634,0.0888067928283231,0.81,0.19,0.07935425323981993,0.9987124253734693,0.0012875746265307454,1.015143245660784,0.9835880751253963,0.6059207675897262,0.44687135909747,0.12917341245898525,0.72,0.526546600041911,280,1,0.692735018660126,0.5933928364423281,0.0012875746265307454,0.08558930784332275,0.016411924874603745,1.5,1.0
S3,7,RFOTO-ABC,0.2686030584023055,0.8103406447671294,1.7449412895344183,0.07310954672749605,0.84,0.16,0.10162188703674806,0.9988193899309488,0.001180610069051158,1.0136270550534203,0.9795092406809041,0.7322975260660914,0.2959343269603696,0.14463545207310952,0.79,0.6144510000012815,280,1,0.6707693551269497,0.5098009676912976,0.001180610069051158,0.08452335422079524,0.02049075931909594,1.5,1.0
S3,0,RFOTO-ABC,0.3261400736244668,0.8111919296742791,1.5523629979059268,0.10570962116729199,0.71,0.29,0.12838736189586586,0.9983776247360261,0.0016223752639740797,1.0163757092031953,0.9754112594077439,0.6357516650067191,0.31111056854480124,0.15877212609230879,0.84,0.5636687999358401,280,1,0.7054201070052745,0.7699766607738538,0.0016223752639740797,0.12110304646174727,0.02458874059225613,1.5,1.25
S3,1,RFOTO-ABC,0.3136270577658,0.6512880245896381,1.43081440709876,0.07927222900786911,0.85,0.15,0.09848924291034261,0.9992483577251282,0.0007516422748715923,1.0117671958461008,0.9784729712343515,0.5439311461605594,0.33041936331128824,0.14832611743606147,0.74,0.583127100020647,280,1,0.7220518117233362,0.6398460167896496,0.0007516422748715923,0.13503127818678767,0.021527028765648493,1.5,1.25
S3,2,RFOTO-ABC,0.33933113290984834,0.7436468343666963,1.809089062422198,0.08831282156663776,0.8,0.2,0.119358370669923,0.9970361129034405,0.002963887096559471,1.0223682250734616,0.9743722193763846,0.5675789802340514,0.2960964668047695,0.1621784152323913,0.73,0.5653150000143796,280,1,0.697101014002166,0.8762401901998612,0.002963887096559471,0.1167316254658938,0.02562778062361537,1.5,1.25
S3,3,RFOTO-ABC,0.28220863511054856,0.5715568324156955,1.0627391510411992,0.0712582427657514,0.9,0.1,0.06299706666929461,0.9983512222857641,0.001648777714235915,1.0118522416704911,0.9868702558627727,0.7929856496872351,0.3146223577246927,0.11534482160490288,0.78,0.530297200079076,280,1,0.6646154532993611,0.5984793212633182,0.001648777714235915,0.09593462573111708,0.01312974413722734,1.5,1.25
S3,4,RFOTO-ABC,0.29127518726049717,0.7136904478843897,1.9688383962823333,0.0852155403751747,0.85,0.15,0.08411677306547877,0.999090898298849,0.0009091017011510716,1.0145754763833572,0.981747318691958,0.6182546432751109,0.3235932275063516,0.13635261571600632,0.74,0.5200560000957921,280,1,0.6574288702900839,0.6500837053544237,0.0009091017011510716,0.10594276539350451,0.01825268130804203,1.5,1.25
S3,5,RFOTO-ABC,0.3284932392381633,0.5940317513184085,1.43630974604112,0.07716536815951504,0.8,0.2,0.10234224001913668,0.9981727853421779,0.0018272146578220338,1.0358717367758328,0.9780331552097018,0.5247024966034766,0.45710898461521765,0.14986735824831485,0.68,0.6214448999380693,280,1,0.7260028874161842,0.7019156178811593,0.0018272146578220338,0.1521788202073369,0.0219668447902982,1.5,1.25
S3,6,RFOTO-ABC,0.2727533041454276,0.7132627509596907,1.3570012667891806,0.086120898836885,0.84,0.16,0.06475711815055227,0.9988891484315535,0.0011108515684464715,1.0162209498254178,0.9864496343411692,0.7260818793374361,0.44687135909747,0.11720281677600244,0.74,0.5418932000175118,280,1,0.6467838281233915,0.5976274626095299,0.0011108515684464715,0.07663401024254506,0.013550365658830832,1.5,1.25
S3,7,RFOTO-ABC,0.2512413002777904,0.739357306863981,1.5249810144195122,0.07010831864616289,0.88,0.12,0.09401111857349286,0.9988413971267102,0.0011586028732898613,1.0135914306022322,0.980493462970109,0.7927442842575747,0.2959343269603696,0.14104826130042822,0.81,0.6069522000616416,280,1,0.6180709259487475,0.49108381604525425,0.0011586028732898613,0.07961318101869512,0.019506537029891025,1.5,1.25
S3,0,RFOTO-ABC,0.31151664237840865,0.752235779715892,1.5317330761783585,0.10128954782327698,0.77,0.23,0.11674246447127624,0.9982710183867447,0.0017289816132554925,1.0180780938193128,0.9758512145506552,0.5989806125935577,0.31111056854480124,0.15730982322238804,0.84,0.5642203000606969,280,1,0.6639760835701993,0.7531421202030322,0.0017289816132554925,0.11433275726140447,0.024148785449344845,1.5,1.5
S3,1,RFOTO-ABC,0.30645406160374805,0.6123965589465669,1.43081440709876,0.07954256879471222,0.86,0.14,0.09533447444589566,0.9992327579447102,0.0007672420552896486,1.0121641758263389,0.9789257324295275,0.5439311461605594,0.33041936331128824,0.14672407239820218,0.75,0.5627991000656039,280,1,0.6924140294683885,0.6453134835700267,0.0007672420552896486,0.13295577261807257,0.021074267570472482,1.5,1.5
S3,2,RFOTO-ABC,0.34292543922766894,0.7003391357468218,1.8063848110537375,0.08787032338900219,0.81,0.19,0.10274783727841015,0.9967103376231138,0.0032896623768862,1.0231646848019567,0.9782632497417136,0.604584851690975,0.2960964668047695,0.14906285617402926,0.75,0.6138127000303939,280,1,0.6781305092834763,0.9261451308852502,0.0032896623768862,0.12221038903956842,0.021736750258286364,1.5,1.5
S3,3,RFOTO-ABC,0.27269671904511794,0.5322950536896932,1.0311804568243947,0.07022106190664179,0.92,0.08,0.057397969174365515,0.9984482906094858,0.0015517093905142976,1.011054593387693,0.9878991522503691,0.833210957763951,0.3146223577246927,0.11067552531528098,0.78,0.5246458000037819,280,1,0.6307258524118831,0.5993190120455764,0.0015517093905142976,0.09196774037905288,0.012100847749630939,1.5,1.5
S3,4,RFOTO-ABC,0.2792005520139728,0.6678200550053357,1.9688383962823333,0.08040051423711154,0.9,0.1,0.08238949422226466,0.998675685837961,0.0013243141620390242,1.0136515502469952,0.9816971817841113,0.6182546432751109,0.3235932275063516,0.13654324224216643,0.78,0.5164817000040784,280,1,0.6144157177671861,0.6470553157664689,0.0013243141620390242,0.10211215856965944,0.01830281821588875,1.5,1.5
S3,5,RFOTO-ABC,0.33868064512194973,0.5810119083913587,1.697886713436181,0.07555572700897911,0.82,0.18,0.11128117599275728,0.997892696620022,0.002107303379977874,1.0340246651631049,0.9755000213608794,0.5053900156361367,0.3994447916842757,0.15847808374280548,0.69,0.5722455999348313,280,1,0.7454262243303753,0.6764418948046145,0.002107303379977874,0.1870453893872003,0.024499978639120568,1.5,1.5
S3,6,RFOTO-ABC,0.26899630888042175,0.6863146477305804,1.7877008184777021,0.08458338100198441,0.84,0.16,0.06962140588538293,0.9989897140295543,0.001010285970445869,1.0156951676877604,0.9852490571156904,0.7163467354889234,0.44687135909747,0.12235926984500045,0.76,0.5516558000817895,280,1,0.6291528124652747,0.5841435628167342,0.001010285970445869,0.08668749085942952,0.01475094288430956,1.5,1.5
S3,7,RFOTO-ABC,0.2711758793309784,0.7485085213191617,1.571294199451763,0.07212082067503087,0.89,0.11,0.13371720507491344,0.9997831438903054,0.00021685610969463532,1.0100021152503458,0.9738914736175962,0.6782889460913288,0.20470903351937272,0.16373287896485852,0.79,0.6049508000724018,280,1,0.6354498341367577,0.5052011161413407,0.00021685610969463532,0.1302944127851535,0.026108526382403796,1.5,1.5
