scenario,run,algorithm,objective,delay_mean_s,delay_p95_s,energy_mean_j,success_rate,violation_rate,violation_mean,reliability_mean,link_failure_rate,attempts_mean,jain,utility_p05,utility_min,utility_cv,offload_rate,runtime_s,evaluations,feasible,t_hat,e_hat,r_hat,v_hat,fairness_loss,budget,comparison_suite
S4,0,DE,0.9485732391002606,1.9928882215756172,5.397483925875782,0.21315265927991034,0.17,0.83,1.12450696450458,0.9978727383129331,0.002127261687067018,1.0904200817581415,0.8616451661062317,0.2248564404280386,0.08236009653724184,0.4007125465611685,0.16,0.9659241000190377,320,1,1.993728343614885,1.071977991581877,0.002127261687067018,1.0726631081511164,0.13835483389376835,320,advanced
S4,0,Gbest-ABC,0.275534040029082,0.6281001522456704,1.4672753360738955,0.08725775759423694,0.88,0.12,0.04751174033644232,0.997994337368856,0.002005662631143974,1.016713246654433,0.9908269636636565,0.8486350111918559,0.3047783953658019,0.09621829316333966,0.9,0.9474831999978051,320,1,0.5951467631072633,0.7115075180421252,0.002005662631143974,0.07297653427706824,0.009173036336343476,320,advanced
S4,0,MeABC,0.275534040029082,0.6281001522456704,1.4672753360738955,0.08725775759423694,0.88,0.12,0.04751174033644232,0.997994337368856,0.002005662631143974,1.016713246654433,0.9908269636636565,0.8486350111918559,0.3047783953658019,0.09621829316333966,0.9,0.9647765000117943,320,1,0.5951467631072633,0.7115075180421252,0.002005662631143974,0.07297653427706824,0.009173036336343476,320,advanced
S4,0,JADE,0.275534040029082,0.6281001522456704,1.4672753360738955,0.08725775759423694,0.88,0.12,0.04751174033644232,0.997994337368856,0.002005662631143974,1.016713246654433,0.9908269636636565,0.8486350111918559,0.3047783953658019,0.09621829316333966,0.9,0.9140675999806263,320,1,0.5951467631072633,0.7115075180421252,0.002005662631143974,0.07297653427706824,0.009173036336343476,320,advanced
S4,0,LSHADE-lite,0.275534040029082,0.6281001522456704,1.4672753360738955,0.08725775759423694,0.88,0.12,0.04751174033644232,0.997994337368856,0.002005662631143974,1.016713246654433,0.9908269636636565,0.8486350111918559,0.3047783953658019,0.09621829316333966,0.9,0.9206697999616154,320,1,0.5951467631072633,0.7115075180421252,0.002005662631143974,0.07297653427706824,0.009173036336343476,320,advanced
S4,0,CMAES-lite,0.275534040029082,0.6281001522456704,1.4672753360738955,0.08725775759423694,0.88,0.12,0.04751174033644232,0.997994337368856,0.002005662631143974,1.016713246654433,0.9908269636636565,0.8486350111918559,0.3047783953658019,0.09621829316333966,0.9,0.9892408000305295,320,1,0.5951467631072633,0.7115075180421252,0.002005662631143974,0.07297653427706824,0.009173036336343476,320,advanced
S4,0,GWO,0.275534040029082,0.6281001522456704,1.4672753360738955,0.08725775759423694,0.88,0.12,0.04751174033644232,0.997994337368856,0.002005662631143974,1.016713246654433,0.9908269636636565,0.8486350111918559,0.3047783953658019,0.09621829316333966,0.9,0.9889733000309207,320,1,0.5951467631072633,0.7115075180421252,0.002005662631143974,0.07297653427706824,0.009173036336343476,320,advanced
S4,1,RFOTO-ABC,0.3041534512660814,0.6975710757007206,1.7744698852908576,0.08432716503824014,0.83,0.17,0.1052077913655898,0.9975446707434802,0.002455329256519737,1.0218402867204002,0.9776944276678022,0.5692845887940948,0.292904136538676,0.15104456946130124,0.85,0.9001711999881081,320,1,0.6654199536018234,0.6887702207887608,0.002455329256519737,0.12258411218471137,0.022305572332197765,320,advanced
S4,1,Standard-ABC,0.6842067532700044,1.4482078887599183,3.6592185717850714,0.1770561949676529,0.3,0.7,0.6270391301194228,0.9981370938773918,0.001862906122608211,1.0567839721969632,0.8948696805509485,0.3254954955859739,0.18883125699672756,0.34275523381916234,0.27,1.003720999986399,320,1,1.4807449642460468,0.9495601348562015,0.001862906122608211,0.6217774513527317,0.10513031944905149,320,advanced
S4,1,GA,0.5371921254299952,1.1812104223642634,3.4904129727206814,0.14585617072453372,0.41,0.59,0.4687586661540532,0.9974696291939888,0.0025303708060110995,1.0755466723950213,0.9135663353743748,0.3682915139122369,0.23173462050132906,0.3075894386723967,0.33,0.9430506999487989,320,1,1.193013083355401,0.8307125216269118,0.0025303708060110995,0.4034434099682484,0.08643366462562518,320,advanced
S4,1,PSO,0.7635660473855719,1.7056642585099708,4.800835473388343,0.16107754717262046,0.22,0.78,0.8170094637487137,0.9983493584338504,0.0016506415661494667,1.065106421336609,0.8766415845791028,0.26269004890469216,0.09464579400510986,0.37512270980626855,0.18,1.0776436000014655,320,1,1.6713276490076585,0.8891876122320969,0.0016506415661494667,0.774088410689913,0.1233584154208972,320,advanced
S4,1,DE,0.8845980974413604,1.7927540119921925,4.66618304518012,0.19801233660715975,0.14,0.86,0.8916060111034618,0.9991375902298613,0.0008624097701387545,1.0741627808977823,0.8724572114316104,0.2894725256714214,0.1446860972379376,0.38234541419085777,0.08,0.9803847000002861,320,1,1.9063322243202283,1.0057683754117293,0.0008624097701387545,0.9513835392410313,0.12754278856838963,320,advanced
S4,1,Gbest-ABC,0.3043806128824626,0.6961045334160392,1.7114506377539638,0.08503804741744837,0.82,0.18,0.10374084637778976,0.9975312934846887,0.002468706515311172,1.0222306775135028,0.9780410082426059,0.5701059196309138,0.292904136538676,0.1498399658903342,0.84,1.0103135000099428,320,1,0.6653371265059429,0.6923186698727746,0.002468706515311172,0.12164376283355749,0.02195899175739413,320,advanced
S4,1,MeABC,0.3043806128824626,0.6961045334160392,1.7114506377539638,0.08503804741744837,0.82,0.18,0.10374084637778976,0.9975312934846887,0.002468706515311172,1.0222306775135028,0.9780410082426059,0.5701059196309138,0.292904136538676,0.1498399658903342,0.84,1.0153970999526791,320,1,0.6653371265059429,0.6923186698727746,0.002468706515311172,0.12164376283355749,0.02195899175739413,320,advanced
S4,1,JADE,0.3043806128824626,0.6961045334160392,1.7114506377539638,0.08503804741744837,0.82,0.18,0.10374084637778976,0.9975312934846887,0.002468706515311172,1.0222306775135028,0.9780410082426059,0.5701059196309138,0.292904136538676,0.1498399658903342,0.84,0.9292460000142455,320,1,0.6653371265059429,0.6923186698727746,0.002468706515311172,0.12164376283355749,0.02195899175739413,320,advanced
S4,1,LSHADE-lite,0.30437588797786613,0.69606857208381,1.7114506377539638,0.08503804741744837,0.82,0.18,0.10375083475180398,0.9975312934846887,0.002468706515311172,1.0222306775135028,0.9780380652461902,0.5701059196309138,0.292904136538676,0.14985023196390326,0.84,0.9542583999573253,320,1,0.6653100582858522,0.6923186698727746,0.002468706515311172,0.12165016563741277,0.02196193475380981,320,advanced
S4,1,CMAES-lite,0.3043806128824626,0.6961045334160392,1.7114506377539638,0.08503804741744837,0.82,0.18,0.10374084637778976,0.9975312934846887,0.002468706515311172,1.0222306775135028,0.9780410082426059,0.5701059196309138,0.292904136538676,0.1498399658903342,0.84,1.0018889000057243,320,1,0.6653371265059429,0.6923186698727746,0.002468706515311172,0.12164376283355749,0.02195899175739413,320,advanced
S4,1,GWO,0.3043806128824626,0.6961045334160392,1.7114506377539638,0.08503804741744837,0.82,0.18,0.10374084637778976,0.9975312934846887,0.002468706515311172,1.0222306775135028,0.9780410082426059,0.5701059196309138,0.292904136538676,0.1498399658903342,0.84,0.9309950000024401,320,1,0.6653371265059429,0.6923186698727746,0.002468706515311172,0.12164376283355749,0.02195899175739413,320,advanced
S4,2,RFOTO-ABC,0.2723059501327273,0.6445990350927892,1.5300403678126788,0.08508024480745786,0.86,0.14,0.1041394185723451,0.9994474621739772,0.0005525378260228086,1.0189520823348577,0.9774064219705317,0.5471488568296238,0.3301688116596209,0.15203896783087664,0.76,0.9386156999971718,320,1,0.5732675238323632,0.7113410698963214,0.0005525378260228086,0.07515345768225358,0.022593578029468264,320,advanced
S4,2,Standard-ABC,0.6155074528902211,1.4655176851338825,4.241615602257,0.14057243283543455,0.4,0.6,0.6036745454384451,0.9988439707276839,0.001156029272316047,1.0690006989979886,0.8891295405222758,0.28223686343565074,0.24731509281569503,0.3531225109117685,0.21,0.9828363999840803,320,1,1.3367455420968941,0.880355537996472,0.001156029272316047,0.5296238475616197,0.11087045947772423,320,advanced
S4,2,GA,0.49750179877910655,1.1281165977609486,3.269407429818256,0.1346868888918491,0.5,0.5,0.4230259178569711,0.9970985506144204,0.0029014493855796853,1.0804323137377259,0.9179372401028222,0.3434799999251468,0.2650675834088749,0.29899681685134094,0.36,0.9112390999798663,320,1,1.0577411820444313,0.8998375562671234,0.0029014493855796853,0.34080466386495034,0.08206275989717782,320,advanced
S4,2,PSO,0.6756432940296664,1.5527992873386744,4.269711850555243,0.15725588490799225,0.34,0.66,0.6737223106833258,0.9992608684748341,0.0007391315251659958,1.0668118569339982,0.8807127690703855,0.29045332477353697,0.20450963691793586,0.36802712761210993,0.15,1.0667110999929719,320,1,1.4552240183746574,0.9756204294327305,0.0007391315251659958,0.5898132563064684,0.11928723092961446,320,advanced
S4,2,DE,0.7741542005935002,1.7353987382073397,4.385432070918641,0.18507906498021862,0.29,0.71,0.8010768640386918,0.9989424631306925,0.0010575368693074882,1.0575615730018868,0.8624583257328798,0.27359369389636107,0.16580255822896636,0.3993448552579478,0.12,0.9448869999614544,320,1,1.628010058805878,1.0474901425378673,0.0010575368693074882,0.756741623989684,0.13754167426712016,320,advanced
S4,2,Gbest-ABC,0.27345516017836313,0.6495102768188317,1.5300403678126788,0.08534414865666032,0.86,0.14,0.1041394185723451,0.998748740296381,0.0012512597036187934,1.0222283924717714,0.9773968889390118,0.5471488568296238,0.3301688116596209,0.152071781373273,0.76,0.9274101000046358,320,1,0.5751495735621327,0.7149245584492973,0.0012512597036187934,0.07515345768225358,0.022603111060988224,320,advanced
S4,2,MeABC,0.27345516017836313,0.6495102768188317,1.5300403678126788,0.08534414865666032,0.86,0.14,0.1041394185723451,0.998748740296381,0.0012512597036187934,1.0222283924717714,0.9773968889390118,0.5471488568296238,0.3301688116596209,0.152071781373273,0.76,0.9118032000260428,320,1,0.5751495735621327,0.7149245584492973,0.0012512597036187934,0.07515345768225358,0.022603111060988224,320,advanced
S4,2,JADE,0.27345516017836313,0.6495102768188317,1.5300403678126788,0.08534414865666032,0.86,0.14,0.1041394185723451,0.998748740296381,0.0012512597036187934,1.0222283924717714,0.9773968889390118,0.5471488568296238,0.3301688116596209,0.152071781373273,0.76,0.9036228000186384,320,1,0.5751495735621327,0.7149245584492973,0.0012512597036187934,0.07515345768225358,0.022603111060988224,320,advanced
S4,2,LSHADE-lite,0.27345516017836313,0.6495102768188317,1.5300403678126788,0.08534414865666032,0.86,0.14,0.1041394185723451,0.998748740296381,0.0012512597036187934,1.0222283924717714,0.9773968889390118,0.5471488568296238,0.3301688116596209,0.152071781373273,0.76,0.9011812999960966,320,1,0.5751495735621327,0.7149245584492973,0.0012512597036187934,0.07515345768225358,0.022603111060988224,320,advanced
S4,2,CMAES-lite,0.27345516017836313,0.6495102768188317,1.5300403678126788,0.08534414865666032,0.86,0.14,0.1041394185723451,0.998748740296381,0.0012512597036187934,1.0222283924717714,0.9773968889390118,0.5471488568296238,0.3301688116596209,0.152071781373273,0.76,0.9964327999623492,320,1,0.5751495735621327,0.7149245584492973,0.0012512597036187934,0.07515345768225358,0.022603111060988224,320,advanced
S4,2,GWO,0.27345516017836313,0.6495102768188317,1.5300403678126788,0.08534414865666032,0.86,0.14,0.1041394185723451,0.998748740296381,0.0012512597036187934,1.0222283924717714,0.9773968889390118,0.5471488568296238,0.3301688116596209,0.152071781373273,0.76,1.0386179000488482,320,1,0.5751495735621327,0.7149245584492973,0.0012512597036187934,0.07515345768225358,0.022603111060988224,320,advanced
S4,3,RFOTO-ABC,0.292477610451897,0.631441213267646,1.3088328989851967,0.07765352546622498,0.93,0.07,0.08026555268054374,0.9986037492305282,0.0013962507694719151,1.0142764605961991,0.983044240153097,0.754326080298253,0.30070607304456975,0.13133246538094687,0.86,0.9473273999756202,320,1,0.6456512983993556,0.6265327499368314,0.0013962507694719151,0.13704903692241416,0.016955759846903007,320,advanced
S4,3,Standard-ABC,0.6641932462530278,1.4711932432570543,3.9484365408777022,0.17734401684873893,0.38,0.62,0.5990417228260018,0.9966866276477836,0.0033133723522162564,1.1212913453683084,0.8911856036727375,0.300478258342581,0.21965151677202263,0.3494291223484104,0.27,0.9971450999728404,320,1,1.4485996335122318,0.866735637447674,0.0033133723522162564,0.6201926333531448,0.10881439632726253,320,advanced
S4,3,GA,0.5426260621381399,1.229487292400246,3.940986444349055,0.13942947013103724,0.5,0.5,0.4199774930271667,0.9978371124348075,0.002162887565192414,1.0551377101737518,0.9188895904882582,0.32608985802669727,0.2810819095486157,0.2971027222995664,0.41,0.9903427999815904,320,1,1.180879905928541,0.8667827837165369,0.002162887565192414,0.41915811663489744,0.08111040951174175,320,advanced
S4,3,PSO,0.7672438127888678,1.795060090064598,4.572401124489158,0.19269851084686798,0.25,0.75,0.7826119813714546,0.9996678540158603,0.00033214598413955023,1.0249224556184093,0.8691480850155034,0.2833777364048233,0.21950034891393688,0.38801020904786465,0.17,1.065908099990338,320,1,1.637602061522392,1.0044172687576187,0.00033214598413955023,0.7499459626004986,0.13085191498449655,320,advanced
S4,3,DE,0.9088834818958161,2.0127491013780903,5.115137166506231,0.20269676842827902,0.22,0.78,1.0200413353158986,0.998614769931909,0.0013852300680909702,1.0616610940628608,0.8455946748711096,0.20331990638464145,0.1278717016879134,0.42731684914655177,0.22,1.0220583000336774,320,1,1.8920313480386721,1.1084829396987925,0.0013852300680909702,0.9846614365935098,0.15440532512889038,320,advanced
S4,3,Gbest-ABC,0.2928868075882729,0.6324559865408009,1.3167473399702734,0.07881116059527966,0.92,0.08,0.08049232164181408,0.998606753287697,0.0013932467123030613,1.0142342345617334,0.9830465902066483,0.754326080298253,0.30070607304456975,0.1313232068131578,0.86,0.9421004999894649,320,1,0.6432802885985739,0.6329854679099329,0.0013932467123030613,0.13718901776270448,0.016953409793351693,320,advanced
S4,3,MeABC,0.2928868075882729,0.6324559865408009,1.3167473399702734,0.07881116059527966,0.92,0.08,0.08049232164181408,0.998606753287697,0.0013932467123030613,1.0142342345617334,0.9830465902066483,0.754326080298253,0.30070607304456975,0.1313232068131578,0.86,0.9527394999749959,320,1,0.6432802885985739,0.6329854679099329,0.0013932467123030613,0.13718901776270448,0.016953409793351693,320,advanced
S4,3,JADE,0.2928868075882729,0.6324559865408009,1.3167473399702734,0.07881116059527966,0.92,0.08,0.08049232164181408,0.998606753287697,0.0013932467123030613,1.0142342345617334,0.9830465902066483,0.754326080298253,0.30070607304456975,0.1313232068131578,0.86,0.9614189999992959,320,1,0.6432802885985739,0.6329854679099329,0.0013932467123030613,0.13718901776270448,0.016953409793351693,320,advanced
S4,3,LSHADE-lite,0.2928868075882729,0.6324559865408009,1.3167473399702734,0.07881116059527966,0.92,0.08,0.08049232164181408,0.998606753287697,0.0013932467123030613,1.0142342345617334,0.9830465902066483,0.754326080298253,0.30070607304456975,0.1313232068131578,0.86,0.8863319999654777,320,1,0.6432802885985739,0.6329854679099329,0.0013932467123030613,0.13718901776270448,0.016953409793351693,320,advanced
S4,3,CMAES-lite,0.2928868075882729,0.6324559865408009,1.3167473399702734,0.07881116059527966,0.92,0.08,0.08049232164181408,0.998606753287697,0.0013932467123030613,1.0142342345617334,0.9830465902066483,0.754326080298253,0.30070607304456975,0.1313232068131578,0.86,1.027777299983427,320,1,0.6432802885985739,0.6329854679099329,0.0013932467123030613,0.13718901776270448,0.016953409793351693,320,advanced
S4,3,GWO,0.2928868075882729,0.6324559865408009,1.3167473399702734,0.07881116059527966,0.92,0.08,0.08049232164181408,0.998606753287697,0.0013932467123030613,1.0142342345617334,0.9830465902066483,0.754326080298253,0.30070607304456975,0.1313232068131578,0.86,0.9995705000474118,320,1,0.6432802885985739,0.6329854679099329,0.0013932467123030613,0.13718901776270448,0.016953409793351693,320,advanced
S4,4,RFOTO-ABC,0.29061222637626943,0.7323283433476093,1.5886750021528142,0.08747183022066585,0.91,0.09,0.0960445201890412,0.9977053813779291,0.002294618622070874,1.0230510120997889,0.9801489333787442,0.5819149877563852,0.21456957974936455,0.14231343052192283,0.87,0.8696894999593496,320,1,0.627035522989174,0.6949667427929276,0.002294618622070874,0.10468700196973671,0.019851066621255797,320,advanced
S4,4,Standard-ABC,0.7053744277406332,1.7396020776301555,4.767458287662514,0.16300389111964855,0.33,0.67,0.6900867095550237,0.9978614772790227,0.0021385227209772782,1.0786025331676468,0.884600397517689,0.2914287693476011,0.1746844856683379,0.3611840731365403,0.25,0.9484572000219487,320,1,1.5179830425810386,0.9041826582042555,0.0021385227209772782,0.6900544937927725,0.11539960248231096,320,advanced
S4,4,GA,0.5807005929883341,1.5131671918722878,4.631051405020744,0.16563584228358016,0.41,0.59,0.5415541962479119,0.998404039290087,0.0015959607099129546,1.039518124598118,0.9036362679508001,0.32714658729441654,0.21456957974936455,0.32655773795105364,0.34,0.9933569999993779,320,1,1.2488502067790102,0.9124119432727779,0.0015959607099129546,0.46740999141320916,0.0963637320491999,320,advanced
S4,4,PSO,0.7879146319886396,1.9799187006414984,5.430475344475146,0.16817617485775063,0.28,0.72,0.8489611511113386,0.9992119464852027,0.0007880535147973478,1.0820362699604356,0.8651918026024992,0.26445596503749835,0.1746844856683379,0.39473165252764225,0.17,1.0903717000037432,320,1,1.6969673896252586,0.9198756053837804,0.0007880535147973478,0.8212504138486932,0.13480819739750083,320,advanced
S4,4,DE,1.0051265824063944,2.4006344001028856,6.610295629950036,0.24427475372975888,0.21,0.79,1.222669309888613,0.9994833182125298,0.0005166817874701834,1.0686851586720967,0.8401451395773638,0.17354535789500247,0.08834605767572858,0.4362001023973485,0.15,0.9706528999959119,320,1,1.9877489251814995,1.411395056751783,0.0005166817874701834,1.08959410870945,0.1598548604226362,320,advanced
S4,4,Gbest-ABC,0.2990069473381636,0.7635598706329312,1.7019297149928811,0.08623728479119654,0.9,0.1,0.12247054074978396,0.9985908857740051,0.0014091142259948985,1.019643834090194,0.9750138195540458,0.5583683095893966,0.21456957974936455,0.16008275519903373,0.86,0.9483571999589913,320,1,0.6403423334085282,0.6952397834284436,0.0014091142259948985,0.12242258623869157,0.024986180445954242,320,advanced
S4,4,MeABC,0.2990069473381636,0.7635598706329312,1.7019297149928811,0.08623728479119654,0.9,0.1,0.12247054074978396,0.9985908857740051,0.0014091142259948985,1.019643834090194,0.9750138195540458,0.5583683095893966,0.21456957974936455,0.16008275519903373,0.86,0.9901778000057675,320,1,0.6403423334085282,0.6952397834284436,0.0014091142259948985,0.12242258623869157,0.024986180445954242,320,advanced
S4,4,JADE,0.2990069473381636,0.7635598706329312,1.7019297149928811,0.08623728479119654,0.9,0.1,0.12247054074978396,0.9985908857740051,0.0014091142259948985,1.019643834090194,0.9750138195540458,0.5583683095893966,0.21456957974936455,0.16008275519903373,0.86,0.9493154999800026,320,1,0.6403423334085282,0.6952397834284436,0.0014091142259948985,0.12242258623869157,0.024986180445954242,320,advanced
S4,4,LSHADE-lite,0.2990069473381636,0.7635598706329312,1.7019297149928811,0.08623728479119654,0.9,0.1,0.12247054074978396,0.9985908857740051,0.0014091142259948985,1.019643834090194,0.9750138195540458,0.5583683095893966,0.21456957974936455,0.16008275519903373,0.86,0.9402089999639429,320,1,0.6403423334085282,0.6952397834284436,0.0014091142259948985,0.12242258623869157,0.024986180445954242,320,advanced
S4,4,CMAES-lite,0.2990069473381636,0.7635598706329312,1.7019297149928811,0.08623728479119654,0.9,0.1,0.12247054074978396,0.9985908857740051,0.0014091142259948985,1.019643834090194,0.9750138195540458,0.5583683095893966,0.21456957974936455,0.16008275519903373,0.86,1.0021891999640502,320,1,0.6403423334085282,0.6952397834284436,0.0014091142259948985,0.12242258623869157,0.024986180445954242,320,advanced
S4,4,GWO,0.2990069473381636,0.7635598706329312,1.7019297149928811,0.08623728479119654,0.9,0.1,0.12247054074978396,0.9985908857740051,0.0014091142259948985,1.019643834090194,0.9750138195540458,0.5583683095893966,0.21456957974936455,0.16008275519903373,0.86,0.9657237000064924,320,1,0.6403423334085282,0.6952397834284436,0.0014091142259948985,0.12242258623869157,0.024986180445954242,320,advanced
S4,5,RFOTO-ABC,0.3072022780817379,0.6376529914071186,1.6758333147185067,0.08585037007119521,0.88,0.12,0.10368000897301431,0.9994107078490789,0.0005892921509210513,1.0196927886863285,0.9791527463094325,0.6182235215040519,0.19957794147371613,0.1459147523919722,0.82,0.9951568000251427,320,1,0.6369111318996119,0.7712826255168789,0.0005892921509210513,0.11614861918213512,0.020847253690567502,320,advanced
S4,5,Standard-ABC,0.6652177302876832,1.39570127111441,3.5140616585746067,0.1378734776733162,0.39,0.61,0.6017384230425078,0.9987824705778866,0.0012175294221134158,1.0469625099692808,0.8942792253893763,0.3215996997345271,0.19957794147371613,0.34382986543591293,0.3,0.9635217000031844,320,1,1.442247272742932,0.8890139113800405,0.0012175294221134158,0.6208088132757115,0.10572077461062368,320,advanced
S4,5,GA,0.6000505883421575,1.306451087930006,3.5145471863235547,0.14627661733019914,0.41,0.59,0.4929836658966443,0.9974919364171235,0.0025080635828764308,1.0750418169114044,0.9105548361198365,0.3829062254691214,0.19957794147371613,0.31341904242027224,0.33,0.950266300002113,320,1,1.3120291824887587,0.87615124189301,0.0025080635828764308,0.5068088765496661,0.08944516388016355,320,advanced
S4,5,PSO,0.7473926570732231,1.6776035727762355,4.7607638137017405,0.15797657001967244,0.28,0.72,0.7770879442157234,0.9989983114329077,0.001001688567092267,1.0647939416899987,0.8704464865520668,0.2891422855408481,0.19957794147371613,0.38579230358355254,0.17,0.9354974000016227,320,1,1.6013591767278492,0.9789723738107796,0.001001688567092267,0.7222945683561418,0.1295535134479332,320,advanced
S4,5,DE,0.9618264454176046,1.9592474014937926,5.627937349591096,0.21490145135981625,0.21,0.79,1.0039772610061135,0.9997535305841381,0.00024646941586201065,1.0527608410354918,0.8479410013092099,0.22418262124993257,0.11040838415074648,0.42347058156811773,0.14,0.9708592999959365,320,1,1.8623765776158094,1.5565348964864985,0.00024646941586201065,0.9595756914155461,0.1520589986907901,320,advanced
S4,5,Gbest-ABC,0.31877697541090116,0.6562146367075847,1.836874450987032,0.08514916519502251,0.88,0.12,0.12366782043948633,0.9996298626893821,0.0003701373106179129,1.015493019227789,0.9747459129312467,0.5071388397375178,0.19957794147371613,0.16096080125764986,0.81,0.9275758999865502,320,1,0.6582390081703647,0.7684067698982804,0.0003701373106179129,0.14037626944452547,0.025254087068753317,320,advanced
S4,5,MeABC,0.31877697541090116,0.6562146367075847,1.836874450987032,0.08514916519502251,0.88,0.12,0.12366782043948633,0.9996298626893821,0.0003701373106179129,1.015493019227789,0.9747459129312467,0.5071388397375178,0.19957794147371613,0.16096080125764986,0.81,0.9339931000140496,320,1,0.6582390081703647,0.7684067698982804,0.0003701373106179129,0.14037626944452547,0.025254087068753317,320,advanced
S4,5,JADE,0.31877697541090116,0.6562146367075847,1.836874450987032,0.08514916519502251,0.88,0.12,0.12366782043948633,0.9996298626893821,0.0003701373106179129,1.015493019227789,0.9747459129312467,0.5071388397375178,0.19957794147371613,0.16096080125764986,0.81,0.9288273000274785,320,1,0.6582390081703647,0.7684067698982804,0.0003701373106179129,0.14037626944452547,0.025254087068753317,320,advanced
S4,5,LSHADE-lite,0.31877697541090116,0.6562146367075847,1.836874450987032,0.08514916519502251,0.88,0.12,0.12366782043948633,0.9996298626893821,0.0003701373106179129,1.015493019227789,0.9747459129312467,0.5071388397375178,0.19957794147371613,0.16096080125764986,0.81,0.9056079000001773,320,1,0.6582390081703647,0.7684067698982804,0.0003701373106179129,0.14037626944452547,0.025254087068753317,320,advanced
S4,5,CMAES-lite,0.31877697541090116,0.6562146367075847,1.836874450987032,0.08514916519502251,0.88,0.12,0.12366782043948633,0.9996298626893821,0.0003701373106179129,1.015493019227789,0.9747459129312467,0.5071388397375178,0.19957794147371613,0.16096080125764986,0.81,0.9648950999835506,320,1,0.6582390081703647,0.7684067698982804,0.0003701373106179129,0.14037626944452547,0.025254087068753317,320,advanced
S4,5,GWO,0.31877697541090116,0.6562146367075847,1.836874450987032,0.08514916519502251,0.88,0.12,0.12366782043948633,0.9996298626893821,0.0003701373106179129,1.015493019227789,0.9747459129312467,0.5071388397375178,0.19957794147371613,0.16096080125764986,0.81,0.9504654000047594,320,1,0.6582390081703647,0.7684067698982804,0.0003701373106179129,0.14037626944452547,0.025254087068753317,320,advanced
S4,6,RFOTO-ABC,0.2711250473437559,0.6666588781673068,1.5129084933731136,0.07318421129659228,0.92,0.08,0.07439147052160563,0.997584584763499,0.002415415236501025,1.0276972398581992,0.9835041980391557,0.8934164643646431,0.3345808272530814,0.1295085998181993,0.89,0.9093977999873459,320,1,0.5762595931569593,0.6848612915502725,0.002415415236501025,0.08549400792219335,0.016495801960844325,320,advanced
S4,6,Standard-ABC,0.6525354539410514,1.5465182349648663,3.9877777517795505,0.19712641508830736,0.4,0.6,0.6415703749715799,0.9968057323759996,0.003194267624000492,1.1048200960375312,0.8875697981453662,0.34328506094040234,0.10925126215164138,0.3559100383042375,0.31,0.9826278999680653,320,1,1.356276806345424,1.0305947759025236,0.003194267624000492,0.5654946086652867,0.11243020185463382,320,advanced
S4,6,GA,0.5282076216293072,1.2718978408594745,3.0170945186810267,0.1654483815961613,0.48,0.52,0.42251022821706535,0.9983513899258544,0.001648610074145709,1.0623520799632677,0.9177287774810512,0.35049292485340394,0.2677685130169603,0.29941034404492906,0.42,0.974006200034637,320,1,1.1615459073462424,0.8574469997844806,0.001648610074145709,0.3861347577296123,0.0822712225189488,320,advanced
S4,6,PSO,0.7709469358698237,1.8699329781980962,4.0658220060473385,0.2137078838980734,0.29,0.71,0.7945764752507033,0.999769332666244,0.00023066733375592063,1.0348466333903603,0.8711929830508561,0.3330540194659912,0.11937994664230381,0.3845143718098742,0.15,0.8685304000391625,320,1,1.6438140967963835,0.9985322593433296,0.00023066733375592063,0.7633855470404222,0.12880701694914387,320,advanced
S4,6,DE,0.8675731809782833,1.986913278061326,4.444932208494122,0.2109990098898849,0.29,0.71,0.9505137691133412,0.9995701132938817,0.0004298867061184064,1.0457598632004979,0.8468820860417314,0.24454612320406338,0.1115527631402475,0.4252080996590486,0.19,0.9036888999980874,320,1,1.8356835225230708,0.9729861617282508,0.0004298867061184064,0.9586028466132559,0.15311791395826857,320,advanced
S4,6,Gbest-ABC,0.2718897660006364,0.6687355682796047,1.6669059297064595,0.07331890698404896,0.92,0.08,0.07624012741063148,0.9976320307201902,0.0023679692798096773,1.0275994384505567,0.9829822959837213,0.9027651741176446,0.3345808272530814,0.13157628947905115,0.89,0.9279428999871016,320,1,0.5768869209734441,0.6864801680099484,0.0023679692798096773,0.0866790443895176,0.017017704016278667,320,advanced
S4,6,MeABC,0.2718897660006364,0.6687355682796047,1.6669059297064595,0.07331890698404896,0.92,0.08,0.07624012741063148,0.9976320307201902,0.0023679692798096773,1.0275994384505567,0.9829822959837213,0.9027651741176446,0.3345808272530814,0.13157628947905115,0.89,0.9184791999869049,320,1,0.5768869209734441,0.6864801680099484,0.0023679692798096773,0.0866790443895176,0.017017704016278667,320,advanced
S4,6,JADE,0.2718897660006364,0.6687355682796047,1.6669059297064595,0.07331890698404896,0.92,0.08,0.07624012741063148,0.9976320307201902,0.0023679692798096773,1.0275994384505567,0.9829822959837213,0.9027651741176446,0.3345808272530814,0.13157628947905115,0.89,0.919624499976635,320,1,0.5768869209734441,0.6864801680099484,0.0023679692798096773,0.0866790443895176,0.017017704016278667,320,advanced
S4,6,LSHADE-lite,0.2718897660006364,0.6687355682796047,1.6669059297064595,0.07331890698404896,0.92,0.08,0.07624012741063148,0.9976320307201902,0.0023679692798096773,1.0275994384505567,0.9829822959837213,0.9027651741176446,0.3345808272530814,0.13157628947905115,0.89,0.9277861000155099,320,1,0.5768869209734441,0.6864801680099484,0.0023679692798096773,0.0866790443895176,0.017017704016278667,320,advanced
