scenario,run,algorithm,objective,delay_mean_s,delay_p95_s,energy_mean_j,success_rate,violation_rate,violation_mean,reliability_mean,link_failure_rate,attempts_mean,jain,utility_p05,utility_min,utility_cv,offload_rate,runtime_s,evaluations,feasible,t_hat,e_hat,r_hat,v_hat,fairness_loss
S3,28,Delay-Greedy,0.41199359679234787,0.9971962865977188,2.0665314050472414,0.10881194217467245,0.52,0.48,0.2244782567663044,0.9990478848548808,0.0009521151451191989,1.0125999565855526,0.9592364695531156,0.46819325469475154,0.4030941247806875,0.20614511800812058,0.95,0.0035436999751254916,1,1,0.878384256091723,0.9630826377106723,0.0009521151451191989,0.1665207380670392,0.04076353044688441
S3,28,Load-Aware,0.32828047114251346,0.8698758107548896,1.7808076695859405,0.09768311347684082,0.67,0.33,0.12383851826014806,0.9994468518806302,0.0005531481193699028,1.0113260790206526,0.9761555594777203,0.6184336730866686,0.4030941247806875,0.15629102965779726,0.7,0.00386699999216944,1,1,0.7602080480180917,0.7242451104174888,0.0005531481193699028,0.10361758749260497,0.023844440522279742
S3,28,Offload-then-Allocate,0.33605942692544605,0.7487258923302724,1.5940024821456857,0.08175576154016198,0.85,0.15,0.08756331259183062,0.998886923042688,0.0011130769573119137,1.0138166612953956,0.9805497537040874,0.5286347562344101,0.4030941247806875,0.1408405573654287,0.95,0.003468699986115098,1,1,0.845436465017967,0.6047730703227845,0.0011130769573119137,0.12337679114674929,0.019450246295912632
S3,29,RFOTO-ABC,0.3958598025338235,0.9888091910726822,2.251520138003521,0.11624006230601663,0.73,0.27,0.17125346452950926,0.999573995277506,0.0004260047224941244,1.0058356855201744,0.9683361455869193,0.5948949989842617,0.19124694629003558,0.18082930717984722,0.71,1.0208114000270143,500,1,0.8292428102159879,0.8781645474807117,0.0004260047224941244,0.20795855500503554,0.03166385441308073
S3,29,Standard-ABC,0.7324009440296599,1.7677286606285896,5.471559390253908,0.18438760868275517,0.33,0.67,0.7763004723432865,0.9971829696687351,0.002817030331264886,1.0619079283545738,0.8703328395302401,0.24591773336985734,0.15539740037712108,0.3859866773567918,0.37,0.9959453999763355,500,1,1.5254089475081567,1.0487800577507,0.002817030331264886,0.6948728734131953,0.1296671604697599
S3,29,GA,0.5888110131010321,1.3557840139125579,3.1653429798916046,0.1615178658560296,0.43,0.57,0.4621069121025039,0.9972889906493798,0.002711009350620117,1.036549146197528,0.9177455771665665,0.35995286030439344,0.19124694629003558,0.2993770327231798,0.39,1.0652655999874696,500,1,1.306965716710784,0.8674311250073452,0.002711009350620117,0.47629819950838087,0.08225442283343354
S3,29,PSO,0.9845074371589825,2.278176139747058,6.170233408037102,0.22568709490099667,0.2,0.8,1.116271805324758,0.9992992310530816,0.0007007689469184252,1.039954024485311,0.8404772572330703,0.20198000423937446,0.09581173455560778,0.4356606358022625,0.27,1.322210699901916,500,1,1.9329588098689974,1.4766514792618068,0.0007007689469184252,1.0228057903921564,0.15952274276692968
S3,29,DE,1.5045525315379555,3.304854103917933,10.35259873168916,0.36273800313213866,0.13,0.87,1.9451055613558952,0.9978604895853178,0.002139510414682079,1.090182345743343,0.7796212040239282,0.10929640110802209,0.06197661237370398,0.5316711339216824,0.26,0.9643213000381365,500,1,2.754152132606551,2.2298320772256783,0.002139510414682079,1.792219861292475,0.2203787959760718
S3,29,Local-only,0.9334085512824887,2.3050401795575963,6.02242848272562,0.19837426411293294,0.13,0.87,1.0638332325165951,1.0,0.0,0.0,0.8582201272598278,0.23495156319712168,0.19124694629003558,0.40645076316315665,0.0,0.0004731999943032861,1,1,2.0089522827753714,1.0,0.0,1.0396139987104795,0.14177987274017223
S3,29,Random-feasible,0.8848068821303755,1.9494717532487185,5.755378509891299,0.21184000408691378,0.25,0.75,0.8630290134011418,0.9961825349291845,0.003817465070815378,1.0571072089753106,0.8683362159811664,0.25076979174071384,0.19124694629003558,0.38939395836797097,0.44,0.0017385000828653574,1,1,1.7166326039354587,1.4711242211002784,0.003817465070815378,0.8578681494579234,0.1316637840188336
