scenario,run,algorithm,objective,delay_mean_s,delay_p95_s,energy_mean_j,success_rate,violation_rate,violation_mean,reliability_mean,link_failure_rate,attempts_mean,jain,utility_p05,utility_min,utility_cv,offload_rate,runtime_s,evaluations,feasible,t_hat,e_hat,r_hat,v_hat,fairness_loss,additional_blockage_probability
S4,4,RFOTO-ABC-R,0.5483106082401493,1.1766297531634664,4.497341368521929,0.12356140919512876,0.61,0.39,0.45879192353685094,0.9850853552404351,0.014914644759565006,1.249304477784691,0.9149818729425856,0.2779121210841092,0.18318471975514844,0.30482425534952295,0.54,0.8577340999618173,350,1,1.1939481866187935,0.6719254100053388,0.014914644759565006,0.5331964082964997,0.0850181270574144,0.2
S4,4,Standard-ABC,0.7929899205466149,1.7739168937613692,4.693814269732652,0.18491205090233742,0.3,0.7,0.8130256975390785,0.9934741703510304,0.006525829648969663,1.2432367426869486,0.8672308712138955,0.2753401413014377,0.18318471975514844,0.39127417834159806,0.18,0.8923023000825197,350,1,1.7004688933353322,0.9137667057561224,0.006525829648969663,0.8383486244066155,0.13276912878610447,0.2
S4,4,Max-SINR,0.5350612301541887,1.1473559482583242,4.497341368521929,0.11921413552987731,0.62,0.38,0.4368231302217641,0.982165112770559,0.017834887229441057,1.2647560067110655,0.9191891357733725,0.2779121210841092,0.18318471975514844,0.29650528198436954,0.61,0.0023859000066295266,1,1,1.165317876341406,0.6696041106492545,0.017834887229441057,0.510410149566267,0.08081086422662753,0.2
S4,5,RFOTO-ABC,0.5407808680003638,1.0141929611615372,3.1389052830999216,0.10948150909655316,0.7,0.3,0.3104498619581916,0.987511593437499,0.012488406562501147,1.2485551907457308,0.9405727520103486,0.42600462715010523,0.1815539803752794,0.2513602576621966,0.59,0.9123234000289813,350,1,1.2079684312052934,0.6827769182430901,0.012488406562501147,0.49984181580651627,0.05942724798965138,0.2
S4,5,RFOTO-ABC-R,0.5397524510761931,1.0184878081529383,3.1389052830999216,0.1102403816900333,0.7,0.3,0.3104498619581916,0.98746467466091,0.012535325339089999,1.2492762718816162,0.9405812624346626,0.42600462715010523,0.1815539803752794,0.2513411216067416,0.59,0.833182799979113,350,1,1.209994296748696,0.672490314898476,0.012535325339089999,0.49984181580651627,0.05941873756533744,0.2
S4,5,Standard-ABC,0.7532527844224243,1.6261450397944193,4.216723551020173,0.18034194190796296,0.31,0.69,0.6978471120366423,0.9952884556436236,0.0047115443563765635,1.301034229836836,0.8861449227553817,0.3012936075469638,0.1815539803752794,0.3584460710266845,0.21,0.8932449000421911,350,1,1.6371058766259752,0.9177208770335293,0.0047115443563765635,0.7531904530117315,0.1138550772446183,0.2
S4,5,Max-SINR,0.5514275016835348,1.049398221071764,3.6096621330256853,0.11007829874809329,0.65,0.35,0.34169571001977983,0.986312065729539,0.013687934270460982,1.2459845327917518,0.9354219398385355,0.4089790850322395,0.1815539803752794,0.26274757818119093,0.64,0.001908099977299571,1,1,1.2253480119098934,0.6760882755117472,0.013687934270460982,0.5250118460039503,0.0645780601614645,0.2
S4,6,RFOTO-ABC,0.4401158611765063,0.9130074805400767,2.852757128951708,0.1208029838094601,0.69,0.31,0.2559552532441582,0.9847324121016621,0.01526758789833802,1.2537727603296431,0.9481318458720038,0.41905874858520653,0.2784713617353868,0.23389235644839587,0.66,0.9703665000852197,350,1,0.9716733750486127,0.6727961665134239,0.01526758789833802,0.34177740695389014,0.05186815412799617,0.2
S4,6,RFOTO-ABC-R,0.4377793304644085,0.9221748255664511,3.068654361042574,0.11841280133228604,0.72,0.28,0.2580517849059344,0.9849850380573539,0.015014961942646107,1.2508925438776355,0.9473930298470824,0.41905874858520653,0.2784713617353868,0.23564409012270598,0.66,0.8854869999922812,350,1,0.9570579024296653,0.683683933018202,0.015014961942646107,0.34027290797117987,0.0526069701529176,0.2
S4,6,Standard-ABC,0.8026486869958503,1.7665703576265885,4.916397310339599,0.20537756897475287,0.3,0.7,0.8417147476308966,0.9958025450873709,0.004197454912629179,1.2733725545974028,0.8700368787078004,0.2782452981265474,0.12042372785298287,0.38649264684603474,0.2,0.956267400062643,350,1,1.7157489630151583,0.8819357346655237,0.004197454912629179,0.884348507463506,0.12996312129219956,0.2
S4,6,Max-SINR,0.42960389781856567,0.8867209862383467,3.068654361042574,0.11353837212017734,0.72,0.28,0.253172933081056,0.9830178328839433,0.016982167116056757,1.2575731617003365,0.9479947336969055,0.41905874858520653,0.2784713617353868,0.2342182328380454,0.72,0.001511799986474216,1,1,0.957778936203262,0.6401948888065051,0.016982167116056757,0.33173082831239553,0.052005266303094544,0.2
S4,7,RFOTO-ABC,0.4418872888615865,1.049040721725512,3.207265175051967,0.12447043460697099,0.67,0.33,0.3468049337163994,0.9860829963011133,0.013917003698886633,1.2518436392113947,0.9304588511744841,0.33393895616178837,0.24527050568522785,0.27338352860445153,0.61,0.8751950000878423,350,1,0.9600697760694412,0.6655913776462681,0.013917003698886633,0.35526626053472504,0.06954114882551587,0.2
S4,7,RFOTO-ABC-R,0.4689629528057441,1.080888363690615,3.207265175051967,0.1325839294930966,0.64,0.36,0.3568384437812021,0.9859417195292,0.014058280470800155,1.2562178350023638,0.9290151706655035,0.33393895616178837,0.24527050568522785,0.27642121289138777,0.59,0.7888536000391468,350,1,1.0044621398287101,0.7309229117937623,0.014058280470800155,0.378998402340671,0.07098482933449646,0.2
S4,7,Standard-ABC,0.6734494796413796,1.7011551435144991,4.575149360984925,0.1949076453286108,0.3,0.7,0.6868945838379905,0.9947110513487936,0.00528894865120641,1.273629289509171,0.8877406891436025,0.3205232256448176,0.24527050568522785,0.35560521628951836,0.2,0.861907499958761,350,1,1.465627793063412,0.8538172509894324,0.00528894865120641,0.6442930294736432,0.11225931085639751,0.2
S4,7,Max-SINR,0.45184113875792986,1.0512269609802338,3.207265175051967,0.12524481255044106,0.68,0.32,0.3535761519161575,0.9865013053407022,0.01349869465929754,1.239559110863627,0.9286655191067286,0.33393895616178837,0.24527050568522785,0.2771533244039782,0.62,0.002781099989078939,1,1,0.9740982042565033,0.7000531968437977,0.01349869465929754,0.3596347884055367,0.07133448089327143,0.2
S4,8,RFOTO-ABC,0.39088116401976886,0.7585437014950343,2.484447547580935,0.10025622305994897,0.74,0.26,0.20939006563160828,0.9847481239209046,0.015251876079095441,1.2498889252415135,0.9569493213263034,0.41285159921110187,0.28417125618375727,0.2121023751167017,0.63,0.9632549000671133,350,1,0.8527484666699604,0.7273800458671457,0.015251876079095441,0.23631625382133342,0.04305067867369661,0.2
S4,8,RFOTO-ABC-R,0.39117824665295037,0.7575617747982417,2.484447547580935,0.09986415997397788,0.74,0.26,0.20939006563160828,0.9847145288198703,0.015285471180129611,1.2504860730180642,0.9569546173667616,0.41285159921110187,0.28417125618375727,0.21208874155136664,0.63,0.8684077000943944,350,1,0.8530771213639757,0.7287733415040758,0.015285471180129611,0.23631625382133342,0.04304538263323843,0.2
S4,8,Standard-ABC,0.6048349082154671,1.1988317058072433,2.969256501900706,0.14587469094633992,0.41,0.59,0.4544563790825285,0.9918841974610022,0.008115802538997848,1.291440345821048,0.9163420192731683,0.39833082548908955,0.28417125618375727,0.30215159277881914,0.24,0.9424329999601468,350,1,1.3160181108791629,0.9583713058838644,0.008115802538997848,0.47161130798508966,0.08365798072683173,0.2
S4,8,Max-SINR,0.414164396830688,0.8072196915025706,2.4946458091508115,0.10629777910037493,0.71,0.29,0.25185096333124585,0.9840517948684819,0.01594820513151808,1.2449284963598999,0.9534941194610707,0.4128224950240521,0.13903420596539148,0.22084874027268747,0.69,0.001588399987667799,1,1,0.8988195172817979,0.7531311268126137,0.01594820513151808,0.2652973015248142,0.046505880538929345,0.2
S4,9,RFOTO-ABC,0.4948311972318072,1.0242940244375662,3.4833117671531966,0.10474069218143718,0.69,0.31,0.34190732692949166,0.9880334103427107,0.011966589657289438,1.254984138653561,0.9315400006937746,0.35157098879403487,0.2455778623711989,0.2710926175820937,0.6,0.8551361999707296,350,1,1.077543321807537,0.7055184048881672,0.011966589657289438,0.4278211528772247,0.06845999930622537,0.2
S4,9,RFOTO-ABC-R,0.5038428254432045,1.0411302910639006,3.60442024965766,0.10393523007267234,0.67,0.33,0.36057428808071523,0.9890635762941699,0.010936423705830131,1.2553980302780918,0.9280796016660942,0.35157098879403487,0.2455778623711989,0.27837705006705743,0.58,0.8104446000652388,350,1,1.0986483468782686,0.6917744816364769,0.010936423705830131,0.44975688794765556,0.07192039833390584,0.2
S4,9,Standard-ABC,0.7088926879216827,1.5707042392393427,4.061459086862087,0.16547899299202612,0.37,0.63,0.6618391050707918,0.9937721026608556,0.0062278973391445246,1.2976336413112135,0.8853047791377706,0.3205610454972523,0.23784421957908927,0.3599368044853134,0.22,0.9216912999982014,350,1,1.5373272800007705,0.8756419554144489,0.0062278973391445246,0.6990588480486379,0.11469522086222939,0.2
S4,9,Max-SINR,0.49925797058243543,1.02377013947403,3.60442024965766,0.102687037695162,0.69,0.31,0.3577878305605233,0.9881242279083873,0.01187577209161288,1.247227769888731,0.9281309498709476,0.35157098879403487,0.2455778623711989,0.2782699595778932,0.64,0.0023160999407991767,1,1,1.101650076433875,0.6578893152568841,0.01187577209161288,0.44802616899101466,0.07186905012905243,0.2
S4,10,RFOTO-ABC,0.452690609084219,0.9421349047360791,2.8949375601807263,0.11221494818349959,0.69,0.31,0.308783234601271,0.9824016422418279,0.017598357758172062,1.244337121531459,0.9385675189099961,0.3719801318259621,0.23747479995113815,0.2558387164771503,0.6,0.9340582999866456,350,1,0.9823884407269293,0.6848757003849015,0.017598357758172062,0.3665104005184656,0.061432481090003876,0.2
S4,10,RFOTO-ABC-R,0.452690609084219,0.9421349047360791,2.8949375601807263,0.11221494818349959,0.69,0.31,0.308783234601271,0.9824016422418279,0.017598357758172062,1.244337121531459,0.9385675189099961,0.3719801318259621,0.23747479995113815,0.2558387164771503,0.6,0.853902000002563,350,1,0.9823884407269293,0.6848757003849015,0.017598357758172062,0.3665104005184656,0.061432481090003876,0.2
S4,10,Standard-ABC,0.7360345786143551,1.8007971601832904,5.340824922734699,0.18119660667633117,0.35,0.65,0.7764107071007385,0.9936570351360287,0.006342964863971414,1.257103858950801,0.8699304834550387,0.27895374217890434,0.18980268093109226,0.3866744605732135,0.2,0.8477244001114741,350,1,1.5782463507131903,0.8830087959488447,0.006342964863971414,0.7529706043567688,0.13006951654496135,0.2
S4,10,Max-SINR,0.45411345819499715,0.9446965525997223,2.8949375601807263,0.11754790191250673,0.68,0.32,0.30118499132909354,0.981376726286421,0.01862327371357901,1.2439632206897018,0.9416611593212213,0.38501186640201607,0.23747479995113815,0.2489038237886518,0.64,0.0018959000008180737,1,1,0.9874051710711912,0.7083412059063435,0.01862327371357901,0.3541420147868608,0.0583388406787787,0.2
S4,11,RFOTO-ABC,0.47706718401099796,0.9459923030509577,3.299270894091011,0.11936479756149236,0.69,0.31,0.30998073048865427,0.9846199202003173,0.01538007979968262,1.2512204971302086,0.9378104470819782,0.3823004201523904,0.21823531635496204,0.2575142011683092,0.63,0.8685320999938995,350,1,1.0014915399475246,0.8170095823886306,0.01538007979968262,0.3669536510727298,0.06218955291802175,0.2
S4,11,RFOTO-ABC-R,0.47706718401099796,0.9459923030509577,3.299270894091011,0.11936479756149236,0.69,0.31,0.30998073048865427,0.9846199202003173,0.01538007979968262,1.2512204971302086,0.9378104470819782,0.3823004201523904,0.21823531635496204,0.2575142011683092,0.63,0.7673003999516368,350,1,1.0014915399475246,0.8170095823886306,0.01538007979968262,0.3669536510727298,0.06218955291802175,0.2
S4,11,Standard-ABC,0.743844108021895,1.5879169549579504,4.829751077113008,0.18750653773929427,0.34,0.66,0.6825454649114416,0.9946390767085853,0.005360923291414702,1.266322868894691,0.8850833651322767,0.2955828142617865,0.21823531635496204,0.3603291197736701,0.25,0.8117685000179335,350,1,1.5743911807122133,1.0290855113899342,0.005360923291414702,0.7102952249876404,0.1149166348677233,0.2
S4,11,Max-SINR,0.4622818429397846,0.9347641964798489,3.299270894091011,0.11339892343577489,0.68,0.32,0.3119091065594605,0.985083923902502,0.014916076097498076,1.2377749689976556,0.9377419506962328,0.3823004201523904,0.21823531635496204,0.2576653868273579,0.65,0.001484000007621944,1,1,1.0117557490194053,0.7054416789055148,0.014916076097498076,0.3648189249361652,0.062258049303767216,0.2
S4,12,RFOTO-ABC,0.4684278176454616,0.9866284736033955,3.514295475985956,0.11191876802154523,0.62,0.38,0.331043466316528,0.9866181214456577,0.013381878554342395,1.2472696027108137,0.9375714267571278,0.3710999612709438,0.22304695821583487,0.2580414793804864,0.57,0.8274627999635413,350,1,0.9825147501216374,0.8507007638924401,0.013381878554342395,0.3326134153355476,0.06242857324287221,0.2
S4,12,RFOTO-ABC-R,0.4639449370839071,0.9869638419543695,3.514295475985956,0.11181812886497483,0.62,0.38,0.3319948746291905,0.9865985041535653,0.013401495846434859,1.247378989576906,0.9373436831465874,0.3710999612709438,0.22304695821583487,0.25854313019051006,0.57,0.749337200075388,350,1,0.9840166689136266,0.817060512148825,0.013401495846434859,0.3332117853435114,0.06265631685341255,0.2
S4,12,Standard-ABC,0.6903874651551516,1.5258264329587214,4.302920887974465,0.14988675697103576,0.32,0.68,0.6740038878627194,0.9962595138237947,0.003740486176205312,1.285636852233933,0.8877818807160232,0.28052071089396813,0.22259760685230573,0.3555317204540581,0.17,0.8410325999138877,350,1,1.5030901420108975,0.8967480759907176,0.003740486176205312,0.6500876125039277,0.11221811928397685,0.2
S4,12,Max-SINR,0.46557718867199616,0.9807888927298855,3.514295475985956,0.10447312429628011,0.61,0.39,0.3472868058021771,0.9861249264002447,0.013875073599755488,1.2393474112996068,0.934566381197586,0.3710999612709438,0.22304695821583487,0.2646033831525442,0.59,0.00216749997343868,1,1,1.0017940022719043,0.7788752835597547,0.013875073599755488,0.34282935211897464,0.06543361880241405,0.2
S4,13,RFOTO-ABC,0.4547543936952567,0.8338186833719226,2.859418545759844,0.08909301630040535,0.7,0.3,0.30390239437350636,0.9826200287145543,0.017379971285445647,1.2526688138618067,0.9394351372405019,0.33796211892724914,0.2268455022019068,0.25390834153840053,0.64,0.8943766000447795,350,1,1.0075745968174763,0.6497811433059724,0.017379971285445647,0.37133139729591186,0.06056486275949813,0.2
S4,13,RFOTO-ABC-R,0.4547543936952567,0.8338186833719226,2.859418545759844,0.08909301630040535,0.7,0.3,0.30390239437350636,0.9826200287145543,0.017379971285445647,1.2526688138618067,0.9394351372405019,0.33796211892724914,0.2268455022019068,0.25390834153840053,0.64,0.7857731999829412,350,1,1.0075745968174763,0.6497811433059724,0.017379971285445647,0.37133139729591186,0.06056486275949813,0.2
S4,13,Standard-ABC,0.7169961595589789,1.5230452395070033,4.1100722174315365,0.15588274331372592,0.31,0.69,0.7069511555833379,0.9943305394437683,0.005669460556231809,1.2718952662068543,0.8813552134943771,0.28659209720490075,0.1776670330182742,0.3669009537295801,0.22,0.8575599999167025,350,1,1.5606651828595501,0.8619080092200107,0.005669460556231809,0.7144522094959996,0.11864478650562293,0.2
S4,13,Max-SINR,0.45305681532650505,0.82397761197485,2.859418545759844,0.08906585492635587,0.72,0.28,0.2804169193489082,0.9821501745395587,0.017849825460441462,1.2514843057714935,0.9431168954820633,0.36628477352450917,0.2268455022019068,0.2455889842680613,0.7,0.0017767000244930387,1,1,1.003253740971847,0.6848125585008806,0.017849825460441462,0.3496762621545297,0.056883104517936656,0.2
S4,14,RFOTO-ABC,0.4299668771971834,0.9052638448728199,3.1264451810708054,0.09083772545320282,0.78,0.22,0.2924708566157047,0.9868306168555363,0.013169383144463752,1.23929905799271,0.9377646733492478,0.3415300800214193,0.2735948961210634,0.2576152406296796,0.64,0.8519798999186605,350,1,0.9447694611071833,0.6442297765063065,0.013169383144463752,0.34068347927174414,0.062235326650752154,0.2
S4,14,RFOTO-ABC-R,0.4125936442324584,0.8610191120177387,3.039178945944838,0.0899201896338038,0.79,0.21,0.2679627372036238,0.9866393638917831,0.013360636108216951,1.236512781498106,0.9424970484391192,0.35990916657595995,0.2735948961210634,0.24700461585564162,0.64,0.7742794998921454,350,1,0.9115988643777293,0.639874815703196,0.013360636108216951,0.3096605433070847,0.05750295156088081,0.2
S4,14,Standard-ABC,0.6856220184918814,1.599844765861327,4.535861021618604,0.17400178369843897,0.41,0.59,0.64624731116271,0.9927276228908607,0.007272377109139302,1.2763075495481297,0.8796622723272917,0.2948219767803354,0.25208868991945466,0.3698647307877423,0.21,0.8836766999447718,350,1,1.4810491748554866,0.8852662627818835,0.007272377109139302,0.6522586031519727,0.12033772767270834,0.2
S4,14,Max-SINR,0.4401232807576193,0.8734375352175121,3.039178945944838,0.09328286280603955,0.74,0.26,0.2935343128811717,0.986612673323325,0.013387326676675198,1.234103381437676,0.9377432990863916,0.35990916657595995,0.2735948961210634,0.2576624112949164,0.65,0.0015016000252217054,1,1,0.9670086880605558,0.6781850982934745,0.013387326676675198,0.33850949410433173,0.062256700913608354,0.2
S4,0,RFOTO-ABC,0.6793402014559075,1.3294368391490354,4.321100273120821,0.11768296414266159,0.53,0.47,0.5436617374671902,0.9763493009636917,0.02365069903630845,1.3944951720161745,0.9038238337710702,0.27963815221258137,0.2111831078409376,0.3262059181394213,0.46,0.8927123999455944,350,1,1.464416991083463,0.7739800730565085,0.02365069903630845,0.7119295119398572,0.09617616622892977,0.3
S4,0,RFOTO-ABC-R,0.6850142873193447,1.3525201141442549,4.321100273120821,0.1217675455549142,0.52,0.48,0.5573487041525819,0.9772697095132855,0.022730290486714468,1.3888364733371297,0.9014033179079283,0.27963815221258137,0.2111831078409376,0.33072846420369967,0.45,0.7973770999815315,350,1,1.475363713035331,0.7781122141320103,0.022730290486714468,0.7204838661182271,0.09859668209207173,0.3
S4,0,Standard-ABC,0.8536381888745288,1.8580196565767917,4.628775747621697,0.16438762562342252,0.23,0.77,0.8317093040144584,0.9944354402599587,0.005564559740041358,1.4205758367304606,0.8727127799618465,0.27497512318497225,0.2111831078409376,0.3819062210729332,0.12,0.8214839999563992,350,1,1.844617629197619,0.9302936518171131,0.005564559740041358,0.9309349553953032,0.12728722003815351,0.3
S4,0,Max-SINR,0.7072985885880264,1.3776845164079683,4.321100273120821,0.12889531239969218,0.51,0.49,0.5557402757946386,0.9782021499770523,0.021797850022947606,1.376667152902293,0.9015119919808957,0.27963815221258137,0.2111831078409376,0.3305262244538971,0.46,0.001878499984741211,1,1,1.501970028044188,0.8853577384726407,0.021797850022947606,0.7194785983945127,0.09848800801910429,0.3
S4,1,RFOTO-ABC,0.6117470243002399,1.2417469464191904,4.499143323942873,0.11072973740718357,0.54,0.46,0.5383466557481598,0.9827402825463509,0.017259717453649043,1.38292690104366,0.9023438797833218,0.2792329914586721,0.19510691838433264,0.3289756052203124,0.39,0.8077655000379309,350,1,1.3296287453439677,0.7128723144224824,0.017259717453649043,0.6172345171105761,0.09765612021667824,0.3
S4,1,RFOTO-ABC-R,0.6107779091103951,1.235672011927931,4.499143323942873,0.11154284184917956,0.55,0.45,0.529929387002723,0.9817600671088801,0.01823993289112003,1.3812325923504851,0.9036909970319366,0.2792329914586721,0.19510691838433264,0.3264551059434211,0.4,0.7537645000265911,350,1,1.324573021358333,0.723278384274712,0.01823993289112003,0.6121942364246858,0.09630900296806344,0.3
S4,1,Standard-ABC,0.7691896845137289,1.7393191527211767,4.85980204050044,0.1664236884565261,0.31,0.69,0.7393355358487491,0.9946486098640491,0.005351390135950789,1.3773810090407423,0.8794119446349649,0.27536315026775093,0.19510691838433264,0.3703019216289201,0.12,0.7968477999093011,350,1,1.6635911465176318,0.9255753359665038,0.005351390135950789,0.7811884446295998,0.12058805536503514,0.3
S4,1,Max-SINR,0.6088314151261192,1.2418615188848363,4.499143323942873,0.1108494624362981,0.54,0.46,0.5383466557481598,0.9824480955506795,0.017551904449320567,1.380508294837253,0.9024644617817907,0.2792329914586721,0.19510691838433264,0.3287504742572685,0.41,0.00303869997151196,1,1,1.3313764836699922,0.6902530220558779,0.017551904449320567,0.6172345171105761,0.09753553821820926,0.3
S4,2,RFOTO-ABC,0.6581998543914793,1.3266184839593151,3.7518139815496845,0.12775604004109048,0.48,0.52,0.5669161598254251,0.9799843224250635,0.02001567757493639,1.3731296979700747,0.9023704625406846,0.3548833034051908,0.1801960725867705,0.3289259823199012,0.4,0.8503993999911472,350,1,1.4373557061383126,0.7535191142678981,0.02001567757493639,0.6687419783313276,0.09762953745931535,0.3
S4,2,RFOTO-ABC-R,0.6617060502587573,1.3347080366919672,3.7518139815496845,0.12840403663536099,0.46,0.54,0.5685611959572836,0.9803105310352,0.0196894689647999,1.3645159538528275,0.9037886287903826,0.3548833034051908,0.1801960725867705,0.3262719703945025,0.38,0.7817028999561444,350,1,1.4513700669014422,0.7472667290674191,0.0196894689647999,0.6736156987955251,0.09621137120961742,0.3
S4,2,Standard-ABC,0.7736607168010411,1.6810431413391655,4.068831679651498,0.1710699345913927,0.26,0.74,0.7201111780169599,0.9939852647892516,0.006014735210748346,1.4260390613808438,0.8940874406896978,0.32154036043816475,0.1801960725867705,0.34417849732032646,0.1,0.7828801999567077,350,1,1.693648067011347,0.9246116220596206,0.006014735210748346,0.7778685032022653,0.10591255931030219,0.3
S4,2,Max-SINR,0.6632321603128128,1.347124453544471,3.7518139815496845,0.1299921740851422,0.46,0.54,0.5782508950112174,0.9804434264934438,0.01955657350655621,1.3632514213422167,0.9016048533806065,0.3548833034051908,0.1801960725867705,0.3303533522592171,0.38,0.001878199982456863,1,1,1.456971926224131,0.736128956237349,0.01955657350655621,0.6795969945078298,0.09839514661939353,0.3
S4,3,RFOTO-ABC,0.6799006628179307,1.1788094072317166,3.8174681003957613,0.14655708821167462,0.62,0.38,0.47483209771964946,0.9758627521772586,0.02413724782274137,1.377783872839489,0.9112678114422893,0.3118767855250702,0.18314074146261497,0.3120452540387132,0.52,0.8257468000520021,350,1,1.4252201724352442,0.8858717592602339,0.02413724782274137,0.6903103118875191,0.0887321885577107,0.3
S4,3,RFOTO-ABC-R,0.6873180250850894,1.2118737755534503,4.087300899802013,0.1470127103103216,0.61,0.39,0.4990434676095703,0.9760446204279709,0.02395537957202901,1.3780309696370487,0.9070143749475615,0.3048821096409497,0.18314074146261497,0.32018488208705004,0.51,0.7873820000095293,350,1,1.4429700630562772,0.875693013448028,0.02395537957202901,0.7059305505261777,0.09298562505243846,0.3
S4,3,Standard-ABC,0.871205558842699,1.9569743616250355,5.8755631329634515,0.20162434879848098,0.27,0.73,0.871249676832983,0.9923578601007008,0.007642139899299135,1.424874781552353,0.8605628938208013,0.23659242924712828,0.18314074146261497,0.40252964707754607,0.17,0.8549601000268012,350,1,1.8701380635576772,0.9397334458327258,0.007642139899299135,0.9610681286865244,0.1394371061791987,0.3
S4,3,Max-SINR,0.7140048999800063,1.2745130735074597,3.8174681003957613,0.17161123616299132,0.56,0.44,0.5166460890702465,0.9763066078017774,0.023693392198222692,1.37657144259771,0.9043526811573206,0.3118767855250702,0.18314074146261497,0.3252126909920912,0.54,0.0018396000377833843,1,1,1.4975004583089864,0.9132785473856955,0.023693392198222692,0.7342089081154358,0.09564731884267941,0.3
S4,4,RFOTO-ABC,0.6480901982756104,1.3113231871413376,4.497341368521929,0.14738828318331018,0.5,0.5,0.5627069572624852,0.9763213261929472,0.023678673807052863,1.380183623854821,0.9028779168003197,0.2779121210841092,0.18318471975514844,0.3279778232087596,0.42,0.8476088000461459,350,1,1.4106548751034296,0.7219677245439786,0.023678673807052863,0.6713090943071743,0.0971220831996803,0.3
S4,4,RFOTO-ABC-R,0.6478484772293129,1.3111145899626302,4.497341368521929,0.14738481213731774,0.5,0.5,0.5627069572624852,0.9763198216492683,0.023680178350731745,1.3802003816446864,0.9028784661420747,0.2779121210841092,0.18318471975514844,0.32797679587753126,0.42,0.7811721001053229,350,1,1.4103633024285849,0.7208407486435866,0.023680178350731745,0.6713090943071743,0.09712153385792532,0.3
S4,4,Standard-ABC,0.8331124921431441,1.8718067223229349,4.693814269732652,0.19084697487432023,0.26,0.74,0.884677951114758,0.9953180437867576,0.004681956213242416,1.368161448871634,0.8596026899921991,0.2753401413014377,0.18318471975514844,0.4041387654746716,0.1,0.7747210999950767,350,1,1.7902292121006829,0.9255000159018466,0.004681956213242416,0.8989367959555112,0.14039731000780087,0.3
S4,4,Max-SINR,0.6548605053050517,1.3437835376708702,4.497341368521929,0.14998249313755346,0.49,0.51,0.5830816320092862,0.9770149368500098,0.0229850631499902,1.371639426341964,0.8993830954936681,0.2779121210841092,0.18318471975514844,0.334474579028567,0.42,0.0025571000296622515,1,1,1.4278940914814267,0.7140332554459289,0.0229850631499902,0.6843697832474314,0.10061690450633187,0.3
S4,5,RFOTO-ABC,0.6235878825092307,1.156027305122443,3.2934929185290884,0.13651399262327207,0.55,0.45,0.3943133987232316,0.9759530225125661,0.024046977487433896,1.40246707923784,0.9308558938718351,0.41550262275234123,0.1815539803752794,0.2725438313600158,0.5,0.8883582999696955,350,1,1.3780816217260217,0.7914670574238184,0.024046977487433896,0.5806656281897641,0.0691441061281649,0.3
S4,5,RFOTO-ABC-R,0.6224919010144118,1.164856187106472,3.2934929185290884,0.13874750812733397,0.55,0.45,0.39630367982066517,0.975967450342488,0.024032549657512003,1.4052068100174502,0.930690815673436,0.41550262275234123,0.1815539803752794,0.27289317853554745,0.49,0.7954496000893414,350,1,1.3762203265377544,0.7879415085579206,0.024032549657512003,0.5801708220631923,0.06930918432656397,0.3
S4,5,Standard-ABC,0.7766159467373009,1.672570711652147,4.216723551020173,0.18901853328710821,0.31,0.69,0.7008988511326854,0.9904325436078834,0.009567456392116593,1.4136719545598937,0.8873033160874544,0.32045717588030226,0.1815539803752794,0.3563850818086768,0.17,0.8431440000422299,350,1,1.6831403066463089,0.9660934781020007,0.009567456392116593,0.768395417980474,0.11269668391254561,0.3
S4,5,Max-SINR,0.619266325088032,1.1492419803056138,3.6096621330256853,0.12929950878590923,0.55,0.45,0.39598450884452774,0.9771824967743146,0.022817503225685445,1.3886312151979336,0.9304477550836586,0.4089790850322395,0.1815539803752794,0.27340696872714776,0.51,0.002760399947874248,1,1,1.377547317231039,0.7445040988111457,0.022817503225685445,0.5928301743040484,0.06955224491634138,0.3
S4,6,RFOTO-ABC,0.6345824437312884,1.1626666047399454,4.057236063487259,0.14218307797170504,0.59,0.41,0.43773137072490614,0.9782213378995975,0.02177866210040255,1.389196161357089,0.9192267349080798,0.30626360653955903,0.25426937727660215,0.2964302333391884,0.51,0.7961474999319762,350,1,1.3832403538484657,0.719224923649223,0.02177866210040255,0.6576675781516799,0.08077326509192018,0.3
S4,6,RFOTO-ABC-R,0.6345824437312884,1.1626666047399454,4.057236063487259,0.14218307797170504,0.59,0.41,0.43773137072490614,0.9782213378995975,0.02177866210040255,1.389196161357089,0.9192267349080798,0.30626360653955903,0.25426937727660215,0.2964302333391884,0.51,0.7331226000096649,350,1,1.3832403538484657,0.719224923649223,0.02177866210040255,0.6576675781516799,0.08077326509192018,0.3
S4,6,Standard-ABC,0.8091524259393258,1.6891634004347142,4.813776906088029,0.20032586801239582,0.33,0.67,0.692923463380775,0.9898064269591877,0.010193573040812294,1.4524818087311524,0.8923572155553141,0.2969462555987217,0.18802135412396598,0.34731464140459023,0.21,0.7750966999446973,350,1,1.7529428078981415,0.9204725444260896,0.010193573040812294,0.858642840104047,0.10764278444468589,0.3
S4,6,Max-SINR,0.6301289208520948,1.1694965766629477,4.057236063487259,0.1408077231543759,0.58,0.42,0.44064977950438283,0.9783353391216513,0.02166466087834897,1.3933145189756888,0.9194232605896867,0.30626360653955903,0.25426937727660215,0.29603775446246616,0.52,0.001729099894873798,1,1,1.38902809010375,0.6771779426404763,0.02166466087834897,0.6595030553714765,0.08057673941031329,0.3
