scenario,run,algorithm,objective,delay_mean_s,delay_p95_s,energy_mean_j,success_rate,violation_rate,violation_mean,reliability_mean,link_failure_rate,attempts_mean,jain,utility_p05,utility_min,utility_cv,offload_rate,runtime_s,evaluations,feasible,t_hat,e_hat,r_hat,v_hat,fairness_loss,suite,budget,initialization,theta,wireless_seed,task_seed,init_seed,optimizer_seed,population_sha256,initial_objective,initial_to_final_gain_pct,scout_count,accepted_neighbors
S6,14,LSHADE-lite,0.39150089911168423,0.8424277269148316,1.9060257445231852,0.09875006562690335,0.745,0.255,0.1644653065570005,0.9987796850438102,0.0012203149561899208,1.0167905076107584,0.9684093473763388,0.5492056444424982,0.24233572225860942,0.18061333530777784,0.66,1.1770770000002813,320,1,0.8772285862043603,0.7509989322595277,0.0012203149561899208,0.2182450073475114,0.03159065262366123,controlled,320,greedy,0.8,910060014,1010060014,1110060014,1210060014,6e0a62a8d2d5756c5a6f1df041f1b0898743d1dcc66a432f6a09a1c5fb616ff2,0.39150089911168423,0.0,-1,-1
S6,14,No-fair-selection,0.38801933507460434,0.8470876869657357,1.873401430949267,0.09531428512176031,0.75,0.25,0.16953905126749963,0.9987688937755576,0.0012311062244423604,1.0166311773775307,0.9669434116193131,0.5289836205792687,0.24233572225860942,0.18489641290578596,0.66,1.2094776000012644,320,1,0.8768462252538343,0.7214898100081873,0.0012311062244423604,0.22151839103170437,0.033056588380686924,controlled,320,greedy,0.8,910060014,1010060014,1110060014,1210060014,6e0a62a8d2d5756c5a6f1df041f1b0898743d1dcc66a432f6a09a1c5fb616ff2,0.39150089911168423,0.8892863451858114,0,63
S6,14,No-risk-sampling,0.39097454037485674,0.8415093008282355,1.9098961558091596,0.09871365532822768,0.74,0.26,0.1640861264676284,0.9987822818050556,0.0012177181949444061,1.0168537762389147,0.9684290458817495,0.5492056444424982,0.24233572225860942,0.1805551790284292,0.66,1.2051426000034553,320,1,0.8780264930570367,0.7465909106394955,0.0012177181949444061,0.21800037503178746,0.031570954118250505,controlled,320,greedy,0.8,910060014,1010060014,1110060014,1210060014,6e0a62a8d2d5756c5a6f1df041f1b0898743d1dcc66a432f6a09a1c5fb616ff2,0.39150089911168423,0.1344463673063844,0,45
S6,14,Plain-ABC,0.389579159969216,0.8440235001119791,1.8732843652775955,0.0999950157576457,0.75,0.25,0.16209101103838894,0.9987736568070622,0.0012263431929378905,1.017371232077405,0.9688206764729739,0.5492056444424982,0.24233572225860942,0.17939554124870455,0.665,1.1015689999985625,320,1,0.8728218324786363,0.7561750663172436,0.0012263431929378905,0.21210109893731555,0.031179323527026126,controlled,320,greedy,0.8,910060014,1010060014,1110060014,1210060014,6e0a62a8d2d5756c5a6f1df041f1b0898743d1dcc66a432f6a09a1c5fb616ff2,0.39150089911168423,0.4908645540351668,0,42
S6,14,RFOTO-ABC,0.38956806955341844,0.8473291623307105,1.9060257445231852,0.10046315070552286,0.75,0.25,0.16288130340739188,0.9987830649824871,0.0012169350175128375,1.0173602974556868,0.9686745887702629,0.5492056444424982,0.24233572225860942,0.17982887897593763,0.67,1.2063032000005478,320,1,0.871974784163837,0.7573162911881323,0.0012169350175128375,0.2121389245851049,0.03132541122973709,controlled,320,greedy,0.8,910060014,1010060014,1110060014,1210060014,6e0a62a8d2d5756c5a6f1df041f1b0898743d1dcc66a432f6a09a1c5fb616ff2,0.39150089911168423,0.4936973484994244,0,60
S6,14,Random-scout,0.38956806955341844,0.8473291623307105,1.9060257445231852,0.10046315070552286,0.75,0.25,0.16288130340739188,0.9987830649824871,0.0012169350175128375,1.0173602974556868,0.9686745887702629,0.5492056444424982,0.24233572225860942,0.17982887897593763,0.67,1.2082993000003626,320,1,0.871974784163837,0.7573162911881323,0.0012169350175128375,0.2121389245851049,0.03132541122973709,controlled,320,greedy,0.8,910060014,1010060014,1110060014,1210060014,6e0a62a8d2d5756c5a6f1df041f1b0898743d1dcc66a432f6a09a1c5fb616ff2,0.39150089911168423,0.4936973484994244,0,60
S6,14,Uniform-allocation,0.37655243656160975,0.7661736194732621,1.6275313265146398,0.09059390277996507,0.78,0.22,0.15867361486464632,0.9987974153872937,0.0012025846127062029,1.015120825739382,0.9688497799851371,0.5492056444424982,0.24233572225860942,0.17930910248252227,0.66,0.8108577999955742,320,1,0.8740756290958325,0.6617824859069088,0.0012025846127062029,0.21541242590737858,0.031150220014862895,controlled,320,greedy,0.8,910060014,1010060014,1110060014,1210060014,6e0a62a8d2d5756c5a6f1df041f1b0898743d1dcc66a432f6a09a1c5fb616ff2,0.37655243656160975,0.0,1,52
S6,14,DE-RK,0.7813448034958712,1.6153147685603373,4.160408592701721,0.18547803561079598,0.28,0.72,0.7370795339682199,0.9983714908286957,0.0016285091713042865,1.067987017397811,0.8787242461180084,0.28573547380625386,0.21069871264695844,0.37150159833979157,0.205,1.3660127999974065,320,1,1.6837823838454713,0.9608387534292885,0.0016285091713042865,0.791025318414202,0.12127575388199163,controlled,320,random,0.8,910060014,1010060014,1110060014,1210060014,b563a77d4ecb88d9685973315f56f2953a8ab83c05dc47052fcaa983ea79aff0,0.7813448034958712,0.0,-1,-1
S6,14,LSHADE-lite,0.7273726512184857,1.5890624994468958,3.965769148046302,0.19038734161617427,0.305,0.695,0.7071718141763634,0.9980182698997223,0.0019817301002777515,1.0887107236117022,0.8812687317929642,0.2977112175526728,0.16192297873844008,0.3670526574649566,0.23,1.431049200000416,320,1,1.5548445857595588,0.9607520499061967,0.0019817301002777515,0.7053706441662222,0.11873126820703583,controlled,320,random,0.8,910060014,1010060014,1110060014,1210060014,b563a77d4ecb88d9685973315f56f2953a8ab83c05dc47052fcaa983ea79aff0,0.7813448034958712,6.907597265113276,-1,-1
S6,14,Plain-ABC,0.7700722798502897,1.598653412441713,4.073497439481365,0.1856631354267016,0.285,0.715,0.7300551050489298,0.9979691066341241,0.002030893365875852,1.0820870739196946,0.8795667311234131,0.28573547380625386,0.21069871264695844,0.37003162261216727,0.21,1.371023799998511,320,1,1.6615885769240306,0.9497113029417522,0.002030893365875852,0.7749890846934241,0.1204332688765869,controlled,320,random,0.8,910060014,1010060014,1110060014,1210060014,b563a77d4ecb88d9685973315f56f2953a8ab83c05dc47052fcaa983ea79aff0,0.7813448034958712,1.4427079562244862,0,42
S6,14,RFOTO-ABC,0.7373358502007284,1.568310389879931,4.0557292916315,0.18206950985043624,0.315,0.685,0.7026574287911724,0.9990797707467164,0.0009202292532836138,1.0658397722184876,0.8812552926849175,0.2960481111858441,0.21617051227175,0.3670762290090696,0.235,1.5275219000031939,320,1,1.5833343691619732,0.9651244803218896,0.0009202292532836138,0.7149513356561311,0.11874470731508247,controlled,320,random,0.8,910060014,1010060014,1110060014,1210060014,b563a77d4ecb88d9685973315f56f2953a8ab83c05dc47052fcaa983ea79aff0,0.7813448034958712,5.632462531041241,0,60
S6,14,DE-RK,0.39150089911168423,0.8424277269148316,1.9060257445231852,0.09875006562690335,0.745,0.255,0.1644653065570005,0.9987796850438102,0.0012203149561899208,1.0167905076107584,0.9684093473763388,0.5492056444424982,0.24233572225860942,0.18061333530777784,0.66,3.6113411000042106,1000,1,0.8772285862043603,0.7509989322595277,0.0012203149561899208,0.2182450073475114,0.03159065262366123,controlled,1000,greedy,0.8,910060014,1010060014,1110060014,1210060014,6e0a62a8d2d5756c5a6f1df041f1b0898743d1dcc66a432f6a09a1c5fb616ff2,0.39150089911168423,0.0,-1,-1
S6,14,LSHADE-lite,0.3913599189120649,0.8423235262330693,1.9060257445231852,0.09876725741870893,0.745,0.255,0.1645008947086015,0.9987830650249659,0.0012169349750340342,1.0167397937149352,0.9684045156165156,0.5492056444424982,0.24233572225860942,0.18062759770751438,0.66,3.5638582999963546,1000,1,0.8772305795575479,0.7500171500587922,0.0012169349750340342,0.21826796744531848,0.03159548438348436,controlled,1000,greedy,0.8,910060014,1010060014,1110060014,1210060014,6e0a62a8d2d5756c5a6f1df041f1b0898743d1dcc66a432f6a09a1c5fb616ff2,0.39150089911168423,0.03601018540167289,-1,-1
S6,14,No-fair-selection,0.38801933507460434,0.8470876869657357,1.873401430949267,0.09531428512176031,0.75,0.25,0.16953905126749963,0.9987688937755576,0.0012311062244423604,1.0166311773775307,0.9669434116193131,0.5289836205792687,0.24233572225860942,0.18489641290578596,0.66,4.027800399999251,1000,1,0.8768462252538343,0.7214898100081873,0.0012311062244423604,0.22151839103170437,0.033056588380686924,controlled,1000,greedy,0.8,910060014,1010060014,1110060014,1210060014,6e0a62a8d2d5756c5a6f1df041f1b0898743d1dcc66a432f6a09a1c5fb616ff2,0.39150089911168423,0.8892863451858114,1,190
S6,14,No-risk-sampling,0.38979277516581123,0.8451115024794476,1.933889200928579,0.09785869224372236,0.735,0.265,0.16500527866471032,0.9987766632742457,0.001223336725754095,1.0167059622202412,0.9683234655829273,0.5492056444424982,0.24233572225860942,0.18086669490851343,0.67,4.002907199996116,1000,1,0.881075878207866,0.7320499898141952,0.001223336725754095,0.2188806385360146,0.031676534417072744,controlled,1000,greedy,0.8,910060014,1010060014,1110060014,1210060014,6e0a62a8d2d5756c5a6f1df041f1b0898743d1dcc66a432f6a09a1c5fb616ff2,0.39150089911168423,0.43630141073717355,0,150
S6,14,Plain-ABC,0.389579159969216,0.8440235001119791,1.8732843652775955,0.0999950157576457,0.75,0.25,0.16209101103838894,0.9987736568070622,0.0012263431929378905,1.017371232077405,0.9688206764729739,0.5492056444424982,0.24233572225860942,0.17939554124870455,0.665,3.7634193999983836,1000,1,0.8728218324786363,0.7561750663172436,0.0012263431929378905,0.21210109893731555,0.031179323527026126,controlled,1000,greedy,0.8,910060014,1010060014,1110060014,1210060014,6e0a62a8d2d5756c5a6f1df041f1b0898743d1dcc66a432f6a09a1c5fb616ff2,0.39150089911168423,0.4908645540351668,2,115
S6,14,RFOTO-ABC,0.38777519323030857,0.8479661754047094,1.9060257445231852,0.0997908422409459,0.755,0.245,0.15865906720715908,0.9987860836790944,0.0012139163209057035,1.0172280335745427,0.9693251322975144,0.5492056444424982,0.24233572225860942,0.1778920797901043,0.675,3.8900687000059406,1000,1,0.8738834933429396,0.7468984376386798,0.0012139163209057035,0.20970216331687092,0.03067486770248562,controlled,1000,greedy,0.8,910060014,1010060014,1110060014,1210060014,6e0a62a8d2d5756c5a6f1df041f1b0898743d1dcc66a432f6a09a1c5fb616ff2,0.39150089911168423,0.951646826311074,0,163
S6,14,Random-scout,0.38777519323030857,0.8479661754047094,1.9060257445231852,0.0997908422409459,0.755,0.245,0.15865906720715908,0.9987860836790944,0.0012139163209057035,1.0172280335745427,0.9693251322975144,0.5492056444424982,0.24233572225860942,0.1778920797901043,0.675,3.9060839000012493,1000,1,0.8738834933429396,0.7468984376386798,0.0012139163209057035,0.20970216331687092,0.03067486770248562,controlled,1000,greedy,0.8,910060014,1010060014,1110060014,1210060014,6e0a62a8d2d5756c5a6f1df041f1b0898743d1dcc66a432f6a09a1c5fb616ff2,0.39150089911168423,0.951646826311074,0,163
S6,14,Uniform-allocation,0.37655243656160975,0.7661736194732621,1.6275313265146398,0.09059390277996507,0.78,0.22,0.15867361486464632,0.9987974153872937,0.0012025846127062029,1.015120825739382,0.9688497799851371,0.5492056444424982,0.24233572225860942,0.17930910248252227,0.66,2.585818100000324,1000,1,0.8740756290958325,0.6617824859069088,0.0012025846127062029,0.21541242590737858,0.031150220014862895,controlled,1000,greedy,0.8,910060014,1010060014,1110060014,1210060014,6e0a62a8d2d5756c5a6f1df041f1b0898743d1dcc66a432f6a09a1c5fb616ff2,0.37655243656160975,0.0,1,178
S6,14,DE-RK,0.7813448034958712,1.6153147685603373,4.160408592701721,0.18547803561079598,0.28,0.72,0.7370795339682199,0.9983714908286957,0.0016285091713042865,1.067987017397811,0.8787242461180084,0.28573547380625386,0.21069871264695844,0.37150159833979157,0.205,4.022016599999915,1000,1,1.6837823838454713,0.9608387534292885,0.0016285091713042865,0.791025318414202,0.12127575388199163,controlled,1000,random,0.8,910060014,1010060014,1110060014,1210060014,b563a77d4ecb88d9685973315f56f2953a8ab83c05dc47052fcaa983ea79aff0,0.7813448034958712,0.0,-1,-1
S6,14,LSHADE-lite,0.687898631982525,1.4661888353748946,3.670873534976129,0.17572033477676463,0.35,0.65,0.6276887925010559,0.9984703711796825,0.0015296288203175074,1.0568128643600692,0.8913004569368418,0.2975482947103607,0.233694817658742,0.34922216035912046,0.265,4.249696699997003,1000,1,1.4962070958054787,0.9129967476253718,0.0015296288203175074,0.6411459546552487,0.10869954306315821,controlled,1000,random,0.8,910060014,1010060014,1110060014,1210060014,b563a77d4ecb88d9685973315f56f2953a8ab83c05dc47052fcaa983ea79aff0,0.7813448034958712,11.959658667370917,-1,-1
S6,14,Plain-ABC,0.7507135317287084,1.6475047833747727,4.4655910292354095,0.1882250907814246,0.3,0.7,0.7421585703080337,0.9970231201060503,0.002976879893949837,1.078202014743066,0.875813422802828,0.28791536088716607,0.21069871264695844,0.37655769786178467,0.225,4.3633845999938785,1000,1,1.59397769465795,1.0134832338481123,0.002976879893949837,0.7238930417145528,0.12418657719717197,controlled,1000,random,0.8,910060014,1010060014,1110060014,1210060014,b563a77d4ecb88d9685973315f56f2953a8ab83c05dc47052fcaa983ea79aff0,0.7813448034958712,3.92032706048767,1,133
S6,14,RFOTO-ABC,0.662604926762181,1.371505522736541,3.2896254877534563,0.17755628284477099,0.355,0.645,0.5494011405000699,0.9983345357561252,0.0016654642438746908,1.0500433206912083,0.904786877472946,0.3151922897943338,0.24233572225860942,0.3243958259702398,0.3,4.970679499994731,1000,1,1.4399855726819424,0.9387733177732001,0.0016654642438746908,0.5887098987915295,0.09521312252705405,controlled,1000,random,0.8,910060014,1010060014,1110060014,1210060014,b563a77d4ecb88d9685973315f56f2953a8ab83c05dc47052fcaa983ea79aff0,0.7813448034958712,15.196860106118015,0,214
S6,15,DE-RK,0.3682023622810254,0.8976550400974672,2.2016104112247414,0.11645437755697534,0.7,0.3,0.15751864697021897,0.9992846165305778,0.0007153834694221278,1.020280672386731,0.9687838540746886,0.5249008591119243,0.28418890625403603,0.1795048532497311,0.665,1.2705133999988902,320,1,0.808778787610424,0.7990679398575878,0.0007153834694221278,0.16528790326840037,0.03121614592531141,controlled,320,greedy,0.8,910060015,1010060015,1110060015,1210060015,08911c889cbbcbd3199a10056d284489d8ac28a2b3823637aa84c43339a6bad4,0.3682023622810254,0.0,-1,-1
S6,15,LSHADE-lite,0.3682023622810254,0.8976550400974672,2.2016104112247414,0.11645437755697534,0.7,0.3,0.15751864697021897,0.9992846165305778,0.0007153834694221278,1.020280672386731,0.9687838540746886,0.5249008591119243,0.28418890625403603,0.1795048532497311,0.665,1.3228517999959877,320,1,0.808778787610424,0.7990679398575878,0.0007153834694221278,0.16528790326840037,0.03121614592531141,controlled,320,greedy,0.8,910060015,1010060015,1110060015,1210060015,08911c889cbbcbd3199a10056d284489d8ac28a2b3823637aa84c43339a6bad4,0.3682023622810254,0.0,-1,-1
S6,15,No-fair-selection,0.36217663905678726,0.8984834357049388,2.04364664439463,0.11924207180232126,0.69,0.31,0.14849120520782402,0.9992665668394105,0.0007334331605894462,1.0214430960435812,0.9709096888391651,0.5352057871059692,0.28418890625403603,0.17309509675027204,0.67,1.2913873999932548,320,1,0.7957502607361888,0.8236468130877341,0.0007334331605894462,0.14072727441334737,0.029090311160834936,controlled,320,greedy,0.8,910060015,1010060015,1110060015,1210060015,08911c889cbbcbd3199a10056d284489d8ac28a2b3823637aa84c43339a6bad4,0.3682023622810254,1.6365248682568367,0,68
S6,15,No-risk-sampling,0.3676141589922957,0.8969941344976577,2.2016104112247414,0.11630538361536516,0.7,0.3,0.1570315006803253,0.9992827488435497,0.0007172511564503286,1.020246260881091,0.9687879265364214,0.5249008591119243,0.28418890625403603,0.17949276649155543,0.665,1.2809978000004776,320,1,0.8081761656569155,0.7966506413251593,0.0007172511564503286,0.1649890405138644,0.03121207346357857,controlled,320,greedy,0.8,910060015,1010060015,1110060015,1210060015,08911c889cbbcbd3199a10056d284489d8ac28a2b3823637aa84c43339a6bad4,0.3682023622810254,0.15975000406996917,0,57
S6,15,Plain-ABC,0.36799400744378014,0.9021802217926621,2.2274879574452178,0.11515958559086822,0.69,0.31,0.1609407922477563,0.9993147947100851,0.000685205289914777,1.0192418715944165,0.9679648917881266,0.5249008591119243,0.28418890625403603,0.18192119277754434,0.66,1.1660508999993908,320,1,0.8111500123373375,0.7894490156332264,0.000685205289914777,0.16738737889879138,0.032035108211873387,controlled,320,greedy,0.8,910060015,1010060015,1110060015,1210060015,08911c889cbbcbd3199a10056d284489d8ac28a2b3823637aa84c43339a6bad4,0.3682023622810254,0.05658704522004542,0,49
S6,15,RFOTO-ABC,0.36052723566796296,0.8944142335797727,1.9618433317937105,0.11959774373346206,0.685,0.315,0.1429649583615376,0.9992651787536652,0.0007348212463348752,1.02172293936907,0.9721772325816892,0.561030369033438,0.28418890625403603,0.16917159329351353,0.675,1.2554592000014964,320,1,0.793279782722744,0.8236845059603755,0.0007348212463348752,0.13733693892482812,0.0278227674183108,controlled,320,greedy,0.8,910060015,1010060015,1110060015,1210060015,08911c889cbbcbd3199a10056d284489d8ac28a2b3823637aa84c43339a6bad4,0.3682023622810254,2.084485978176445,0,59
S6,15,Random-scout,0.36052723566796296,0.8944142335797727,1.9618433317937105,0.11959774373346206,0.685,0.315,0.1429649583615376,0.9992651787536652,0.0007348212463348752,1.02172293936907,0.9721772325816892,0.561030369033438,0.28418890625403603,0.16917159329351353,0.675,1.2949740999974892,320,1,0.793279782722744,0.8236845059603755,0.0007348212463348752,0.13733693892482812,0.0278227674183108,controlled,320,greedy,0.8,910060015,1010060015,1110060015,1210060015,08911c889cbbcbd3199a10056d284489d8ac28a2b3823637aa84c43339a6bad4,0.3682023622810254,2.084485978176445,0,59
S6,15,Uniform-allocation,0.33369697930385045,0.7881735523041931,1.6186102333635384,0.10890055225756207,0.79,0.21,0.11755736611120891,0.998996790043426,0.0010032099565739294,1.0237883049929415,0.9757725014540742,0.5682337140198781,0.28418890625403603,0.15757234585305968,0.69,0.7601009999998496,320,1,0.775925627681965,0.7033556651439039,0.0010032099565739294,0.12150982335427969,0.024227498545925763,controlled,320,greedy,0.8,910060015,1010060015,1110060015,1210060015,08911c889cbbcbd3199a10056d284489d8ac28a2b3823637aa84c43339a6bad4,0.3367482442894818,0.9060967762636253,0,66
S6,15,DE-RK,0.7718066545089186,1.7739360179984238,4.918785168475761,0.2014619179002026,0.295,0.705,0.7641758198663369,0.9986068699558992,0.0013931300441008222,1.0677777399246169,0.8738548662942502,0.2879973030512938,0.1736396650269921,0.379940505476067,0.255,1.4281024000010802,320,1,1.6330411837363439,1.035768793050504,0.0013931300441008222,0.755922574210298,0.12614513370574976,controlled,320,random,0.8,910060015,1010060015,1110060015,1210060015,df6d84e8cc9ae303ffbb727d753c385275b8a93567af301beaf410a1a572bd96,0.8195177415152264,5.821849191219897,-1,-1
S6,15,LSHADE-lite,0.7120968444728346,1.6817213411444236,4.711207750128507,0.1811278829040682,0.34,0.66,0.7062078974050118,0.9988429135151984,0.0011570864848016353,1.0665033533471688,0.8771741097419861,0.3027779669931613,0.19911948029384832,0.3741985135018863,0.245,1.4687180999972043,320,1,1.5379659879872392,0.9184637400229437,0.0011570864848016353,0.6847219425476836,0.12282589025801394,controlled,320,random,0.8,910060015,1010060015,1110060015,1210060015,df6d84e8cc9ae303ffbb727d753c385275b8a93567af301beaf410a1a572bd96,0.8195177415152264,13.107818366906695,-1,-1
S6,15,Plain-ABC,0.8101084564831718,1.7809161147406711,4.711207750128507,0.20488953855030922,0.285,0.715,0.7521544384513191,0.9969559098013687,0.0030440901986313463,1.1082928827959764,0.8788161250250663,0.2971987457490484,0.10572673437548809,0.3713414331473196,0.24,1.4362531999940984,320,1,1.7015870715159096,1.1124449669572547,0.0030440901986313463,0.7962341770985596,0.12118387497493366,controlled,320,random,0.8,910060015,1010060015,1110060015,1210060015,df6d84e8cc9ae303ffbb727d753c385275b8a93567af301beaf410a1a572bd96,0.8195177415152264,1.1481490339254363,0,43
S6,15,RFOTO-ABC,0.7703314283983235,1.7182675781662442,4.42669925521141,0.20083262482286257,0.275,0.725,0.6856272105845934,0.9973872025824962,0.0026127974175037777,1.1228465485969576,0.8876233911656571,0.30592717826240373,0.19911948029384832,0.3558144587359967,0.235,1.513445500000671,320,1,1.6310467900204855,1.0944729015692078,0.0026127974175037777,0.7240789793966749,0.11237660883434286,controlled,320,random,0.8,910060015,1010060015,1110060015,1210060015,df6d84e8cc9ae303ffbb727d753c385275b8a93567af301beaf410a1a572bd96,0.8195177415152264,6.001860682840268,0,74
S6,15,DE-RK,0.3682023622810254,0.8976550400974672,2.2016104112247414,0.11645437755697534,0.7,0.3,0.15751864697021897,0.9992846165305778,0.0007153834694221278,1.020280672386731,0.9687838540746886,0.5249008591119243,0.28418890625403603,0.1795048532497311,0.665,4.044013999999152,1000,1,0.808778787610424,0.7990679398575878,0.0007153834694221278,0.16528790326840037,0.03121614592531141,controlled,1000,greedy,0.8,910060015,1010060015,1110060015,1210060015,08911c889cbbcbd3199a10056d284489d8ac28a2b3823637aa84c43339a6bad4,0.3682023622810254,0.0,-1,-1
S6,15,LSHADE-lite,0.3640300714217445,0.8958341640701576,2.2021018995914234,0.11638941595695158,0.72,0.28,0.15590507859873168,0.9992680573367458,0.0007319426632541959,1.0204238817124032,0.968885994363989,0.5249008591119243,0.28418890625403603,0.17920149315386236,0.66,4.004567099997075,1000,1,0.8098046100349233,0.7712728901962591,0.0007319426632541959,0.16429798402208917,0.031114005636010966,controlled,1000,greedy,0.8,910060015,1010060015,1110060015,1210060015,08911c889cbbcbd3199a10056d284489d8ac28a2b3823637aa84c43339a6bad4,0.3682023622810254,1.1331515728018193,-1,-1
S6,15,No-fair-selection,0.3611207278936762,0.8978974017469166,1.9350742348648329,0.1197291084995258,0.68,0.32,0.14170263979389586,0.9992690480860565,0.0007309519139434073,1.0215377333978353,0.9724855245340324,0.5682337140198781,0.28418890625403603,0.16820505608945685,0.685,3.9192603999981657,1000,1,0.7921538492740686,0.8360968676706753,0.0007309519139434073,0.13357749488749593,0.027514475465967636,controlled,1000,greedy,0.8,910060015,1010060015,1110060015,1210060015,08911c889cbbcbd3199a10056d284489d8ac28a2b3823637aa84c43339a6bad4,0.3682023622810254,1.9232995528540895,1,188
S6,15,No-risk-sampling,0.36551476676172767,0.8923773163727873,2.2016104112247414,0.11579719368524966,0.71,0.29,0.15081900233046036,0.9992099369707962,0.0007900630292037892,1.0196599012607344,0.9700889460148889,0.5352057871059692,0.28418890625403603,0.175594165077507,0.68,4.105196900003648,1000,1,0.8067436241983683,0.7925984470019118,0.0007900630292037892,0.16117769183296565,0.02991105398511107,controlled,1000,greedy,0.8,910060015,1010060015,1110060015,1210060015,08911c889cbbcbd3199a10056d284489d8ac28a2b3823637aa84c43339a6bad4,0.3682023622810254,0.7299234862720497,0,176
S6,15,Plain-ABC,0.3676222894049541,0.8996983557430462,2.2274879574452178,0.11493900721682554,0.7,0.3,0.16038023737058837,0.9993117200971995,0.0006882799028004988,1.0193137186647847,0.9679880660642557,0.5249008591119243,0.28418890625403603,0.18185320287154,0.66,3.9027843000003486,1000,1,0.8112604142812943,0.7873791314228217,0.0006882799028004988,0.16704348020114235,0.03201193393574431,controlled,1000,greedy,0.8,910060015,1010060015,1110060015,1210060015,08911c889cbbcbd3199a10056d284489d8ac28a2b3823637aa84c43339a6bad4,0.3682023622810254,0.15754186705313028,1,125
S6,15,RFOTO-ABC,0.3584413645964281,0.8919404397900678,1.933250749919569,0.11942570107138867,0.69,0.31,0.1328534495884047,0.9990757394645121,0.0009242605354879319,1.0209286285566446,0.9743961803506211,0.5741751695348772,0.28418890625403603,0.16210058914897282,0.69,3.8777405000000726,1000,1,0.7920841533037726,0.8240767425908553,0.0009242605354879319,0.13113355930940915,0.025603819649378856,controlled,1000,greedy,0.8,910060015,1010060015,1110060015,1210060015,08911c889cbbcbd3199a10056d284489d8ac28a2b3823637aa84c43339a6bad4,0.3682023622810254,2.650987251718748,0,176
S6,15,Random-scout,0.3584413645964281,0.8919404397900678,1.933250749919569,0.11942570107138867,0.69,0.31,0.1328534495884047,0.9990757394645121,0.0009242605354879319,1.0209286285566446,0.9743961803506211,0.5741751695348772,0.28418890625403603,0.16210058914897282,0.69,3.834073099998932,1000,1,0.7920841533037726,0.8240767425908553,0.0009242605354879319,0.13113355930940915,0.025603819649378856,controlled,1000,greedy,0.8,910060015,1010060015,1110060015,1210060015,08911c889cbbcbd3199a10056d284489d8ac28a2b3823637aa84c43339a6bad4,0.3682023622810254,2.650987251718748,0,176
S6,15,Uniform-allocation,0.331043821827874,0.7837459890510694,1.5677189671981897,0.10911341457659124,0.79,0.21,0.10418106888517867,0.9989273100417903,0.001072689958209605,1.024071513857248,0.9789142545486068,0.578139170779634,0.28418890625403603,0.14676488324016038,0.71,2.3552058999994188,1000,1,0.7716288059133234,0.7145867149448266,0.001072689958209605,0.11028485319387318,0.02108574545139319,controlled,1000,greedy,0.8,910060015,1010060015,1110060015,1210060015,08911c889cbbcbd3199a10056d284489d8ac28a2b3823637aa84c43339a6bad4,0.3367482442894818,1.6939724433140777,0,197
S6,15,DE-RK,0.7718066545089186,1.7739360179984238,4.918785168475761,0.2014619179002026,0.295,0.705,0.7641758198663369,0.9986068699558992,0.0013931300441008222,1.0677777399246169,0.8738548662942502,0.2879973030512938,0.1736396650269921,0.379940505476067,0.255,4.5828343000030145,1000,1,1.6330411837363439,1.035768793050504,0.0013931300441008222,0.755922574210298,0.12614513370574976,controlled,1000,random,0.8,910060015,1010060015,1110060015,1210060015,df6d84e8cc9ae303ffbb727d753c385275b8a93567af301beaf410a1a572bd96,0.8195177415152264,5.821849191219897,-1,-1
S6,15,LSHADE-lite,0.6997822401849652,1.6182809005758503,4.11314296752618,0.18524684343530842,0.355,0.645,0.6558949124437876,0.9983328590434423,0.0016671409565578034,1.056674687593788,0.8848165208806754,0.3080824390617025,0.1811251033743157,0.360801624806416,0.255,4.856373299997358,1000,1,1.5074282129043106,0.9556365513319239,0.0016671409565578034,0.647875016799555,0.11518347911932458,controlled,1000,random,0.8,910060015,1010060015,1110060015,1210060015,df6d84e8cc9ae303ffbb727d753c385275b8a93567af301beaf410a1a572bd96,0.8195177415152264,14.610483124975346,-1,-1
S6,15,Plain-ABC,0.7754071041750297,1.7134253231578547,4.556999277317765,0.2107661546885396,0.315,0.685,0.738286834516881,0.9977505314742956,0.0022494685257043695,1.0957245369827622,0.8805643306630073,0.2971987457490484,0.09411076336784253,0.36828707635726454,0.26,4.611789899994619,1000,1,1.622557040315852,1.114800929784346,0.0022494685257043695,0.7367298420908998,0.11943566933699268,controlled,1000,random,0.8,910060015,1010060015,1110060015,1210060015,df6d84e8cc9ae303ffbb727d753c385275b8a93567af301beaf410a1a572bd96,0.8195177415152264,5.382511580364262,2,124
S6,15,RFOTO-ABC,0.6889128654306217,1.5192019416167748,4.088483143554578,0.19196019151385563,0.325,0.675,0.5572731883087254,0.9973873681384055,0.0026126318615945403,1.0836963661640593,0.9036594399523042,0.3338148378398032,0.2833253853684424,0.3265142865259704,0.325,4.823658100001921,1000,1,1.4536154777778123,1.1059131101932278,0.0026126318615945403,0.5785936763108452,0.09634056004769576,controlled,1000,random,0.8,910060015,1010060015,1110060015,1210060015,df6d84e8cc9ae303ffbb727d753c385275b8a93567af301beaf410a1a572bd96,0.8195177415152264,15.936796663257851,0,223
